sample_id,path,dataset,mst_level,mst_block,source_kind,input_csv
4dd22c15-2427-41e8-ae5e-3ea64ca19570,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_palm/4dd22c15-2427-41e8-ae5e-3ea64ca19570.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_03694_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03694_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00010880,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00010880.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
freihand_00014917,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00014917.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
freihand_00004142,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00004142.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
sample_01689_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01689_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
c840dca6-35b0-474c-8681-caf137d8bd0a,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_four/c840dca6-35b0-474c-8681-caf137d8bd0a.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00017890,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00017890.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
sample_01923_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01923_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_09901_MST_10,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09901_MST_10.png,mano,10,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
cca6eb8e-8a39-4744-9365-a1fb79e4e6ce,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_rock/cca6eb8e-8a39-4744-9365-a1fb79e4e6ce.jpg,hagrid,7,medio,real,csv/mst_hagrid_sample_30k_384p.csv
3a4f848e-d5b0-4853-9fdb-c49a60e2bd2e,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_mute/3a4f848e-d5b0-4853-9fdb-c49a60e2bd2e.jpg,hagrid,5,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_01905_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01905_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_00882_MST_1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00882_MST_1.png,mano,1,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
ef98317d-de4d-49cd-bf4d-e6dff0237c96,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_one/ef98317d-de4d-49cd-bf4d-e6dff0237c96.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
c717e780-7a04-41b5-9123-19b6c8c505c0,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_ok/c717e780-7a04-41b5-9123-19b6c8c505c0.jpg,hagrid,7,medio,real,csv/mst_hagrid_sample_30k_384p.csv
c3e6b74d-a46f-4efe-be3c-34a151e6e917,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_like/c3e6b74d-a46f-4efe-be3c-34a151e6e917.jpg,hagrid,5,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_04451_MST_5,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_04451_MST_5.png,mano,5,medio,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00007431,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00007431.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
freihand_00010146,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00010146.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
freihand_00019356,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00019356.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
freihand_00008115,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00008115.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
freihand_00025160,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00025160.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
freihand_00015971,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00015971.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
sample_08963_MST_9,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08963_MST_9.png,mano,9,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00018978,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00018978.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
8e78a346-1cfd-497f-80aa-76b58b18d057,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop_inverted/8e78a346-1cfd-497f-80aa-76b58b18d057.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_03972_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03972_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00003248,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00003248.jpg,freihand,4,claro,real,csv/mst_freihand_real_images.csv
freihand_00020605,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00020605.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
freihand_00000442,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000442.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
freihand_00002300,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00002300.jpg,freihand,4,claro,real,csv/mst_freihand_real_images.csv
freihand_00006655,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00006655.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
sample_02156_MST_3,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02156_MST_3.png,mano,3,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_09687_MST_10,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09687_MST_10.png,mano,10,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
3be0ff6b-e65e-4bcf-b27c-bb5dd6dbcf0a,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_one/3be0ff6b-e65e-4bcf-b27c-bb5dd6dbcf0a.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
eaeff842-2c45-4ca0-b9f9-ccf6291a62c1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up_inverted/eaeff842-2c45-4ca0-b9f9-ccf6291a62c1.jpg,hagrid,8,oscuro,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00024035,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00024035.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
bf37f070-0d1b-4984-8821-3b50f689936e,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three/bf37f070-0d1b-4984-8821-3b50f689936e.jpg,hagrid,7,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00025465,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00025465.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
edb91bae-705c-4a25-a67a-09b51036c172,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up_inverted/edb91bae-705c-4a25-a67a-09b51036c172.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00023470,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00023470.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
sample_02099_MST_3,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02099_MST_3.png,mano,3,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_09020_MST_10,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09020_MST_10.png,mano,10,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00017160,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00017160.jpg,freihand,4,claro,real,csv/mst_freihand_real_images.csv
sample_00621_MST_1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00621_MST_1.png,mano,1,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00015998,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00015998.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00008306,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00008306.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00003524,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00003524.jpg,freihand,5,medio,real,csv/mst_freihand_real_images.csv
sample_08601_MST_9,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08601_MST_9.png,mano,9,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_01084_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01084_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
755abf96-0007-404b-a472-daa0ebb64ee2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop/755abf96-0007-404b-a472-daa0ebb64ee2.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_08897_MST_9,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08897_MST_9.png,mano,9,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00002474,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00002474.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
sample_03330_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03330_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00027938,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00027938.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
sample_00886_MST_1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00886_MST_1.png,mano,1,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
1edd7b43-0579-4924-91b2-9f7a600ec2c6,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_call/1edd7b43-0579-4924-91b2-9f7a600ec2c6.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
015f2a36-5cf7-4a10-9820-b7ed072f84b7,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace_inverted/015f2a36-5cf7-4a10-9820-b7ed072f84b7.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_01441_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01441_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
863c1692-ed7c-4aa7-a640-aed4303e2b70,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_one/863c1692-ed7c-4aa7-a640-aed4303e2b70.jpg,hagrid,5,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00011088,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00011088.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00002206,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00002206.jpg,freihand,2,claro,real,csv/mst_freihand_real_images.csv
sample_08056_MST_9,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08056_MST_9.png,mano,9,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00023300,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00023300.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
cd03827b-5c6e-45e6-9919-b5d4c7b6b465,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_like/cd03827b-5c6e-45e6-9919-b5d4c7b6b465.jpg,hagrid,8,oscuro,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00024874,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00024874.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
d977b4b6-4e8b-41af-8fc4-6cdc2e36dda0,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop_inverted/d977b4b6-4e8b-41af-8fc4-6cdc2e36dda0.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00019957,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00019957.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_08800_MST_9,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08800_MST_9.png,mano,9,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
f35922d2-015e-4592-8d05-8aacf1842469,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_fist/f35922d2-015e-4592-8d05-8aacf1842469.jpg,hagrid,8,oscuro,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00007352,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00007352.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00014026,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00014026.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00014626,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00014626.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
186ff34b-6133-471b-a69f-f585e63f1434,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_dislike/186ff34b-6133-471b-a69f-f585e63f1434.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_06894_MST_7,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_06894_MST_7.png,mano,7,medio,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
3b69e8e3-3656-4992-9d1f-1913f142f8e4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up/3b69e8e3-3656-4992-9d1f-1913f142f8e4.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_01657_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01657_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00013502,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00013502.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
8a5e0b67-a155-492c-860f-112cd89e4fdd,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_fist/8a5e0b67-a155-492c-860f-112cd89e4fdd.jpg,hagrid,5,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00010194,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00010194.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
8b92c8ae-8184-4f96-8abb-2b9780ab406c,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop_inverted/8b92c8ae-8184-4f96-8abb-2b9780ab406c.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
3b4c6105-c3cc-4ee9-b063-10899b2b456a,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up/3b4c6105-c3cc-4ee9-b063-10899b2b456a.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_02278_MST_3,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02278_MST_3.png,mano,3,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_01720_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01720_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_03889_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03889_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
11217219-75c0-4bbc-aab6-493b82458d59,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_like/11217219-75c0-4bbc-aab6-493b82458d59.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00014236,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00014236.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
sample_00539_MST_1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00539_MST_1.png,mano,1,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00029048,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00029048.jpg,freihand,4,claro,real,csv/mst_freihand_real_images.csv
sample_07819_MST_8,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07819_MST_8.png,mano,8,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_03275_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03275_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00027836,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00027836.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
d5d615a3-977e-4fa9-8067-ba9d23e40012,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three/d5d615a3-977e-4fa9-8067-ba9d23e40012.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00017973,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00017973.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
1618da57-625d-475b-a6a4-b824c6c6873a,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_four/1618da57-625d-475b-a6a4-b824c6c6873a.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_03912_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03912_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_00363_MST_1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00363_MST_1.png,mano,1,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
9e9feefd-1554-4ca1-b5f4-777c6ca56839,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace/9e9feefd-1554-4ca1-b5f4-777c6ca56839.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_03512_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03512_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_00159_MST_1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00159_MST_1.png,mano,1,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_01347_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01347_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00019854,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00019854.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00030357,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00030357.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
