sample_id,path,path_landmarks,label,condition,dataset,split
freihand_00024781,datasets/training/rgb/00024781.jpg,data/processed/landmarks/freihand_00024781.npy,hand,sin_mst,freihand,train
freihand_00014522,datasets/training/rgb/00014522.jpg,data/processed/landmarks/freihand_00014522.npy,hand,sin_mst,freihand,train
freihand_00012373,datasets/training/rgb/00012373.jpg,data/processed/landmarks/freihand_00012373.npy,hand,sin_mst,freihand,train
sample_08378_MST_9,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08378_MST_9.png,data/processed/landmarks/sample_08378_MST_9.npy,,sin_mst,mano,train
b8c04afc-1613-4fbf-b9d0-fb158fb6e5f7,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace/b8c04afc-1613-4fbf-b9d0-fb158fb6e5f7.jpg,data/processed/landmarks/b8c04afc-1613-4fbf-b9d0-fb158fb6e5f7.npy,peace,sin_mst,hagrid,train
sample_01830_MST_2,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01830_MST_2.png,data/processed/landmarks/sample_01830_MST_2.npy,,sin_mst,mano,train
5939d0f3-5f0a-4554-a08d-bb56e540187e,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_call/5939d0f3-5f0a-4554-a08d-bb56e540187e.jpg,data/processed/landmarks/5939d0f3-5f0a-4554-a08d-bb56e540187e.npy,call,sin_mst,hagrid,train
freihand_00024399,datasets/training/rgb/00024399.jpg,data/processed/landmarks/freihand_00024399.npy,hand,sin_mst,freihand,train
freihand_00005746,datasets/training/rgb/00005746.jpg,data/processed/landmarks/freihand_00005746.npy,hand,sin_mst,freihand,train
freihand_00020921,datasets/training/rgb/00020921.jpg,data/processed/landmarks/freihand_00020921.npy,hand,sin_mst,freihand,train
sample_03107_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03107_MST_4.png,data/processed/landmarks/sample_03107_MST_4.npy,,sin_mst,mano,train
freihand_00010697,datasets/training/rgb/00010697.jpg,data/processed/landmarks/freihand_00010697.npy,hand,sin_mst,freihand,train
freihand_00019415,datasets/training/rgb/00019415.jpg,data/processed/landmarks/freihand_00019415.npy,hand,sin_mst,freihand,train
freihand_00019460,datasets/training/rgb/00019460.jpg,data/processed/landmarks/freihand_00019460.npy,hand,sin_mst,freihand,train
sample_02617_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02617_MST_3.png,data/processed/landmarks/sample_02617_MST_3.npy,,sin_mst,mano,train
freihand_00021019,datasets/training/rgb/00021019.jpg,data/processed/landmarks/freihand_00021019.npy,hand,sin_mst,freihand,train
sample_07436_MST_8,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07436_MST_8.png,data/processed/landmarks/sample_07436_MST_8.npy,,sin_mst,mano,train
c6aed4df-a7c3-4d11-b616-a66b835802cd,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_ok/c6aed4df-a7c3-4d11-b616-a66b835802cd.jpg,data/processed/landmarks/c6aed4df-a7c3-4d11-b616-a66b835802cd.npy,ok,sin_mst,hagrid,train
sample_07071_MST_8,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07071_MST_8.png,data/processed/landmarks/sample_07071_MST_8.npy,,sin_mst,mano,train
17103f46-65ef-444a-941d-36c83bb13214,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop_inverted/17103f46-65ef-444a-941d-36c83bb13214.jpg,data/processed/landmarks/17103f46-65ef-444a-941d-36c83bb13214.npy,stop_inverted,sin_mst,hagrid,train
freihand_00020190,datasets/training/rgb/00020190.jpg,data/processed/landmarks/freihand_00020190.npy,hand,sin_mst,freihand,train
d3389010-e9d2-4153-912f-b8b57ffad503,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up_inverted/d3389010-e9d2-4153-912f-b8b57ffad503.jpg,data/processed/landmarks/d3389010-e9d2-4153-912f-b8b57ffad503.npy,two_up_inverted,sin_mst,hagrid,train
freihand_00022586,datasets/training/rgb/00022586.jpg,data/processed/landmarks/freihand_00022586.npy,hand,sin_mst,freihand,train
sample_09100_MST_10,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09100_MST_10.png,data/processed/landmarks/sample_09100_MST_10.npy,,sin_mst,mano,train
bf1af61a-0871-4d0f-9339-49648a8200c4,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_four/bf1af61a-0871-4d0f-9339-49648a8200c4.jpg,data/processed/landmarks/bf1af61a-0871-4d0f-9339-49648a8200c4.npy,four,sin_mst,hagrid,train
sample_03375_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03375_MST_4.png,data/processed/landmarks/sample_03375_MST_4.npy,,sin_mst,mano,train
ea806a98-d635-45be-96e5-0530dd17a775,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_rock/ea806a98-d635-45be-96e5-0530dd17a775.jpg,data/processed/landmarks/ea806a98-d635-45be-96e5-0530dd17a775.npy,rock,sin_mst,hagrid,train
d0fcb001-7e8b-45d5-8386-6dfa0e2e8104,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_one/d0fcb001-7e8b-45d5-8386-6dfa0e2e8104.jpg,data/processed/landmarks/d0fcb001-7e8b-45d5-8386-6dfa0e2e8104.npy,no_gesture,sin_mst,hagrid,train
sample_02117_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02117_MST_3.png,data/processed/landmarks/sample_02117_MST_3.npy,,sin_mst,mano,train
sample_09363_MST_10,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09363_MST_10.png,data/processed/landmarks/sample_09363_MST_10.npy,,sin_mst,mano,train
4da52f71-5c42-4d29-9b36-e590d341b22e,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up_inverted/4da52f71-5c42-4d29-9b36-e590d341b22e.jpg,data/processed/landmarks/4da52f71-5c42-4d29-9b36-e590d341b22e.npy,no_gesture,sin_mst,hagrid,train
sample_04481_MST_5,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_04481_MST_5.png,data/processed/landmarks/sample_04481_MST_5.npy,,sin_mst,mano,train
ca9e8dd7-64e6-42a7-8ef4-aeedf09fc288,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up_inverted/ca9e8dd7-64e6-42a7-8ef4-aeedf09fc288.jpg,data/processed/landmarks/ca9e8dd7-64e6-42a7-8ef4-aeedf09fc288.npy,two_up_inverted,sin_mst,hagrid,train
freihand_00001817,datasets/training/rgb/00001817.jpg,data/processed/landmarks/freihand_00001817.npy,hand,sin_mst,freihand,train
24b22fba-314f-485a-8ec5-66129b158263,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace_inverted/24b22fba-314f-485a-8ec5-66129b158263.jpg,data/processed/landmarks/24b22fba-314f-485a-8ec5-66129b158263.npy,peace_inverted,sin_mst,hagrid,train
88554770-cd24-40cf-b0ba-a4021da9f481,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace_inverted/88554770-cd24-40cf-b0ba-a4021da9f481.jpg,data/processed/landmarks/88554770-cd24-40cf-b0ba-a4021da9f481.npy,peace_inverted,sin_mst,hagrid,train
freihand_00002462,datasets/training/rgb/00002462.jpg,data/processed/landmarks/freihand_00002462.npy,hand,sin_mst,freihand,train
6f420bb3-9880-46a9-ab14-805d27308d96,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_one/6f420bb3-9880-46a9-ab14-805d27308d96.jpg,data/processed/landmarks/6f420bb3-9880-46a9-ab14-805d27308d96.npy,one,sin_mst,hagrid,train
freihand_00011444,datasets/training/rgb/00011444.jpg,data/processed/landmarks/freihand_00011444.npy,hand,sin_mst,freihand,train
freihand_00021490,datasets/training/rgb/00021490.jpg,data/processed/landmarks/freihand_00021490.npy,hand,sin_mst,freihand,train
b7a54286-cbe0-44f5-8af3-b82c1e8e216d,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_mute/b7a54286-cbe0-44f5-8af3-b82c1e8e216d.jpg,data/processed/landmarks/b7a54286-cbe0-44f5-8af3-b82c1e8e216d.npy,mute,sin_mst,hagrid,train
sample_00716_MST_1,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00716_MST_1.png,data/processed/landmarks/sample_00716_MST_1.npy,,sin_mst,mano,train
sample_07630_MST_8,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07630_MST_8.png,data/processed/landmarks/sample_07630_MST_8.npy,,sin_mst,mano,train
freihand_00008921,datasets/training/rgb/00008921.jpg,data/processed/landmarks/freihand_00008921.npy,hand,sin_mst,freihand,train
freihand_00011617,datasets/training/rgb/00011617.jpg,data/processed/landmarks/freihand_00011617.npy,hand,sin_mst,freihand,train
sample_02655_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02655_MST_3.png,data/processed/landmarks/sample_02655_MST_3.npy,,sin_mst,mano,train
freihand_00003807,datasets/training/rgb/00003807.jpg,data/processed/landmarks/freihand_00003807.npy,hand,sin_mst,freihand,train
freihand_00008595,datasets/training/rgb/00008595.jpg,data/processed/landmarks/freihand_00008595.npy,hand,sin_mst,freihand,train
b9746f49-96dc-43cf-aeed-d5939d014621,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_palm/b9746f49-96dc-43cf-aeed-d5939d014621.jpg,data/processed/landmarks/b9746f49-96dc-43cf-aeed-d5939d014621.npy,palm,sin_mst,hagrid,train
3ce23512-49ad-4644-a9c4-78400e6c885b,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_mute/3ce23512-49ad-4644-a9c4-78400e6c885b.jpg,data/processed/landmarks/3ce23512-49ad-4644-a9c4-78400e6c885b.npy,mute,sin_mst,hagrid,train
sample_02889_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02889_MST_3.png,data/processed/landmarks/sample_02889_MST_3.npy,,sin_mst,mano,train
freihand_00017233,datasets/training/rgb/00017233.jpg,data/processed/landmarks/freihand_00017233.npy,hand,sin_mst,freihand,train
sample_00911_MST_1,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00911_MST_1.png,data/processed/landmarks/sample_00911_MST_1.npy,,sin_mst,mano,train
freihand_00016402,datasets/training/rgb/00016402.jpg,data/processed/landmarks/freihand_00016402.npy,hand,sin_mst,freihand,train
sample_07975_MST_8,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07975_MST_8.png,data/processed/landmarks/sample_07975_MST_8.npy,,sin_mst,mano,train
sample_09117_MST_10,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09117_MST_10.png,data/processed/landmarks/sample_09117_MST_10.npy,,sin_mst,mano,train
sample_00563_MST_1,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00563_MST_1.png,data/processed/landmarks/sample_00563_MST_1.npy,,sin_mst,mano,train
sample_00410_MST_1,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00410_MST_1.png,data/processed/landmarks/sample_00410_MST_1.npy,,sin_mst,mano,train
1ac621c9-e856-4c6a-bacf-10da28422bc5,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace/1ac621c9-e856-4c6a-bacf-10da28422bc5.jpg,data/processed/landmarks/1ac621c9-e856-4c6a-bacf-10da28422bc5.npy,peace,sin_mst,hagrid,train
sample_03724_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03724_MST_4.png,data/processed/landmarks/sample_03724_MST_4.npy,,sin_mst,mano,train
freihand_00010947,datasets/training/rgb/00010947.jpg,data/processed/landmarks/freihand_00010947.npy,hand,sin_mst,freihand,train
4f1aa1be-f98b-4784-ab86-dd02b8582044,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_palm/4f1aa1be-f98b-4784-ab86-dd02b8582044.jpg,data/processed/landmarks/4f1aa1be-f98b-4784-ab86-dd02b8582044.npy,palm,sin_mst,hagrid,train
sample_03323_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03323_MST_4.png,data/processed/landmarks/sample_03323_MST_4.npy,,sin_mst,mano,train
sample_03546_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03546_MST_4.png,data/processed/landmarks/sample_03546_MST_4.npy,,sin_mst,mano,train
freihand_00030036,datasets/training/rgb/00030036.jpg,data/processed/landmarks/freihand_00030036.npy,hand,sin_mst,freihand,train
freihand_00017361,datasets/training/rgb/00017361.jpg,data/processed/landmarks/freihand_00017361.npy,hand,sin_mst,freihand,train
freihand_00000065,datasets/training/rgb/00000065.jpg,data/processed/landmarks/freihand_00000065.npy,hand,sin_mst,freihand,train
sample_02138_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02138_MST_3.png,data/processed/landmarks/sample_02138_MST_3.npy,,sin_mst,mano,train
freihand_00001715,datasets/training/rgb/00001715.jpg,data/processed/landmarks/freihand_00001715.npy,hand,sin_mst,freihand,train
freihand_00007680,datasets/training/rgb/00007680.jpg,data/processed/landmarks/freihand_00007680.npy,hand,sin_mst,freihand,train
freihand_00000798,datasets/training/rgb/00000798.jpg,data/processed/landmarks/freihand_00000798.npy,hand,sin_mst,freihand,train
sample_00852_MST_1,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00852_MST_1.png,data/processed/landmarks/sample_00852_MST_1.npy,,sin_mst,mano,train
4bf3bef2-f372-444a-b3bc-25d4424412cb,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three/4bf3bef2-f372-444a-b3bc-25d4424412cb.jpg,data/processed/landmarks/4bf3bef2-f372-444a-b3bc-25d4424412cb.npy,three,sin_mst,hagrid,train
freihand_00028385,datasets/training/rgb/00028385.jpg,data/processed/landmarks/freihand_00028385.npy,hand,sin_mst,freihand,train
a075040c-108f-4482-bd6c-671e82906a6c,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace_inverted/a075040c-108f-4482-bd6c-671e82906a6c.jpg,data/processed/landmarks/a075040c-108f-4482-bd6c-671e82906a6c.npy,peace_inverted,sin_mst,hagrid,train
freihand_00030679,datasets/training/rgb/00030679.jpg,data/processed/landmarks/freihand_00030679.npy,hand,sin_mst,freihand,train
f200fdf7-474a-4d48-8d30-6debafa7c6c1,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_mute/f200fdf7-474a-4d48-8d30-6debafa7c6c1.jpg,data/processed/landmarks/f200fdf7-474a-4d48-8d30-6debafa7c6c1.npy,mute,sin_mst,hagrid,train
freihand_00016090,datasets/training/rgb/00016090.jpg,data/processed/landmarks/freihand_00016090.npy,hand,sin_mst,freihand,train
freihand_00032324,datasets/training/rgb/00032324.jpg,data/processed/landmarks/freihand_00032324.npy,hand,sin_mst,freihand,train
sample_09731_MST_10,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09731_MST_10.png,data/processed/landmarks/sample_09731_MST_10.npy,,sin_mst,mano,train
0a3a5f80-5b5d-4fea-a0e4-d94428364719,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop/0a3a5f80-5b5d-4fea-a0e4-d94428364719.jpg,data/processed/landmarks/0a3a5f80-5b5d-4fea-a0e4-d94428364719.npy,stop,sin_mst,hagrid,train
sample_02812_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02812_MST_3.png,data/processed/landmarks/sample_02812_MST_3.npy,,sin_mst,mano,train
freihand_00025138,datasets/training/rgb/00025138.jpg,data/processed/landmarks/freihand_00025138.npy,hand,sin_mst,freihand,train
sample_02988_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02988_MST_3.png,data/processed/landmarks/sample_02988_MST_3.npy,,sin_mst,mano,train
freihand_00027429,datasets/training/rgb/00027429.jpg,data/processed/landmarks/freihand_00027429.npy,hand,sin_mst,freihand,train
ba6204a2-f26e-4b1f-b399-6bf332a7fc26,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_dislike/ba6204a2-f26e-4b1f-b399-6bf332a7fc26.jpg,data/processed/landmarks/ba6204a2-f26e-4b1f-b399-6bf332a7fc26.npy,dislike,sin_mst,hagrid,train
freihand_00012351,datasets/training/rgb/00012351.jpg,data/processed/landmarks/freihand_00012351.npy,hand,sin_mst,freihand,train
freihand_00024247,datasets/training/rgb/00024247.jpg,data/processed/landmarks/freihand_00024247.npy,hand,sin_mst,freihand,train
2b557c9c-e271-4cf4-befa-c1285741dd72,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_fist/2b557c9c-e271-4cf4-befa-c1285741dd72.jpg,data/processed/landmarks/2b557c9c-e271-4cf4-befa-c1285741dd72.npy,fist,sin_mst,hagrid,train
afb74bbc-386a-4437-becd-a6b135c415a7,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_rock/afb74bbc-386a-4437-becd-a6b135c415a7.jpg,data/processed/landmarks/afb74bbc-386a-4437-becd-a6b135c415a7.npy,rock,sin_mst,hagrid,train
sample_03565_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03565_MST_4.png,data/processed/landmarks/sample_03565_MST_4.npy,,sin_mst,mano,train
freihand_00019110,datasets/training/rgb/00019110.jpg,data/processed/landmarks/freihand_00019110.npy,hand,sin_mst,freihand,train
ca1b3e97-7b66-482b-99ea-4c0219632f41,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace_inverted/ca1b3e97-7b66-482b-99ea-4c0219632f41.jpg,data/processed/landmarks/ca1b3e97-7b66-482b-99ea-4c0219632f41.npy,peace_inverted,sin_mst,hagrid,train
6d475a68-8565-4a31-bac9-0ccb511779a8,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_one/6d475a68-8565-4a31-bac9-0ccb511779a8.jpg,data/processed/landmarks/6d475a68-8565-4a31-bac9-0ccb511779a8.npy,one,sin_mst,hagrid,train
freihand_00005184,datasets/training/rgb/00005184.jpg,data/processed/landmarks/freihand_00005184.npy,hand,sin_mst,freihand,train
sample_08577_MST_9,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08577_MST_9.png,data/processed/landmarks/sample_08577_MST_9.npy,,sin_mst,mano,train
freihand_00006533,datasets/training/rgb/00006533.jpg,data/processed/landmarks/freihand_00006533.npy,hand,sin_mst,freihand,train
sample_09371_MST_10,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09371_MST_10.png,data/processed/landmarks/sample_09371_MST_10.npy,,sin_mst,mano,train
sample_08602_MST_9,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08602_MST_9.png,data/processed/landmarks/sample_08602_MST_9.npy,,sin_mst,mano,train
sample_09876_MST_10,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09876_MST_10.png,data/processed/landmarks/sample_09876_MST_10.npy,,sin_mst,mano,train
freihand_00000692,datasets/training/rgb/00000692.jpg,data/processed/landmarks/freihand_00000692.npy,hand,sin_mst,freihand,train
freihand_00022842,datasets/training/rgb/00022842.jpg,data/processed/landmarks/freihand_00022842.npy,hand,sin_mst,freihand,train
freihand_00025870,datasets/training/rgb/00025870.jpg,data/processed/landmarks/freihand_00025870.npy,hand,sin_mst,freihand,train
57825c74-a171-4d28-bd42-74e1ffd4d894,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_dislike/57825c74-a171-4d28-bd42-74e1ffd4d894.jpg,data/processed/landmarks/57825c74-a171-4d28-bd42-74e1ffd4d894.npy,dislike,sin_mst,hagrid,train
freihand_00028668,datasets/training/rgb/00028668.jpg,data/processed/landmarks/freihand_00028668.npy,hand,sin_mst,freihand,train
freihand_00021149,datasets/training/rgb/00021149.jpg,data/processed/landmarks/freihand_00021149.npy,hand,sin_mst,freihand,train
freihand_00025113,datasets/training/rgb/00025113.jpg,data/processed/landmarks/freihand_00025113.npy,hand,sin_mst,freihand,train
sample_08784_MST_9,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08784_MST_9.png,data/processed/landmarks/sample_08784_MST_9.npy,,sin_mst,mano,train
c3706716-9983-4958-9c7e-74c89849e364,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace/c3706716-9983-4958-9c7e-74c89849e364.jpg,data/processed/landmarks/c3706716-9983-4958-9c7e-74c89849e364.npy,peace,sin_mst,hagrid,train
sample_01232_MST_2,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01232_MST_2.png,data/processed/landmarks/sample_01232_MST_2.npy,,sin_mst,mano,train
sample_00433_MST_1,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00433_MST_1.png,data/processed/landmarks/sample_00433_MST_1.npy,,sin_mst,mano,train
sample_07776_MST_8,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07776_MST_8.png,data/processed/landmarks/sample_07776_MST_8.npy,,sin_mst,mano,train
freihand_00002432,datasets/training/rgb/00002432.jpg,data/processed/landmarks/freihand_00002432.npy,hand,sin_mst,freihand,train
sample_02113_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02113_MST_3.png,data/processed/landmarks/sample_02113_MST_3.npy,,sin_mst,mano,train
sample_07365_MST_8,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07365_MST_8.png,data/processed/landmarks/sample_07365_MST_8.npy,,sin_mst,mano,train
freihand_00011004,datasets/training/rgb/00011004.jpg,data/processed/landmarks/freihand_00011004.npy,hand,sin_mst,freihand,train
sample_07766_MST_8,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07766_MST_8.png,data/processed/landmarks/sample_07766_MST_8.npy,,sin_mst,mano,train
sample_03118_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03118_MST_4.png,data/processed/landmarks/sample_03118_MST_4.npy,,sin_mst,mano,train
f325ea7f-a8da-45ef-87ee-d9c08e0cd2a8,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_call/f325ea7f-a8da-45ef-87ee-d9c08e0cd2a8.jpg,data/processed/landmarks/f325ea7f-a8da-45ef-87ee-d9c08e0cd2a8.npy,call,sin_mst,hagrid,train
bf028ccb-d46b-4656-87c1-edb7ebf4cf8f,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_dislike/bf028ccb-d46b-4656-87c1-edb7ebf4cf8f.jpg,data/processed/landmarks/bf028ccb-d46b-4656-87c1-edb7ebf4cf8f.npy,dislike,sin_mst,hagrid,train
36780b01-a10a-4cda-bf7b-9da6ab8fced0,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_four/36780b01-a10a-4cda-bf7b-9da6ab8fced0.jpg,data/processed/landmarks/36780b01-a10a-4cda-bf7b-9da6ab8fced0.npy,four,sin_mst,hagrid,train
sample_02334_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02334_MST_3.png,data/processed/landmarks/sample_02334_MST_3.npy,,sin_mst,mano,train
sample_01876_MST_2,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01876_MST_2.png,data/processed/landmarks/sample_01876_MST_2.npy,,sin_mst,mano,train
sample_08251_MST_9,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08251_MST_9.png,data/processed/landmarks/sample_08251_MST_9.npy,,sin_mst,mano,train
sample_03438_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03438_MST_4.png,data/processed/landmarks/sample_03438_MST_4.npy,,sin_mst,mano,train
ca9f55a6-c86c-47fd-8f2f-fe3d3c187aa1,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_mute/ca9f55a6-c86c-47fd-8f2f-fe3d3c187aa1.jpg,data/processed/landmarks/ca9f55a6-c86c-47fd-8f2f-fe3d3c187aa1.npy,mute,sin_mst,hagrid,train
freihand_00011501,datasets/training/rgb/00011501.jpg,data/processed/landmarks/freihand_00011501.npy,hand,sin_mst,freihand,train
sample_03677_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03677_MST_4.png,data/processed/landmarks/sample_03677_MST_4.npy,,sin_mst,mano,train
