sample_id,suggested_label,confidence,ext_index,ext_middle,ext_ring,ext_pinky,ext_thumb,cluster
sample_09016_MST_10,ambiguous_cluster,0.9,0.8120391184339191,0.7844424710888792,0.8291404128915291,0.6253788558953314,1.049086104797726,10
sample_09017_MST_10,ambiguous_cluster,0.9,0.36507861542434017,0.5437004718262153,0.5856180510076611,0.462019907279035,0.8270822306702441,7
sample_09018_MST_10,fist,0.9,0.32203776237917303,0.587821298991426,0.49831883448208175,0.5138983594559146,0.6968637088833589,8
sample_09019_MST_10,ambiguous_cluster,0.9,0.7833296793769892,0.5928412744269541,0.5629311725596943,0.5767249160832437,0.9694817288805029,3
sample_09020_MST_10,ambiguous,0.3,0.320994825357302,0.48014398551333315,0.6148676308983675,0.4454687815320368,0.527204107929552,9
sample_09021_MST_10,ambiguous_cluster,0.3,0.7437133621839608,0.5929085452492864,0.652583640743271,0.5306735133740448,0.9098563737497843,10
sample_09022_MST_10,ambiguous_cluster,0.7,0.7424619290368127,0.7320437213715015,0.6983640379970537,0.4908014148323249,1.0060001374425325,10
sample_09023_MST_10,ambiguous_cluster,0.7,0.8251154186282336,0.6796509372802818,0.7344479399224124,0.5137395069822559,1.0297537516876514,11
sample_09024_MST_10,ambiguous_cluster,0.7,0.6971396039914434,0.6515077760720697,0.6067698582453063,0.5338312607278777,0.9116871815077546,7
sample_09025_MST_10,ambiguous_cluster,0.7,0.7847966041601431,0.6394584193152696,0.6471962962310004,0.5442599369741297,0.9197685242102205,3
sample_09026_MST_10,palm,0.9,0.8019458993138554,0.8744372193181696,0.8392301621203824,0.685942053687348,1.0611329597224832,0
sample_09027_MST_10,ambiguous_cluster,0.9,0.771907242968571,0.8982213000956601,0.8168375176628071,0.6678774211557934,1.0546395104620443,4
sample_09028_MST_10,ambiguous_cluster,0.9,0.830710422508231,0.8269760385226976,0.8645658062712542,0.6877589398165074,1.061517764253001,4
sample_09029_MST_10,ambiguous_cluster,0.9,0.8143714913196491,0.8115066929980664,0.8104072105120723,0.640603329059229,1.0526813250390887,2
sample_09030_MST_10,ambiguous_cluster,0.7,0.6732137434107761,0.7252990452949889,0.6719725306608622,0.5408049712364114,0.9110233948258532,5
sample_09031_MST_10,ambiguous_cluster,0.8,0.7078536906087128,0.7105513107226987,0.5768637078714595,0.5833456255387037,0.9058969181485658,4
sample_09032_MST_10,fist,0.9,0.4518113724870477,0.4764951018485804,0.44247797374899345,0.4490867683572045,0.4817454411175559,8
sample_09033_MST_10,ambiguous_cluster,0.7,0.7169901409955757,0.7215609800618003,0.6798501989731052,0.5810174103291441,0.9885371308346661,10
sample_09034_MST_10,ambiguous_cluster,0.7,0.8048136856652055,0.6353419524066802,0.622143883244174,0.5553478090050602,0.9910399080351859,11
sample_09035_MST_10,fist,0.9,0.44727416896043026,0.5129697406427999,0.47843433930491996,0.41521682167787105,0.6976244907531716,8
sample_09036_MST_10,ambiguous_cluster,0.9,0.5515591072748336,0.49436746767018275,0.4701847568132298,0.4891403226311163,0.7673453233776227,11
sample_09037_MST_10,ambiguous_cluster,0.8,0.7579477642882214,0.6956989510821225,0.5996049045564983,0.5003213505180805,0.9936193098878869,10
sample_09038_MST_10,ambiguous_cluster,0.7,0.6941687298071312,0.6611147142318115,0.6767294721785044,0.5819084018898262,0.9077598316126676,11
sample_09039_MST_10,fist,0.9,0.5085842713850678,0.4861015880918493,0.45923562819933345,0.49852069168506297,0.5144368170424669,9
sample_09040_MST_10,ambiguous_cluster,0.7,0.7091602256294712,0.6061813817709518,0.6584021590519877,0.5584308249288835,0.9595060841814654,5
sample_09041_MST_10,ambiguous_cluster,0.9,0.7178079612289957,0.7167036261574506,0.7215560926523078,0.60575719978839,0.9463565661435447,7
sample_09042_MST_10,ambiguous_cluster,0.7,0.7378026508144765,0.6411018004969016,0.6877250096512435,0.5091000205012411,0.9082655824332687,11
sample_09043_MST_10,fist,0.9,0.47550834456130225,0.5353412496525778,0.4324247626017367,0.5109512889224512,0.7353479283836706,8
sample_09044_MST_10,fist,0.9,0.4082694698758484,0.4433033495111626,0.5343360931221494,0.46484838607217654,0.4742919584976845,8
sample_09045_MST_10,ambiguous_cluster,0.7,0.7014414899036664,0.6668358434473768,0.6209487502693055,0.5532155415950636,0.851941385902369,1
sample_09046_MST_10,ambiguous_cluster,0.7,0.7093669028002549,0.6729901374776568,0.665183332319286,0.5261865638112668,0.9181142249249103,10
sample_09047_MST_10,ambiguous_cluster,0.7,0.7817380382225864,0.6388152924665367,0.7288664425143777,0.5925603579910147,0.9443134301200484,5
sample_09048_MST_10,ambiguous_cluster,0.9,0.3248669159950115,0.44682306020911644,0.5684590752602515,0.45165804856403446,0.8238062279417298,7
sample_09049_MST_10,ambiguous_cluster,0.3,0.7019972768442345,0.5879902519513991,0.6068206756127691,0.5957437757091564,0.8901820481350483,4
sample_09050_MST_10,ambiguous_cluster,0.7,0.669961800938662,0.7346495658411302,0.631803408931864,0.5910695367753204,0.9057839152738526,5
sample_09051_MST_10,ambiguous_cluster,0.9,0.4528407516642573,0.5632184589065855,0.45728819962644557,0.460581115579202,0.7258643448447055,7
sample_09052_MST_10,ambiguous_cluster,0.9,0.5618171194035102,0.5071902769230481,0.5104995636385776,0.5612414798174801,0.7828511330592042,6
sample_09053_MST_10,ambiguous_cluster,0.7,0.6773797979254912,0.6677618821777628,0.6808819365340364,0.5361026815244875,1.0073870294176897,10
sample_09054_MST_10,ambiguous,0.3,0.32174048132706323,0.6407904476394501,0.4834391591268475,0.43597520971784187,0.3946408438611815,8
sample_09055_MST_10,fist,0.9,0.3410546394050966,0.4157263424809117,0.5657548471532184,0.5263588343246777,0.6517636132728385,8
sample_09056_MST_10,fist,0.9,0.3220370613441122,0.5670986303812845,0.47226893295333283,0.5322293869687256,0.747767268732853,9
sample_09057_MST_10,ambiguous_cluster,0.7,0.7468485150116885,0.7008575020328043,0.6949034966262589,0.5588990152789175,0.9546200764377313,11
sample_09058_MST_10,ambiguous_cluster,0.7,0.6474180561998103,0.6831197649004067,0.6454822998728308,0.5891145305935751,0.9459634201030696,3
sample_09059_MST_10,ambiguous_cluster,0.7,0.7654317289851369,0.7367368985848617,0.6088892786571081,0.535865694839428,0.8808730613968954,2
sample_09060_MST_10,fist,0.9,0.3469882605520877,0.4660343989181846,0.4466171822854507,0.4970762736493338,0.5126558513838455,8
sample_09061_MST_10,ambiguous_cluster,0.7,0.7494313743270709,0.651724848061975,0.6952591725906254,0.5111356357699687,0.9708892188836714,11
sample_09062_MST_10,ambiguous_cluster,0.7,0.7474371179427367,0.6169769994656387,0.6146201167748905,0.5504910199339693,0.7630502583558249,7
sample_09063_MST_10,ambiguous_cluster,0.7,0.8194184040469485,0.6513046111146737,0.6396011207681385,0.4438976827609335,0.9859830259117125,10
sample_09064_MST_10,palm,0.9,0.8669164794261257,0.8147851735611015,0.8232106813149674,0.6452624814928105,1.0618095636754405,0
sample_09065_MST_10,fist,0.9,0.4366650193524253,0.49077067210834274,0.4638749339301865,0.5359859505177446,0.88689424703759,8
sample_09066_MST_10,palm,0.9,0.807586480707687,0.8506724395795195,0.7888579291825257,0.7126096477755816,1.0202693241496728,0
sample_09067_MST_10,ambiguous_cluster,0.3,0.7638755749522338,0.5783385427113086,0.6483426506849456,0.570352388992196,0.9395207944229648,3
sample_09068_MST_10,ambiguous_cluster,0.9,0.8090447751387636,0.8781245236166658,0.8390016483062415,0.6732817632452875,1.0526421530917875,3
sample_09069_MST_10,palm,0.9,0.8375924803694695,0.7994558430603349,0.8092660241657267,0.6237893142314027,1.0556128927283464,0
sample_09070_MST_10,ambiguous_cluster,0.9,0.728502031363919,0.8685961528208548,0.8224723819911959,0.6368171618932466,1.057215762206045,6
sample_09071_MST_10,ambiguous_cluster,0.7,0.7556559283308888,0.7697733080011372,0.6351825831729275,0.512217760021309,0.9101682934473447,5
sample_09072_MST_10,fist,0.9,0.240233774103593,0.58434173922441,0.3957764594994789,0.43461973699435646,0.4987261909383822,8
sample_09073_MST_10,fist,0.9,0.32984695996976887,0.4779754054269476,0.47315941660096733,0.5396520997489999,0.5852024467604865,8
sample_09074_MST_10,ambiguous_cluster,0.8,0.723821517623065,0.6427527522373873,0.5684746887686478,0.5244613612931773,0.9931165054396264,7
sample_09075_MST_10,palm,0.9,0.8310100893065473,0.8566750146973865,0.7979357790167972,0.7032966515287717,1.0486648855988825,0
sample_09076_MST_10,ambiguous_cluster,0.7,0.7941272511996033,0.6451634430871309,0.7313353738668172,0.5120916757867752,1.0094646337104773,11
sample_09077_MST_10,ambiguous_cluster,0.7,0.733101919639804,0.6261851251067525,0.6003457748264454,0.5242748771404083,0.9428343469029054,5
sample_09078_MST_10,three,0.7,0.7139617926736957,0.6000630245372383,0.6386932036977684,0.557742276749047,1.0522871517441708,0
sample_09079_MST_10,ambiguous_cluster,0.9,0.7922547602088057,0.8039496270214818,0.806354839075552,0.6547968960719407,1.0567276876019658,11
sample_09080_MST_10,fist,0.9,0.35914922840926905,0.4888030603133435,0.44244825441492586,0.4225023176100055,0.562231134252157,8
sample_09081_MST_10,ambiguous_cluster,0.3,0.746126018020964,0.4869213640716843,0.7272048775558172,0.55663406715925,0.9198374045103549,6
sample_09082_MST_10,ambiguous_cluster,0.7,0.7494717663690869,0.6805818717090497,0.7032669463677939,0.5296458518009645,0.9980870061218202,4
sample_09083_MST_10,fist,0.9,0.3024802861880756,0.443844712874965,0.482821011418301,0.5512744949851266,0.4610975924658973,8
sample_09084_MST_10,ambiguous_cluster,0.9,0.31602812546917397,0.4485159427029696,0.36948512200247235,0.5217802272722006,0.6712825674346569,1
sample_09085_MST_10,three,0.7,0.755409488399552,0.8081476685330251,0.6228531958896748,0.5322101546675463,0.8848363278552486,9
sample_09086_MST_10,fist,0.9,0.5019178847344478,0.37541598350506106,0.43309599723164194,0.5225142235898319,0.5882430508244043,9
sample_09087_MST_10,fist,0.9,0.5386957830453372,0.42439549940592175,0.5540104290103942,0.48126187903089607,0.6473390110350801,9
sample_09088_MST_10,ambiguous_cluster,0.7,0.6934579192858322,0.7183679376059151,0.6170712283377474,0.5559331272328747,0.9222746749613049,11
sample_09089_MST_10,fist,0.9,0.4860715010582707,0.48258641565082055,0.4444330354646076,0.5245657860729773,0.6162916327882789,9
sample_09090_MST_10,fist,0.9,0.30878753988137797,0.5739033849035531,0.3336071229894223,0.3584270163393508,0.7917049999978231,8
sample_09091_MST_10,ambiguous_cluster,0.7,0.7398429232115329,0.691390308383481,0.719075809304181,0.4748631668660452,0.9214455278269761,4
sample_09092_MST_10,ambiguous_cluster,0.9,0.7391753762689278,0.5892476365574518,0.5667117088791302,0.47016365422930473,0.9495683276903581,5
sample_09093_MST_10,fist,0.9,0.4965512924638716,0.5096689501384846,0.5111321432386207,0.5206813152142427,0.75104837908791,8
sample_09094_MST_10,ambiguous_cluster,0.9,0.4545818027840769,0.466432873664952,0.47238704428448286,0.5041445637401396,0.6606826751507209,1
sample_09095_MST_10,ambiguous_cluster,0.9,0.8025886253511253,0.7933783032244809,0.8475672893762961,0.6227503855540537,1.038776969340837,2
sample_09096_MST_10,ambiguous_cluster,0.7,0.7378319608296404,0.7128749035529044,0.6431671809942223,0.5455723633257751,0.9305773913734315,10
sample_09097_MST_10,ambiguous_cluster,0.9,0.31501095259549633,0.4952644877822043,0.45083661062446,0.47256332989742833,0.6205041923597608,4
sample_09098_MST_10,palm,0.9,0.7912346926987153,0.8869482789842476,0.885348787521595,0.6623235064037455,1.04815009659594,0
sample_09099_MST_10,ambiguous_cluster,0.7,0.7838749339345288,0.7762573811934564,0.7366660185317657,0.5219209380436395,0.952025416163888,3
sample_09100_MST_10,ambiguous_cluster,0.9,0.7726334173450555,0.8594744104256217,0.791296224110714,0.6184759019486743,1.0505562121908025,6
sample_09101_MST_10,ambiguous_cluster,0.9,0.7751568593051833,0.6321832503371623,0.6925719721410206,0.6426668833599675,0.9758498867513672,4
sample_09102_MST_10,ambiguous_cluster,0.9,0.7923402044604816,0.8069122139260378,0.8477114319994756,0.6517134091096385,1.079471998813551,3
sample_09103_MST_10,palm,0.9,0.7688376076285641,0.7411209629856521,0.7776227686385726,0.634158581142972,1.0350198177721106,0
sample_09104_MST_10,fist,0.9,0.5269396044705392,0.4336714782069387,0.428933154112711,0.46125153553573073,0.6980445267447352,8
sample_09105_MST_10,ambiguous_cluster,0.8,0.7211830180509288,0.7133279789631877,0.5079785756581423,0.5402629705409475,0.7538651415218737,5
sample_09106_MST_10,ambiguous_cluster,0.9,0.7810186771037699,0.8126255780390862,0.8160955207830591,0.6696438096937827,1.0308681544477571,11
sample_09107_MST_10,ambiguous_cluster,0.9,0.8033114935488876,0.826527194973112,0.7955125764427126,0.624879266811467,1.017476983943365,6
sample_09108_MST_10,ambiguous,0.3,0.39720762136413124,0.5136375358399567,0.620051937471769,0.46514582719397013,0.49565455222045823,8
sample_09109_MST_10,ambiguous_cluster,0.7,0.7353661962731426,0.673495771269219,0.6254576334162778,0.5779544112401499,0.940885454305735,6
sample_09110_MST_10,ambiguous_cluster,0.8,0.6856079322396773,0.6148347707275706,0.5979930993382339,0.5095038486413911,0.8779414143821667,6
sample_09111_MST_10,ambiguous_cluster,0.3,0.2714414969681528,0.6479535619668695,0.4364529125807675,0.4700823059696269,0.7662046488956631,1
sample_09112_MST_10,ambiguous_cluster,0.3,0.4757307329763732,0.6101135150481348,0.5291962242676164,0.43901310215346384,0.26750939938850943,7
sample_09113_MST_10,ambiguous_cluster,0.9,0.4405990769116154,0.5291029162664621,0.5125599025961408,0.5339783370260606,0.4381481298350733,1
sample_09114_MST_10,ambiguous_cluster,0.7,0.7098507690293937,0.778542125703414,0.6634889633460651,0.574566751767864,0.7867643990459936,5
sample_09115_MST_10,ambiguous_cluster,0.9,0.7710967928323176,0.7133332477323975,0.6018836233435275,0.6009212149743962,0.9581653554014192,5
sample_09116_MST_10,palm,0.9,0.8114350262530163,0.908532058569529,0.8110742547247436,0.6638074662822768,1.061086287070365,0
sample_09117_MST_10,ambiguous_cluster,0.3,0.667642551585684,0.5795398075529474,0.6055074656115782,0.5095832917283541,0.9149193504796705,5
sample_09118_MST_10,ambiguous_cluster,0.7,0.731395076540454,0.6445560427425869,0.7098510028794875,0.5533677933469151,0.9335380161239016,5
sample_09119_MST_10,ambiguous_cluster,0.9,0.6999944560910731,0.8108840321662729,0.6503172131266634,0.6744202133490823,1.0249027795850678,6
sample_09120_MST_10,fist,0.9,0.5506607244045347,0.525563088501167,0.45168087604067636,0.4482754356401801,0.713566972464717,8
sample_09121_MST_10,fist,0.9,0.26834641638975165,0.4779020810064879,0.4619078922678353,0.4676436596177909,0.7482155827416156,8
sample_09122_MST_10,ambiguous_cluster,0.3,0.3643224749979645,0.6214742709675168,0.5546948262705469,0.4993970083130886,0.5616033997892358,7
sample_09123_MST_10,ambiguous_cluster,0.9,0.846180820994382,0.8039974149564568,0.8473729900818194,0.7054895811216132,1.048824509373338,11
sample_09124_MST_10,ambiguous_cluster,0.8,0.8228610937538599,0.6932297616832129,0.5469113505282245,0.5804204678006969,0.9095097252147698,11
sample_09125_MST_10,fist,0.9,0.34998019589082663,0.5520248569038251,0.4686018866301173,0.520987695631038,0.763183621983202,9
sample_09126_MST_10,ambiguous_cluster,0.3,0.6519478198930081,0.5826763135009292,0.6603743402039407,0.5781977632222409,0.8451406880260747,11
sample_09127_MST_10,ambiguous_cluster,0.7,0.7416019566973767,0.6379999388315473,0.7237468130758126,0.5891211800382997,0.8420832475937259,10
sample_09128_MST_10,ambiguous_cluster,0.7,0.732316867179627,0.6255797631915055,0.6270285233487163,0.5270874546638034,0.9405958321885545,2
sample_09129_MST_10,ambiguous_cluster,0.9,0.7248939085317618,0.8739744939070917,0.8782045783802614,0.6667510567538099,1.0028931615952592,3
sample_09130_MST_10,ambiguous_cluster,0.7,0.703042607799239,0.639614469207527,0.7392585256785223,0.5682924195844009,0.9092937540192568,7
sample_09131_MST_10,ambiguous_cluster,0.9,0.8313396223446629,0.8079621842049874,0.7881508731985549,0.6770773683988126,1.0600160827008043,6
sample_09132_MST_10,ambiguous,0.3,0.1610896703805631,0.39045394236819814,0.6139868794372888,0.5505263765028375,0.3893796675249895,8
sample_09133_MST_10,ambiguous_cluster,0.9,0.7760531763870667,0.8771598481070366,0.7106250379557142,0.6218179633666754,1.0668164700326255,2
sample_09134_MST_10,palm,0.9,0.8136699041317168,0.8622930645983449,0.7633110732277641,0.6946259129618143,1.0492591612870776,0
sample_09135_MST_10,ambiguous_cluster,0.7,0.7312464876853536,0.6833803465995368,0.6032775083948055,0.5875056111815814,1.000454280660716,5
sample_09136_MST_10,ambiguous,0.3,0.4831040546883811,0.6229496392796445,0.4259246830476939,0.511998117323167,0.41628341127061785,9
sample_09137_MST_10,ambiguous_cluster,0.3,0.7792040189377964,0.588345888043822,0.6415725732953407,0.5197723795382007,0.9456449542516302,5
sample_09138_MST_10,ambiguous_cluster,0.3,0.4792399681868347,0.65088294964246,0.4495065492871996,0.44972620215088893,0.6247044068372642,1
sample_09139_MST_10,ambiguous_cluster,0.3,0.7772195828233569,0.5618865064364649,0.6847519093116409,0.4512946629664155,0.9856406170501201,3
sample_09140_MST_10,ambiguous_cluster,0.3,0.5058705206281208,0.45643460978732886,0.617595895547106,0.47574314099860265,0.6165642841511499,1
sample_09141_MST_10,ambiguous_cluster,0.9,0.798218346618959,0.7966042207049815,0.897226332129609,0.6819037680409423,1.0100128127723003,10
sample_09142_MST_10,ambiguous_cluster,0.7,0.6941635440707102,0.7352914128926664,0.6271811368539068,0.5644410156924132,0.9332052901864327,3
sample_09143_MST_10,fist,0.9,0.3865368967837295,0.5008711206168466,0.44570004594373214,0.4701398049080827,0.7245673469112653,8
sample_09144_MST_10,ambiguous_cluster,0.8,0.7321488469109003,0.6956894103836134,0.5935400016304425,0.5806682880178323,0.9484014351417459,5
sample_09145_MST_10,ambiguous_cluster,0.9,0.7569819570053598,0.8496968202666159,0.858946983528276,0.6413679025855149,1.048064515774221,2
sample_09146_MST_10,ambiguous_cluster,0.7,0.7559002913333527,0.7155478175793515,0.6913407996528886,0.5780740710326616,0.9057581003344805,5
sample_09147_MST_10,ambiguous_cluster,0.9,0.5295900766327952,0.5284957966414601,0.4347487929805585,0.5340197297244185,0.5953127558707184,1
sample_09148_MST_10,ambiguous_cluster,0.7,0.7271154621601178,0.7336413635525245,0.6645856766698791,0.5681601746405747,0.8896224394802572,6
sample_09149_MST_10,ambiguous_cluster,0.7,0.7258255475337502,0.6003011195973789,0.6365904311437094,0.5834662261765585,0.947731226419526,5
sample_09150_MST_10,palm,0.9,0.8359004339504841,0.8693716059771193,0.7476756193073362,0.6625387760981798,1.057414472136157,0
sample_09151_MST_10,fist,0.9,0.29827615603051916,0.441008170556682,0.5860339371985315,0.46496006541709073,0.6562367096822354,8
sample_09152_MST_10,ambiguous_cluster,0.7,0.7245486080271188,0.748745688641482,0.6186465626710107,0.5818742801098971,0.9070145866733089,10
sample_09153_MST_10,ambiguous_cluster,0.9,0.429830062751231,0.5441478431017738,0.5419915324921137,0.4378513698538223,0.9349008366312331,11
sample_09154_MST_10,ambiguous_cluster,0.9,0.7536973924663292,0.6577201685243567,0.610432019701501,0.6254566823030354,1.0043491452741613,6
sample_09155_MST_10,ambiguous_cluster,0.9,0.3810620274330925,0.5724297487093816,0.5783766401106777,0.4681755109203808,0.48985752131052274,4
sample_09156_MST_10,ambiguous_cluster,0.3,0.5838884556294819,0.6647561724418769,0.6513112521934707,0.5033865320433176,0.7719908132047657,7
sample_09157_MST_10,ambiguous_cluster,0.7,0.7544482426103424,0.67559151680457,0.6872968279381532,0.5251536441530322,0.9784915834035613,2
sample_09158_MST_10,palm,0.9,0.79738892559006,0.8617654413781772,0.8130001121781675,0.6331273824163379,1.0558059143774225,0
sample_09159_MST_10,ambiguous_cluster,0.9,0.8410615071116854,0.8422772092788562,0.7860060836107499,0.6551492750918448,1.0637697742117243,6
sample_09160_MST_10,ambiguous_cluster,0.9,0.7708740033650724,0.7514906789647621,0.8147143093727885,0.6986824021111717,0.9659306112134622,3
sample_09161_MST_10,ambiguous_cluster,0.7,0.701935345361748,0.6998650100554342,0.7124746870233495,0.5809800231191248,0.9982144859252409,4
sample_09162_MST_10,ambiguous_cluster,0.7,0.6926909841232279,0.7395235691362249,0.6283906854862069,0.5614916341754584,0.9449531283302475,11
sample_09163_MST_10,fist,0.9,0.4478026637726642,0.46437997673299297,0.44794644092316144,0.4650214508078772,0.34585231351981827,9
sample_09164_MST_10,ambiguous_cluster,0.9,0.7533086189076644,0.5917444380518729,0.5210064909131237,0.5362120804035845,0.9179312946462493,5
sample_09165_MST_10,ambiguous_cluster,0.9,0.8077974010222557,0.835333190748026,0.7742016788827668,0.6558088113159779,1.0079628220704098,3
sample_09166_MST_10,three,0.7,0.6535340672832857,0.647924435009665,0.6738568659898925,0.5592185549347328,0.9553127463125756,9
sample_09167_MST_10,ambiguous_cluster,0.9,0.43049793144192183,0.5992773823510575,0.5500522223080452,0.5298933539019041,0.597106797808405,1
sample_09168_MST_10,ambiguous,0.3,0.334174559983415,0.645656288032888,0.5482627784185743,0.4174332460353958,0.7515533050031,8
sample_09169_MST_10,ambiguous_cluster,0.7,0.7186953340577757,0.6700532548228851,0.7345143769589172,0.5961098770604673,0.9906203865785653,3
sample_09170_MST_10,ambiguous_cluster,0.7,0.6922477926671676,0.6559334262779067,0.674013710443593,0.5383998316161926,0.9540694891320742,3
sample_09171_MST_10,ambiguous_cluster,0.7,0.7625665665043595,0.7461753788306748,0.6502314169033564,0.5215663604751104,0.9333169183156028,2
sample_09172_MST_10,peace,0.8,0.7751661197022047,0.6426332946900402,0.5806147758826181,0.5473118099854182,1.0045693081130287,0
sample_09173_MST_10,fist,0.9,0.4088803337674976,0.41847244624554325,0.5379429834420834,0.5275777999881994,0.5021498865448168,8
sample_09174_MST_10,ambiguous_cluster,0.7,0.7950514190408937,0.7513508188900841,0.7250217511640843,0.5567919681890149,0.9420183638902101,5
sample_09175_MST_10,palm,0.9,0.7986811532035955,0.7877540916254491,0.8620827838506891,0.6914345223405911,1.0697284147089308,0
sample_09176_MST_10,ambiguous_cluster,0.3,0.4261141300129972,0.5897591161001567,0.6415483548726926,0.43207620117010415,0.488424099212905,1
sample_09177_MST_10,palm,0.9,0.7793245768793243,0.856018657079002,0.7839989211578126,0.6613157874275074,0.9841121804741176,0
sample_09178_MST_10,ambiguous_cluster,0.9,0.5455530283073727,0.4791029477763989,0.555586383104135,0.5092771277342428,0.7741455741281184,11
sample_09179_MST_10,ambiguous_cluster,0.7,0.8007457662174365,0.6382220981961784,0.6296320097709677,0.4922281910290016,0.9050752138046791,7
sample_09180_MST_10,ambiguous_cluster,0.7,0.7218283670432616,0.7439075448515597,0.6762791266645465,0.49753667053627837,0.9074230461792584,5
sample_09181_MST_10,ambiguous_cluster,0.7,0.7124545853917656,0.7155636106077773,0.6888924684000055,0.5051180342877422,0.99410041050849,7
sample_09182_MST_10,fist,0.9,0.2042412960805846,0.5696433905811219,0.5126014822357838,0.4762521647721194,0.8062794638644902,9
sample_09183_MST_10,ambiguous_cluster,0.9,0.7844790290190381,0.8007326137157665,0.8004398084769443,0.6759420756613327,1.0745344135231665,6
sample_09184_MST_10,ambiguous_cluster,0.9,0.6693527595140532,0.8634536089766497,0.8640073986987672,0.6348916845422902,1.0541710731728133,3
sample_09185_MST_10,palm,0.9,0.7760088058203686,0.8633209838243636,0.8459739810068342,0.6426935958980657,1.0920337387563608,0
sample_09186_MST_10,ambiguous_cluster,0.3,0.7103162097277237,0.5299273524253361,0.6101245408550472,0.5390723629810351,0.9538802405691362,7
sample_09187_MST_10,ambiguous_cluster,0.7,0.6975094443362903,0.6607870711339552,0.6536484629230693,0.5019299176599454,0.9473046759063791,11
sample_09188_MST_10,ambiguous_cluster,0.7,0.7537152391007388,0.6128521703171032,0.6535003071421955,0.5309477651512843,0.8259770838587134,7
sample_09189_MST_10,ambiguous_cluster,0.9,0.3242790204278957,0.4616361734683707,0.5021788964175723,0.42904741320399925,0.7113239884374153,1
sample_09190_MST_10,ambiguous_cluster,0.9,0.7439840784887164,0.8334086748202905,0.8135660599103453,0.6579887101940661,1.0557406931893383,4
sample_09191_MST_10,ambiguous_cluster,0.9,0.7839654135609219,0.8463787759448551,0.796483390131428,0.6577760191901546,1.050418903739009,10
sample_09192_MST_10,ambiguous_cluster,0.9,0.8034891043018241,0.8508840167991599,0.8594722231155199,0.6685090630063739,1.0700494531240872,7
sample_09193_MST_10,ambiguous_cluster,0.7,0.6950128445417164,0.7259765778069226,0.6658594414006531,0.5563077810552766,0.8197794070139903,10
sample_09194_MST_10,ambiguous_cluster,0.3,0.7569208904099808,0.5035469936187889,0.6974600315417996,0.6060631188822668,0.813093850995003,11
sample_09195_MST_10,fist,0.9,0.3409405375809657,0.5086686428352765,0.49784340201673716,0.5525360649945296,0.48223901691735876,8
sample_09196_MST_10,ambiguous_cluster,0.7,0.7154994420037792,0.6761995887987066,0.6705415270783063,0.5290641836324946,0.8994648843210817,5
sample_09197_MST_10,palm,0.9,0.7858387318677159,0.8112107928695037,0.7692469877472655,0.6115069918501569,0.9854153662107468,0
sample_09198_MST_10,ambiguous_cluster,0.8,0.8120115756029885,0.676814679437484,0.5288560893210021,0.5786109776204783,0.9402330269299038,4
sample_09199_MST_10,ambiguous_cluster,0.8,0.6226192849088609,0.8291713225569999,0.5967325354940688,0.5850728092024711,0.886017814942016,1
sample_09200_MST_10,ambiguous_cluster,0.7,0.7183208941875798,0.7822167938431072,0.7388094842660073,0.5590321759149739,0.849558016305582,11
sample_09201_MST_10,ambiguous_cluster,0.8,0.6971661734182343,0.8112941176837104,0.5473260329876523,0.5653697885224905,0.9585193509422775,10
sample_09202_MST_10,ambiguous_cluster,0.7,0.7661649355521448,0.6146203679197181,0.6375388341479795,0.49859317067454734,0.9218477704591838,2
sample_09203_MST_10,ambiguous_cluster,0.9,0.8110537339391477,0.8038741519705579,0.7781502396613257,0.6233157825521198,1.0494344437963872,11
sample_09204_MST_10,ambiguous_cluster,0.3,0.699186395558293,0.4892533157921508,0.7408882435474411,0.514540954425675,0.9249926181425512,11
sample_09205_MST_10,ambiguous_cluster,0.7,0.6589785304183742,0.6361447526853037,0.6933727074727049,0.528355036344606,0.9144101946300528,6
sample_09206_MST_10,ambiguous_cluster,0.9,0.7867315177278159,0.8298703331740577,0.8147220907054856,0.6628027125529454,1.034146878206712,4
sample_09207_MST_10,ambiguous_cluster,0.7,0.782125706809369,0.6556207165896936,0.7113779448817431,0.5265605162251671,0.8903056748569343,3
sample_09208_MST_10,fist,0.9,0.5074345351532735,0.4287052198026456,0.4863336868397713,0.5008476662974126,0.5845653154836241,9
sample_09209_MST_10,ambiguous_cluster,0.9,0.7146365591080074,0.9174031718226445,0.8191897311231106,0.6293806841497087,1.0451961249360426,11
sample_09210_MST_10,ambiguous_cluster,0.9,0.8006955652584257,0.855938447033177,0.79075101909424,0.6786560818917103,1.0254935469433852,2
sample_09211_MST_10,ambiguous_cluster,0.8,0.7182262345211334,0.6162507105483989,0.5902319691599304,0.5414007204785305,0.8860310402983812,5
sample_09212_MST_10,ambiguous_cluster,0.8,0.6669573092908624,0.6632679771397192,0.5817755133016635,0.5556183349181486,0.984119433552079,11
sample_09213_MST_10,ambiguous_cluster,0.9,0.717572917898313,0.8304600110735311,0.7639261995395826,0.6914951226686242,1.0427544310634438,4
sample_09214_MST_10,palm,0.9,0.6700261247605398,0.881209893277499,0.6701730362108893,0.6777262949175443,1.0419236318344034,0
sample_09215_MST_10,ambiguous_cluster,0.9,0.7475381634343493,0.7877326451068938,0.7889111750462635,0.6609446182579732,1.063003588666552,3
