sample_id,suggested_label,confidence
sample_02493_MST_3,palm,0.9
sample_08476_MST_9,palm,0.9
sample_08299_MST_9,palm,0.9
sample_09389_MST_10,palm,0.9
sample_02203_MST_3,palm,0.9
sample_00143_MST_1,unknown,0.3
sample_01006_MST_2,three,0.7
sample_00910_MST_1,unknown,0.3
sample_08856_MST_9,unknown,0.3
sample_06693_MST_7,palm,0.9
sample_09575_MST_10,palm,0.9
sample_00539_MST_1,palm,0.9
sample_07901_MST_8,unknown,0.3
sample_09882_MST_10,palm,0.9
sample_00873_MST_1,palm,0.9
sample_03527_MST_4,unknown,0.3
sample_02561_MST_3,palm,0.9
sample_05447_MST_6,unknown,0.3
sample_05279_MST_6,unknown,0.3
sample_03490_MST_4,palm,0.9
sample_03499_MST_4,palm,0.9
sample_01400_MST_2,palm,0.9
sample_09867_MST_10,four,0.8
sample_07945_MST_8,palm,0.9
sample_08418_MST_9,palm,0.9
sample_08987_MST_9,palm,0.9
sample_02481_MST_3,unknown,0.3
sample_01060_MST_2,unknown,0.3
sample_08556_MST_9,unknown,0.3
sample_01790_MST_2,palm,0.9
sample_01140_MST_2,unknown,0.3
sample_00864_MST_1,four,0.8
sample_08731_MST_9,palm,0.9
sample_00637_MST_1,palm,0.9
sample_00744_MST_1,unknown,0.3
sample_02853_MST_3,unknown,0.3
sample_07918_MST_8,unknown,0.3
sample_03159_MST_4,unknown,0.3
sample_00130_MST_1,unknown,0.3
sample_09808_MST_10,palm,0.9
sample_01951_MST_2,palm,0.9
sample_01311_MST_2,palm,0.9
sample_00654_MST_1,unknown,0.3
sample_02544_MST_3,palm,0.9
sample_07343_MST_8,palm,0.9
sample_02897_MST_3,palm,0.9
sample_03352_MST_4,palm,0.9
sample_03261_MST_4,palm,0.9
sample_08121_MST_9,unknown,0.3
sample_07413_MST_8,palm,0.9
sample_03604_MST_4,palm,0.9
sample_07999_MST_8,unknown,0.3
sample_08787_MST_9,palm,0.9
sample_02313_MST_3,unknown,0.3
sample_01430_MST_2,unknown,0.3
sample_08975_MST_9,unknown,0.3
sample_09687_MST_10,palm,0.9
sample_08550_MST_9,palm,0.9
sample_01407_MST_2,palm,0.9
sample_09475_MST_10,palm,0.9
sample_08983_MST_9,unknown,0.3
sample_03695_MST_4,unknown,0.3
sample_00564_MST_1,palm,0.9
sample_00419_MST_1,unknown,0.3
sample_03533_MST_4,four,0.8
sample_00729_MST_1,palm,0.9
sample_09231_MST_10,palm,0.9
sample_09567_MST_10,palm,0.9
sample_05340_MST_6,palm,0.9
sample_09883_MST_10,unknown,0.3
sample_02994_MST_3,palm,0.9
sample_03558_MST_4,palm,0.9
sample_01448_MST_2,unknown,0.3
sample_08505_MST_9,palm,0.9
sample_02725_MST_3,four,0.8
sample_00979_MST_1,unknown,0.3
sample_08162_MST_9,palm,0.9
sample_03787_MST_4,unknown,0.3
sample_01843_MST_2,palm,0.9
sample_02668_MST_3,unknown,0.3
sample_05862_MST_6,palm,0.9
sample_02426_MST_3,palm,0.9
sample_01054_MST_2,unknown,0.3
sample_00785_MST_1,palm,0.9
sample_00689_MST_1,palm,0.9
sample_00751_MST_1,palm,0.9
sample_01025_MST_2,palm,0.9
sample_03574_MST_4,palm,0.9
sample_00068_MST_1,palm,0.9
sample_06084_MST_7,palm,0.9
sample_01451_MST_2,unknown,0.3
sample_00512_MST_1,palm,0.9
sample_06500_MST_7,palm,0.9
sample_01127_MST_2,rock,0.7
sample_00936_MST_1,palm,0.9
sample_00406_MST_1,unknown,0.3
sample_09447_MST_10,palm,0.9
sample_02241_MST_3,palm,0.9
sample_00256_MST_1,unknown,0.3
sample_03681_MST_4,unknown,0.3
sample_04651_MST_5,unknown,0.3
sample_01368_MST_2,unknown,0.3
sample_01124_MST_2,unknown,0.3
sample_02143_MST_3,unknown,0.3
sample_08637_MST_9,unknown,0.3
sample_05144_MST_6,unknown,0.3
sample_08645_MST_9,unknown,0.3
sample_02094_MST_3,unknown,0.3
sample_00750_MST_1,palm,0.9
sample_07421_MST_8,palm,0.9
sample_05649_MST_6,palm,0.9
sample_01105_MST_2,palm,0.9
sample_03241_MST_4,palm,0.9
sample_02401_MST_3,unknown,0.3
sample_09004_MST_10,palm,0.9
sample_07398_MST_8,unknown,0.3
sample_07662_MST_8,unknown,0.3
sample_00348_MST_1,unknown,0.3
sample_08044_MST_9,palm,0.9
sample_02018_MST_3,unknown,0.3
sample_09715_MST_10,palm,0.9
sample_02917_MST_3,four,0.8
sample_03804_MST_4,palm,0.9
sample_01188_MST_2,palm,0.9
sample_01670_MST_2,unknown,0.3
sample_01178_MST_2,palm,0.9
sample_02660_MST_3,palm,0.9
sample_01186_MST_2,four,0.8
sample_01638_MST_2,palm,0.9
sample_08390_MST_9,palm,0.9
sample_03529_MST_4,unknown,0.3
sample_00482_MST_1,unknown,0.3
sample_03629_MST_4,unknown,0.3
sample_09077_MST_10,palm,0.9
sample_02504_MST_3,unknown,0.3
sample_03156_MST_4,palm,0.9
sample_03541_MST_4,palm,0.9
sample_03376_MST_4,palm,0.9
sample_02665_MST_3,unknown,0.3
sample_09464_MST_10,unknown,0.3
sample_01411_MST_2,palm,0.9
sample_00773_MST_1,unknown,0.3
sample_03895_MST_4,unknown,0.3
sample_03925_MST_4,palm,0.9
sample_09824_MST_10,palm,0.9
sample_09329_MST_10,palm,0.9
sample_07165_MST_8,unknown,0.3
sample_09095_MST_10,unknown,0.3
sample_01601_MST_2,unknown,0.3
sample_08640_MST_9,unknown,0.3
sample_02802_MST_3,palm,0.9
sample_00847_MST_1,palm,0.9
sample_08626_MST_9,palm,0.9
sample_03057_MST_4,unknown,0.3
sample_07459_MST_8,unknown,0.3
sample_00680_MST_1,unknown,0.3
sample_09501_MST_10,palm,0.9
sample_02244_MST_3,four,0.8
sample_07282_MST_8,palm,0.9
sample_03676_MST_4,palm,0.9
sample_03445_MST_4,unknown,0.3
sample_05160_MST_6,palm,0.9
sample_02034_MST_3,four,0.8
sample_05802_MST_6,palm,0.9
sample_04045_MST_5,unknown,0.3
sample_00095_MST_1,palm,0.9
sample_01923_MST_2,palm,0.9
sample_07045_MST_8,palm,0.9
sample_01565_MST_2,palm,0.9
sample_07997_MST_8,palm,0.9
sample_00605_MST_1,palm,0.9
sample_03570_MST_4,unknown,0.3
sample_01073_MST_2,palm,0.9
sample_02980_MST_3,unknown,0.3
sample_03817_MST_4,palm,0.9
sample_02508_MST_3,palm,0.9
sample_06044_MST_7,palm,0.9
sample_01872_MST_2,unknown,0.3
sample_00809_MST_1,palm,0.9
sample_05083_MST_6,four,0.8
sample_05169_MST_6,unknown,0.3
sample_09198_MST_10,palm,0.9
sample_01366_MST_2,palm,0.9
sample_08664_MST_9,palm,0.9
sample_08939_MST_9,unknown,0.3
sample_07899_MST_8,palm,0.9
sample_00207_MST_1,unknown,0.3
sample_00641_MST_1,unknown,0.3
sample_02336_MST_3,palm,0.9
sample_07440_MST_8,unknown,0.3
sample_00803_MST_1,palm,0.9
sample_09825_MST_10,four,0.8
sample_03708_MST_4,palm,0.9
sample_09689_MST_10,palm,0.9
sample_00540_MST_1,unknown,0.3
sample_01713_MST_2,palm,0.9
sample_02743_MST_3,four,0.8
sample_01371_MST_2,palm,0.9
sample_08414_MST_9,unknown,0.3
sample_01101_MST_2,palm,0.9
sample_03641_MST_4,unknown,0.3
sample_02787_MST_3,unknown,0.3
sample_00098_MST_1,palm,0.9
sample_09341_MST_10,unknown,0.3
sample_02734_MST_3,palm,0.9
sample_00233_MST_1,palm,0.9
sample_03929_MST_4,unknown,0.3
sample_03298_MST_4,palm,0.9
sample_03586_MST_4,palm,0.9
sample_01788_MST_2,palm,0.9
sample_01574_MST_2,unknown,0.3
sample_04310_MST_5,palm,0.9
sample_00377_MST_1,unknown,0.3
sample_00551_MST_1,palm,0.9
sample_00761_MST_1,unknown,0.3
sample_04536_MST_5,four,0.8
sample_04329_MST_5,palm,0.9
sample_08653_MST_9,unknown,0.3
sample_00916_MST_1,unknown,0.3
sample_06906_MST_7,unknown,0.3
sample_02531_MST_3,unknown,0.3
sample_00738_MST_1,unknown,0.3
sample_03549_MST_4,unknown,0.3
sample_01337_MST_2,palm,0.9
sample_08068_MST_9,unknown,0.3
sample_02673_MST_3,unknown,0.3
sample_08880_MST_9,palm,0.9
sample_09794_MST_10,unknown,0.3
sample_01525_MST_2,unknown,0.3
sample_08592_MST_9,unknown,0.3
sample_01314_MST_2,four,0.8
sample_07669_MST_8,palm,0.9
sample_00784_MST_1,palm,0.9
sample_02834_MST_3,palm,0.9
sample_05007_MST_6,unknown,0.3
sample_01777_MST_2,palm,0.9
sample_09153_MST_10,peace,0.8
sample_03212_MST_4,three,0.7
sample_03389_MST_4,unknown,0.3
sample_02136_MST_3,four,0.8
sample_02436_MST_3,unknown,0.3
sample_03006_MST_4,unknown,0.3
sample_08710_MST_9,four,0.8
sample_02352_MST_3,four,0.8
sample_02373_MST_3,palm,0.9
sample_02225_MST_3,unknown,0.3
sample_02127_MST_3,unknown,0.3
sample_07285_MST_8,three,0.7
sample_04080_MST_5,unknown,0.3
sample_02896_MST_3,palm,0.9
sample_03746_MST_4,unknown,0.3
sample_08767_MST_9,unknown,0.3
sample_02340_MST_3,unknown,0.3
sample_01240_MST_2,palm,0.9
sample_01323_MST_2,palm,0.9
sample_09114_MST_10,palm,0.9
sample_02084_MST_3,unknown,0.3
sample_09356_MST_10,unknown,0.3
sample_07222_MST_8,palm,0.9
sample_02647_MST_3,palm,0.9
sample_07142_MST_8,palm,0.9
sample_07723_MST_8,four,0.8
sample_09422_MST_10,unknown,0.3
sample_01463_MST_2,palm,0.9
sample_00113_MST_1,unknown,0.3
sample_08428_MST_9,palm,0.9
sample_03609_MST_4,palm,0.9
sample_00840_MST_1,palm,0.9
sample_06449_MST_7,palm,0.9
sample_03104_MST_4,palm,0.9
sample_07948_MST_8,unknown,0.3
sample_03199_MST_4,palm,0.9
sample_03865_MST_4,palm,0.9
sample_06176_MST_7,unknown,0.3
sample_01055_MST_2,unknown,0.3
sample_02870_MST_3,palm,0.9
sample_02960_MST_3,palm,0.9
sample_07275_MST_8,unknown,0.3
sample_08340_MST_9,unknown,0.3
sample_03033_MST_4,palm,0.9
sample_07743_MST_8,palm,0.9
sample_03907_MST_4,unknown,0.3
sample_09847_MST_10,palm,0.9
sample_02643_MST_3,unknown,0.3
sample_05059_MST_6,unknown,0.3
sample_01570_MST_2,palm,0.9
sample_00834_MST_1,unknown,0.3
sample_01276_MST_2,palm,0.9
sample_08714_MST_9,unknown,0.3
sample_00275_MST_1,palm,0.9
sample_01705_MST_2,palm,0.9
sample_04776_MST_5,unknown,0.3
sample_01511_MST_2,unknown,0.3
sample_01139_MST_2,unknown,0.3
sample_09417_MST_10,unknown,0.3
sample_01960_MST_2,unknown,0.3
sample_08448_MST_9,rock,0.7
sample_00211_MST_1,palm,0.9
sample_01749_MST_2,palm,0.9
sample_07331_MST_8,unknown,0.3
sample_01364_MST_2,unknown,0.3
sample_03726_MST_4,palm,0.9
sample_07559_MST_8,palm,0.9
sample_02092_MST_3,palm,0.9
sample_03691_MST_4,unknown,0.3
sample_02370_MST_3,unknown,0.3
sample_02497_MST_3,unknown,0.3
sample_04678_MST_5,four,0.8
sample_08345_MST_9,unknown,0.3
sample_02808_MST_3,palm,0.9
sample_03225_MST_4,palm,0.9
sample_00174_MST_1,palm,0.9
sample_04051_MST_5,unknown,0.3
sample_03126_MST_4,four,0.8
sample_08804_MST_9,palm,0.9
sample_07203_MST_8,palm,0.9
sample_00582_MST_1,palm,0.9
sample_02610_MST_3,unknown,0.3
sample_01181_MST_2,palm,0.9
sample_08196_MST_9,unknown,0.3
sample_09932_MST_10,palm,0.9
sample_02479_MST_3,unknown,0.3
sample_01026_MST_2,palm,0.9
sample_00188_MST_1,palm,0.9
sample_08112_MST_9,unknown,0.3
sample_02474_MST_3,palm,0.9
sample_02807_MST_3,unknown,0.3
sample_03733_MST_4,unknown,0.3
sample_09739_MST_10,palm,0.9
sample_03115_MST_4,palm,0.9
sample_00666_MST_1,unknown,0.3
sample_09168_MST_10,palm,0.9
sample_09997_MST_10,palm,0.9
sample_00567_MST_1,palm,0.9
sample_03542_MST_4,unknown,0.3
sample_03466_MST_4,palm,0.9
sample_01537_MST_2,palm,0.9
sample_01550_MST_2,four,0.8
sample_01142_MST_2,palm,0.9
sample_07992_MST_8,four,0.8
sample_00490_MST_1,unknown,0.3
sample_07242_MST_8,unknown,0.3
sample_02278_MST_3,palm,0.9
sample_08493_MST_9,unknown,0.3
sample_02979_MST_3,unknown,0.3
sample_04749_MST_5,four,0.8
sample_08458_MST_9,unknown,0.3
sample_00768_MST_1,palm,0.9
sample_02620_MST_3,palm,0.9
sample_00294_MST_1,palm,0.9
sample_00667_MST_1,unknown,0.3
sample_07782_MST_8,four,0.8
sample_03487_MST_4,palm,0.9
sample_03315_MST_4,palm,0.9
sample_00821_MST_1,unknown,0.3
sample_00952_MST_1,palm,0.9
sample_03027_MST_4,unknown,0.3
sample_02958_MST_3,palm,0.9
sample_08420_MST_9,palm,0.9
sample_07035_MST_8,unknown,0.3
sample_02607_MST_3,palm,0.9
sample_01901_MST_2,unknown,0.3
sample_02696_MST_3,unknown,0.3
sample_07670_MST_8,unknown,0.3
sample_06353_MST_7,unknown,0.3
sample_03903_MST_4,unknown,0.3
sample_03170_MST_4,unknown,0.3
sample_02060_MST_3,palm,0.9
sample_09647_MST_10,palm,0.9
sample_02952_MST_3,unknown,0.3
sample_07390_MST_8,palm,0.9
sample_07065_MST_8,palm,0.9
sample_03557_MST_4,unknown,0.3
sample_08498_MST_9,unknown,0.3
sample_05809_MST_6,four,0.8
sample_00760_MST_1,palm,0.9
sample_00010_MST_1,unknown,0.3
sample_02939_MST_3,palm,0.9
sample_02081_MST_3,unknown,0.3
sample_03377_MST_4,palm,0.9
sample_03164_MST_4,palm,0.9
sample_02919_MST_3,unknown,0.3
sample_02144_MST_3,unknown,0.3
sample_08006_MST_9,unknown,0.3
sample_00828_MST_1,unknown,0.3
sample_03150_MST_4,unknown,0.3
sample_01512_MST_2,unknown,0.3
sample_08003_MST_9,unknown,0.3
sample_02239_MST_3,palm,0.9
sample_07075_MST_8,unknown,0.3
sample_02250_MST_3,four,0.8
sample_00185_MST_1,palm,0.9
sample_02040_MST_3,palm,0.9
sample_05748_MST_6,palm,0.9
sample_02284_MST_3,unknown,0.3
sample_02539_MST_3,palm,0.9
sample_00968_MST_1,palm,0.9
sample_02097_MST_3,palm,0.9
sample_06340_MST_7,palm,0.9
sample_06183_MST_7,unknown,0.3
sample_00514_MST_1,unknown,0.3
sample_08198_MST_9,palm,0.9
sample_03248_MST_4,palm,0.9
sample_03064_MST_4,four,0.8
sample_01971_MST_2,palm,0.9
sample_03400_MST_4,palm,0.9
sample_01297_MST_2,palm,0.9
sample_03663_MST_4,palm,0.9
sample_02715_MST_3,unknown,0.3
sample_08776_MST_9,palm,0.9
sample_00281_MST_1,palm,0.9
sample_02037_MST_3,palm,0.9
sample_00054_MST_1,unknown,0.3
sample_01439_MST_2,palm,0.9
sample_03627_MST_4,palm,0.9
sample_00134_MST_1,palm,0.9
sample_03340_MST_4,unknown,0.3
sample_00307_MST_1,palm,0.9
sample_02920_MST_3,palm,0.9
sample_09998_MST_10,unknown,0.3
sample_02140_MST_3,palm,0.9
sample_02600_MST_3,palm,0.9
sample_03602_MST_4,four,0.8
sample_01474_MST_2,palm,0.9
sample_02456_MST_3,unknown,0.3
sample_01867_MST_2,palm,0.9
sample_09257_MST_10,unknown,0.3
sample_03611_MST_4,palm,0.9
sample_09912_MST_10,unknown,0.3
sample_00511_MST_1,palm,0.9
sample_02232_MST_3,unknown,0.3
sample_00387_MST_1,palm,0.9
sample_00748_MST_1,palm,0.9
sample_08460_MST_9,unknown,0.3
sample_00629_MST_1,unknown,0.3
sample_03926_MST_4,four,0.8
sample_07318_MST_8,four,0.8
sample_01621_MST_2,palm,0.9
sample_00435_MST_1,unknown,0.3
sample_02784_MST_3,unknown,0.3
sample_00203_MST_1,four,0.8
sample_03853_MST_4,unknown,0.3
sample_02053_MST_3,palm,0.9
sample_00612_MST_1,palm,0.9
sample_09163_MST_10,palm,0.9
sample_00507_MST_1,unknown,0.3
sample_02129_MST_3,unknown,0.3
sample_01257_MST_2,palm,0.9
sample_03082_MST_4,four,0.8
sample_01624_MST_2,unknown,0.3
sample_01869_MST_2,unknown,0.3
sample_01345_MST_2,unknown,0.3
sample_00234_MST_1,unknown,0.3
sample_02596_MST_3,palm,0.9
sample_06744_MST_7,palm,0.9
sample_01466_MST_2,palm,0.9
sample_02678_MST_3,palm,0.9
sample_01988_MST_2,palm,0.9
sample_02990_MST_3,palm,0.9
sample_01886_MST_2,unknown,0.3
sample_02963_MST_3,palm,0.9
sample_02218_MST_3,unknown,0.3
sample_08322_MST_9,palm,0.9
sample_02105_MST_3,unknown,0.3
sample_01935_MST_2,palm,0.9
sample_07301_MST_8,unknown,0.3
sample_02890_MST_3,unknown,0.3
sample_08362_MST_9,palm,0.9
sample_09303_MST_10,unknown,0.3
sample_01743_MST_2,palm,0.9
sample_00241_MST_1,palm,0.9
sample_01967_MST_2,four,0.8
sample_00367_MST_1,unknown,0.3
sample_09948_MST_10,palm,0.9
sample_09034_MST_10,palm,0.9
sample_01153_MST_2,palm,0.9
sample_01959_MST_2,three,0.7
sample_03518_MST_4,unknown,0.3
sample_00779_MST_1,palm,0.9
sample_09274_MST_10,unknown,0.3
sample_01022_MST_2,palm,0.9
sample_00668_MST_1,palm,0.9
sample_06812_MST_7,unknown,0.3
sample_07797_MST_8,palm,0.9
sample_02516_MST_3,four,0.8
sample_03243_MST_4,unknown,0.3
sample_08918_MST_9,unknown,0.3
sample_01004_MST_2,unknown,0.3
sample_00228_MST_1,palm,0.9
sample_03802_MST_4,palm,0.9
sample_02326_MST_3,palm,0.9
sample_09045_MST_10,palm,0.9
sample_01916_MST_2,unknown,0.3
sample_06144_MST_7,unknown,0.3
sample_07426_MST_8,palm,0.9
sample_00627_MST_1,palm,0.9
sample_02472_MST_3,palm,0.9
sample_03896_MST_4,rock,0.7
sample_03504_MST_4,unknown,0.3
sample_02852_MST_3,palm,0.9
sample_03840_MST_4,unknown,0.3
sample_01893_MST_2,unknown,0.3
sample_07023_MST_8,palm,0.9
sample_01540_MST_2,four,0.8
sample_08279_MST_9,four,0.8
sample_00527_MST_1,unknown,0.3
sample_02355_MST_3,unknown,0.3
sample_00455_MST_1,palm,0.9
sample_03730_MST_4,palm,0.9
sample_08481_MST_9,unknown,0.3
sample_00360_MST_1,unknown,0.3
sample_02051_MST_3,unknown,0.3
sample_03684_MST_4,palm,0.9
sample_00126_MST_1,palm,0.9
sample_01551_MST_2,palm,0.9
sample_09554_MST_10,unknown,0.3
sample_01318_MST_2,unknown,0.3
sample_08306_MST_9,unknown,0.3
sample_03535_MST_4,unknown,0.3
sample_03955_MST_4,palm,0.9
sample_02499_MST_3,unknown,0.3
sample_07944_MST_8,palm,0.9
sample_00007_MST_1,unknown,0.3
sample_00105_MST_1,palm,0.9
sample_06511_MST_7,palm,0.9
sample_00687_MST_1,unknown,0.3
sample_02423_MST_3,unknown,0.3
sample_09445_MST_10,unknown,0.3
sample_07450_MST_8,palm,0.9
sample_02741_MST_3,unknown,0.3
sample_01216_MST_2,palm,0.9
sample_02612_MST_3,unknown,0.3
sample_07753_MST_8,palm,0.9
sample_00030_MST_1,unknown,0.3
sample_08608_MST_9,unknown,0.3
sample_09879_MST_10,unknown,0.3
sample_00089_MST_1,unknown,0.3
sample_08751_MST_9,four,0.8
sample_00274_MST_1,palm,0.9
sample_08578_MST_9,palm,0.9
sample_09280_MST_10,palm,0.9
sample_00961_MST_1,unknown,0.3
sample_04996_MST_5,palm,0.9
sample_01059_MST_2,four,0.8
sample_08105_MST_9,four,0.8
sample_00545_MST_1,unknown,0.3
sample_00246_MST_1,unknown,0.3
sample_08253_MST_9,unknown,0.3
sample_01243_MST_2,palm,0.9
sample_08744_MST_9,unknown,0.3
sample_09216_MST_10,palm,0.9
sample_08348_MST_9,unknown,0.3
sample_02751_MST_3,palm,0.9
sample_08052_MST_9,palm,0.9
sample_05218_MST_6,three,0.7
sample_01681_MST_2,palm,0.9
sample_00827_MST_1,unknown,0.3
sample_03657_MST_4,palm,0.9
sample_03900_MST_4,palm,0.9
sample_03525_MST_4,unknown,0.3
sample_02148_MST_3,four,0.8
sample_00640_MST_1,unknown,0.3
sample_00889_MST_1,four,0.8
sample_03770_MST_4,unknown,0.3
sample_09721_MST_10,unknown,0.3
sample_00067_MST_1,unknown,0.3
sample_07924_MST_8,unknown,0.3
sample_01312_MST_2,palm,0.9
sample_01840_MST_2,unknown,0.3
sample_07060_MST_8,palm,0.9
sample_01961_MST_2,unknown,0.3
sample_01851_MST_2,palm,0.9
sample_02550_MST_3,four,0.8
sample_00449_MST_1,palm,0.9
sample_07196_MST_8,palm,0.9
sample_02849_MST_3,unknown,0.3
sample_03048_MST_4,unknown,0.3
sample_01131_MST_2,palm,0.9
sample_01808_MST_2,palm,0.9
sample_03760_MST_4,palm,0.9
sample_00530_MST_1,palm,0.9
sample_01673_MST_2,unknown,0.3
sample_07530_MST_8,palm,0.9
sample_07584_MST_8,palm,0.9
sample_00344_MST_1,four,0.8
sample_00628_MST_1,unknown,0.3
sample_03140_MST_4,unknown,0.3
sample_08925_MST_9,palm,0.9
sample_07910_MST_8,four,0.8
sample_01051_MST_2,palm,0.9
sample_01325_MST_2,palm,0.9
sample_00678_MST_1,palm,0.9
sample_07251_MST_8,peace,0.8
sample_07286_MST_8,palm,0.9
sample_08440_MST_9,palm,0.9
sample_07490_MST_8,palm,0.9
sample_03133_MST_4,palm,0.9
sample_00024_MST_1,palm,0.9
sample_08478_MST_9,unknown,0.3
sample_03058_MST_4,unknown,0.3
sample_03537_MST_4,unknown,0.3
sample_00762_MST_1,palm,0.9
sample_00701_MST_1,unknown,0.3
sample_00506_MST_1,palm,0.9
sample_03454_MST_4,unknown,0.3
sample_06779_MST_7,palm,0.9
sample_01143_MST_2,unknown,0.3
sample_00425_MST_1,unknown,0.3
sample_08532_MST_9,unknown,0.3
sample_03981_MST_4,unknown,0.3
sample_08433_MST_9,four,0.8
sample_00148_MST_1,unknown,0.3
sample_07759_MST_8,palm,0.9
sample_00634_MST_1,palm,0.9
sample_06286_MST_7,palm,0.9
sample_01228_MST_2,unknown,0.3
sample_02519_MST_3,palm,0.9
sample_09830_MST_10,unknown,0.3
sample_03803_MST_4,palm,0.9
sample_01440_MST_2,four,0.8
sample_09234_MST_10,palm,0.9
sample_06404_MST_7,palm,0.9
sample_02461_MST_3,unknown,0.3
sample_07375_MST_8,palm,0.9
sample_01215_MST_2,unknown,0.3
sample_08261_MST_9,palm,0.9
sample_07264_MST_8,unknown,0.3
sample_03142_MST_4,palm,0.9
sample_01675_MST_2,unknown,0.3
sample_05344_MST_6,unknown,0.3
sample_02829_MST_3,four,0.8
sample_03246_MST_4,unknown,0.3
sample_08780_MST_9,unknown,0.3
sample_00714_MST_1,unknown,0.3
sample_03001_MST_4,four,0.8
sample_03761_MST_4,unknown,0.3
sample_03364_MST_4,unknown,0.3
sample_00066_MST_1,palm,0.9
sample_02695_MST_3,palm,0.9
sample_02381_MST_3,unknown,0.3
sample_03117_MST_4,rock,0.7
sample_08974_MST_9,palm,0.9
sample_03508_MST_4,palm,0.9
sample_07000_MST_8,unknown,0.3
sample_09185_MST_10,unknown,0.3
sample_03716_MST_4,unknown,0.3
sample_08851_MST_9,unknown,0.3
sample_03599_MST_4,four,0.8
sample_08031_MST_9,palm,0.9
sample_00254_MST_1,unknown,0.3
sample_03000_MST_4,unknown,0.3
sample_01703_MST_2,four,0.8
sample_01315_MST_2,unknown,0.3
sample_03800_MST_4,unknown,0.3
sample_00644_MST_1,palm,0.9
sample_01116_MST_2,palm,0.9
sample_03172_MST_4,unknown,0.3
sample_03155_MST_4,three,0.7
sample_04912_MST_5,unknown,0.3
sample_07510_MST_8,unknown,0.3
sample_09921_MST_10,unknown,0.3
sample_07767_MST_8,four,0.8
sample_03267_MST_4,four,0.8
sample_00502_MST_1,unknown,0.3
sample_02089_MST_3,palm,0.9
sample_02509_MST_3,palm,0.9
sample_09437_MST_10,unknown,0.3
sample_07143_MST_8,unknown,0.3
sample_03795_MST_4,palm,0.9
sample_03851_MST_4,unknown,0.3
sample_01464_MST_2,palm,0.9
sample_01443_MST_2,palm,0.9
sample_01433_MST_2,unknown,0.3
sample_07082_MST_8,unknown,0.3
sample_00549_MST_1,palm,0.9
sample_03427_MST_4,palm,0.9
sample_09414_MST_10,unknown,0.3
sample_03337_MST_4,palm,0.9
sample_04838_MST_5,four,0.8
sample_00495_MST_1,unknown,0.3
sample_00989_MST_1,palm,0.9
sample_01442_MST_2,palm,0.9
sample_02213_MST_3,four,0.8
sample_07506_MST_8,rock,0.7
sample_02621_MST_3,palm,0.9
sample_03585_MST_4,palm,0.9
sample_07109_MST_8,unknown,0.3
sample_00792_MST_1,palm,0.9
sample_02198_MST_3,palm,0.9
sample_02382_MST_3,unknown,0.3
sample_08701_MST_9,unknown,0.3
sample_09223_MST_10,unknown,0.3
sample_07695_MST_8,unknown,0.3
sample_07942_MST_8,palm,0.9
sample_07513_MST_8,palm,0.9
sample_02214_MST_3,palm,0.9
sample_03842_MST_4,unknown,0.3
sample_01692_MST_2,unknown,0.3
sample_00853_MST_1,palm,0.9
sample_03016_MST_4,palm,0.9
sample_01015_MST_2,palm,0.9
sample_03046_MST_4,unknown,0.3
sample_09115_MST_10,palm,0.9
sample_02305_MST_3,palm,0.9
sample_00861_MST_1,unknown,0.3
sample_01013_MST_2,unknown,0.3
sample_05686_MST_6,palm,0.9
sample_01656_MST_2,four,0.8
sample_00735_MST_1,unknown,0.3
sample_03650_MST_4,unknown,0.3
sample_02447_MST_3,palm,0.9
sample_07620_MST_8,unknown,0.3
sample_03335_MST_4,palm,0.9
sample_02686_MST_3,unknown,0.3
sample_08513_MST_9,palm,0.9
sample_01910_MST_2,unknown,0.3
sample_00396_MST_1,palm,0.9
sample_09939_MST_10,palm,0.9
sample_01655_MST_2,palm,0.9
sample_02201_MST_3,palm,0.9
sample_08148_MST_9,palm,0.9
sample_07968_MST_8,palm,0.9
sample_04040_MST_5,palm,0.9
sample_00075_MST_1,palm,0.9
sample_00656_MST_1,palm,0.9
sample_09229_MST_10,palm,0.9
sample_08533_MST_9,palm,0.9
sample_02142_MST_3,palm,0.9
sample_03799_MST_4,unknown,0.3
sample_04202_MST_5,unknown,0.3
sample_03174_MST_4,unknown,0.3
sample_03524_MST_4,palm,0.9
sample_01470_MST_2,palm,0.9
sample_00758_MST_1,palm,0.9
sample_00602_MST_1,four,0.8
sample_03964_MST_4,unknown,0.3
sample_06547_MST_7,unknown,0.3
sample_08755_MST_9,unknown,0.3
sample_03347_MST_4,unknown,0.3
sample_05985_MST_6,unknown,0.3
sample_03019_MST_4,palm,0.9
sample_01783_MST_2,unknown,0.3
sample_01633_MST_2,palm,0.9
sample_03374_MST_4,unknown,0.3
sample_00613_MST_1,unknown,0.3
sample_00790_MST_1,palm,0.9
sample_00447_MST_1,unknown,0.3
sample_00860_MST_1,palm,0.9
sample_00592_MST_1,palm,0.9
sample_07037_MST_8,palm,0.9
sample_01900_MST_2,unknown,0.3
sample_01676_MST_2,four,0.8
sample_02619_MST_3,palm,0.9
sample_00109_MST_1,unknown,0.3
sample_00565_MST_1,unknown,0.3
sample_02137_MST_3,unknown,0.3
sample_08770_MST_9,unknown,0.3
sample_08527_MST_9,unknown,0.3
sample_09496_MST_10,palm,0.9
sample_03453_MST_4,unknown,0.3
sample_08694_MST_9,peace,0.8
sample_01700_MST_2,palm,0.9
