sample_id,path_secuencia,label,condition,mst,mst_origin,dataset,split
079b7183-54e4-4da9-907a-f31f22e415aa,data\processed\secuencias_stgcn\079b7183-54e4-4da9-907a-f31f22e415aa.npy,palm,claro,2,imputed,hagrid,val
0030467f-b54a-405d-b274-7225972f804d,data\processed\secuencias_stgcn\0030467f-b54a-405d-b274-7225972f804d.npy,stop,claro,4,imputed,hagrid,val
04f93a8c-88d2-4666-882a-b65dac282aef,data\processed\secuencias_stgcn\04f93a8c-88d2-4666-882a-b65dac282aef.npy,dislike,oscuro,10,imputed,hagrid,val
51aa5457-0f29-48b2-976a-e2facfda1e5e,data\processed\secuencias_stgcn\51aa5457-0f29-48b2-976a-e2facfda1e5e.npy,three2,claro,3,imputed,hagrid,val
dfbda925-2ae9-4df2-b88d-8fdb28b1caeb,data\processed\secuencias_stgcn\dfbda925-2ae9-4df2-b88d-8fdb28b1caeb.npy,two_up,medio,7,imputed,hagrid,val
060e140b-97a3-4700-94d1-e95c1ef598fb,data\processed\secuencias_stgcn\060e140b-97a3-4700-94d1-e95c1ef598fb.npy,like,oscuro,10,imputed,hagrid,val
06c4a780-0790-4197-96cd-dde6147fba3c,data\processed\secuencias_stgcn\06c4a780-0790-4197-96cd-dde6147fba3c.npy,one,claro,1,imputed,hagrid,val
03a52a97-70aa-484d-90e6-507eb2443a43,data\processed\secuencias_stgcn\03a52a97-70aa-484d-90e6-507eb2443a43.npy,peace,medio,5,imputed,hagrid,val
04303733-406d-48b0-819a-5ac1c53391f1,data\processed\secuencias_stgcn\04303733-406d-48b0-819a-5ac1c53391f1.npy,one,oscuro,8,imputed,hagrid,val
04972c7d-4510-4158-9e90-4d99da885c3f,data\processed\secuencias_stgcn\04972c7d-4510-4158-9e90-4d99da885c3f.npy,mute,medio,7,imputed,hagrid,val
0209442f-77e0-4aef-8cec-e837a9e7ac3b,data\processed\secuencias_stgcn\0209442f-77e0-4aef-8cec-e837a9e7ac3b.npy,four,claro,4,imputed,hagrid,val
0437f4e9-c6ab-41d0-b27e-fdf08962c05b,data\processed\secuencias_stgcn\0437f4e9-c6ab-41d0-b27e-fdf08962c05b.npy,palm,claro,4,imputed,hagrid,val
89722ade-afa8-4524-b485-2cf05af2ebd2,data\processed\secuencias_stgcn\89722ade-afa8-4524-b485-2cf05af2ebd2.npy,three2,medio,5,imputed,hagrid,val
ae7f0178-1625-4f82-883c-9884686aacf2,data\processed\secuencias_stgcn\ae7f0178-1625-4f82-883c-9884686aacf2.npy,stop_inverted,oscuro,8,imputed,hagrid,val
01c586e2-c05c-4a10-bca5-c340f69b2443,data\processed\secuencias_stgcn\01c586e2-c05c-4a10-bca5-c340f69b2443.npy,dislike,claro,1,imputed,hagrid,val
f7713264-f147-47f3-ace3-e3a8b1492e25,data\processed\secuencias_stgcn\f7713264-f147-47f3-ace3-e3a8b1492e25.npy,stop_inverted,medio,5,imputed,hagrid,val
68def5d5-3f62-4b16-9904-0a9e7fdc9a58,data\processed\secuencias_stgcn\68def5d5-3f62-4b16-9904-0a9e7fdc9a58.npy,call,medio,6,imputed,hagrid,val
013da6a3-bb26-4f89-b775-0e745ca34ecd,data\processed\secuencias_stgcn\013da6a3-bb26-4f89-b775-0e745ca34ecd.npy,mute,medio,7,imputed,hagrid,val
04a8793e-3ffb-43c0-b7d3-d75b90ce9b1c,data\processed\secuencias_stgcn\04a8793e-3ffb-43c0-b7d3-d75b90ce9b1c.npy,peace,claro,1,imputed,hagrid,val
015c7450-7bf4-4667-afe2-0a86e4ee634c,data\processed\secuencias_stgcn\015c7450-7bf4-4667-afe2-0a86e4ee634c.npy,stop,claro,3,imputed,hagrid,val
011f0406-c89a-480d-8bb5-bc2ead6bd586,data\processed\secuencias_stgcn\011f0406-c89a-480d-8bb5-bc2ead6bd586.npy,peace,oscuro,10,imputed,hagrid,val
00a6c250-88c5-4c1b-9713-0164e4a040ac,data\processed\secuencias_stgcn\00a6c250-88c5-4c1b-9713-0164e4a040ac.npy,ok,claro,1,imputed,hagrid,val
7e478ba7-938d-4cc8-a3e0-6bd39ba0d714,data\processed\secuencias_stgcn\7e478ba7-938d-4cc8-a3e0-6bd39ba0d714.npy,two_up_inverted,claro,4,imputed,hagrid,val
04fef263-5790-4e61-936b-64de8de07ac6,data\processed\secuencias_stgcn\04fef263-5790-4e61-936b-64de8de07ac6.npy,dislike,claro,3,imputed,hagrid,val
03ec2a83-bd86-45cc-b0b8-99b29ad29a5d,data\processed\secuencias_stgcn\03ec2a83-bd86-45cc-b0b8-99b29ad29a5d.npy,stop,oscuro,10,imputed,hagrid,val
0512ec67-512b-4554-a19d-f0b4ea57ecb4,data\processed\secuencias_stgcn\0512ec67-512b-4554-a19d-f0b4ea57ecb4.npy,peace,claro,4,imputed,hagrid,val
05b2193c-b6dd-43de-a5a4-90941f67e066,data\processed\secuencias_stgcn\05b2193c-b6dd-43de-a5a4-90941f67e066.npy,mute,medio,7,imputed,hagrid,val
0525e34d-a9cf-4d8c-b870-dec901a64be8,data\processed\secuencias_stgcn\0525e34d-a9cf-4d8c-b870-dec901a64be8.npy,two_up,medio,7,imputed,hagrid,val
001a7123-ac05-485e-868a-ea057c5c1280,data\processed\secuencias_stgcn\001a7123-ac05-485e-868a-ea057c5c1280.npy,one,medio,5,imputed,hagrid,val
0172caf8-0ab1-4f53-8db9-422037f4ebb3,data\processed\secuencias_stgcn\0172caf8-0ab1-4f53-8db9-422037f4ebb3.npy,mute,claro,3,imputed,hagrid,val
052b7fcf-84c6-4fb4-aaca-9bb1cbb27c73,data\processed\secuencias_stgcn\052b7fcf-84c6-4fb4-aaca-9bb1cbb27c73.npy,like,claro,4,imputed,hagrid,val
7836a824-0a8c-43b8-a1f5-70690ef77203,data\processed\secuencias_stgcn\7836a824-0a8c-43b8-a1f5-70690ef77203.npy,two_up,claro,1,imputed,hagrid,val
02613d4b-1fad-4f32-818a-aaccc0d39f7a,data\processed\secuencias_stgcn\02613d4b-1fad-4f32-818a-aaccc0d39f7a.npy,dislike,oscuro,9,imputed,hagrid,val
0164d37f-3b98-4434-948f-0ed27a45dd92,data\processed\secuencias_stgcn\0164d37f-3b98-4434-948f-0ed27a45dd92.npy,fist,claro,1,imputed,hagrid,val
02067c70-933d-4c90-bbd9-806d6b132195,data\processed\secuencias_stgcn\02067c70-933d-4c90-bbd9-806d6b132195.npy,one,oscuro,8,imputed,hagrid,val
21ccf0a3-e3f7-49ab-861b-d99f737dbc8e,data\processed\secuencias_stgcn\21ccf0a3-e3f7-49ab-861b-d99f737dbc8e.npy,two_up_inverted,oscuro,8,imputed,hagrid,val
30656faf-d253-4576-9a07-025a0ea7d9f6,data\processed\secuencias_stgcn\30656faf-d253-4576-9a07-025a0ea7d9f6.npy,two_up_inverted,claro,1,imputed,hagrid,val
02db8bf6-3fd5-4d69-9e8d-640bc105b44c,data\processed\secuencias_stgcn\02db8bf6-3fd5-4d69-9e8d-640bc105b44c.npy,dislike,claro,2,imputed,hagrid,val
1b082353-b9e8-43ed-aecc-9d2a879346c7,data\processed\secuencias_stgcn\1b082353-b9e8-43ed-aecc-9d2a879346c7.npy,call,claro,1,imputed,hagrid,val
03650a3b-6563-48f7-aa1f-d4fdf1c1dfd8,data\processed\secuencias_stgcn\03650a3b-6563-48f7-aa1f-d4fdf1c1dfd8.npy,stop,oscuro,8,imputed,hagrid,val
06f0e6d0-6039-4a93-9005-3acd1a19a489,data\processed\secuencias_stgcn\06f0e6d0-6039-4a93-9005-3acd1a19a489.npy,one,claro,1,imputed,hagrid,val
43942801-5680-4b32-a306-8f05367adf5d,data\processed\secuencias_stgcn\43942801-5680-4b32-a306-8f05367adf5d.npy,call,claro,4,imputed,hagrid,val
05ba80ab-e6e5-4812-8edf-c56b4565ca14,data\processed\secuencias_stgcn\05ba80ab-e6e5-4812-8edf-c56b4565ca14.npy,fist,claro,2,imputed,hagrid,val
b784ae88-13c2-45c5-b9c2-8126ac2ded79,data\processed\secuencias_stgcn\b784ae88-13c2-45c5-b9c2-8126ac2ded79.npy,three2,medio,5,imputed,hagrid,val
0284539c-d36e-4b1f-9ff0-4a80cdcb5972,data\processed\secuencias_stgcn\0284539c-d36e-4b1f-9ff0-4a80cdcb5972.npy,stop,medio,7,imputed,hagrid,val
3db83a12-d04c-47d6-87aa-16477acbc7b7,data\processed\secuencias_stgcn\3db83a12-d04c-47d6-87aa-16477acbc7b7.npy,peace_inverted,medio,6,imputed,hagrid,val
114b62d0-b1b9-4fae-9c1d-45c185d602b5,data\processed\secuencias_stgcn\114b62d0-b1b9-4fae-9c1d-45c185d602b5.npy,peace_inverted,claro,2,imputed,hagrid,val
00335b2b-5dc2-4910-abbe-504f85f799e8,data\processed\secuencias_stgcn\00335b2b-5dc2-4910-abbe-504f85f799e8.npy,ok,claro,2,imputed,hagrid,val
062b0c5d-e05b-4b2e-9aab-2f098bb53cd4,data\processed\secuencias_stgcn\062b0c5d-e05b-4b2e-9aab-2f098bb53cd4.npy,fist,claro,4,imputed,hagrid,val
0548b0a3-5b8b-475f-b0f1-89f51cb104a1,data\processed\secuencias_stgcn\0548b0a3-5b8b-475f-b0f1-89f51cb104a1.npy,ok,claro,4,imputed,hagrid,val
00e1370a-bb1f-4eda-982d-104f2e7e4245,data\processed\secuencias_stgcn\00e1370a-bb1f-4eda-982d-104f2e7e4245.npy,rock,medio,5,imputed,hagrid,val
c84afa46-1411-4373-a13d-4ba90c4cf6e2,data\processed\secuencias_stgcn\c84afa46-1411-4373-a13d-4ba90c4cf6e2.npy,three2,claro,2,imputed,hagrid,val
0260c4ca-e702-4994-b56e-1b50095d9e03,data\processed\secuencias_stgcn\0260c4ca-e702-4994-b56e-1b50095d9e03.npy,stop,oscuro,10,imputed,hagrid,val
04ab22f1-3f8b-43dd-8743-23268f166913,data\processed\secuencias_stgcn\04ab22f1-3f8b-43dd-8743-23268f166913.npy,rock,medio,7,imputed,hagrid,val
f09accec-08ee-476f-af5f-8020c77bdc6a,data\processed\secuencias_stgcn\f09accec-08ee-476f-af5f-8020c77bdc6a.npy,two_up,claro,3,imputed,hagrid,val
38b675e9-6d10-48e6-9f41-2154e8229239,data\processed\secuencias_stgcn\38b675e9-6d10-48e6-9f41-2154e8229239.npy,three,medio,7,imputed,hagrid,val
0079a195-197e-4866-989b-d180e97c9513,data\processed\secuencias_stgcn\0079a195-197e-4866-989b-d180e97c9513.npy,mute,medio,6,imputed,hagrid,val
00736dda-248d-4662-9f92-daf4686ddac7,data\processed\secuencias_stgcn\00736dda-248d-4662-9f92-daf4686ddac7.npy,four,claro,3,imputed,hagrid,test
04e7d505-2df2-4049-9ae2-cd1aa88ba42d,data\processed\secuencias_stgcn\04e7d505-2df2-4049-9ae2-cd1aa88ba42d.npy,ok,oscuro,8,imputed,hagrid,test
05b9f9ab-6a12-4450-8cb5-7be7b2f22fd1,data\processed\secuencias_stgcn\05b9f9ab-6a12-4450-8cb5-7be7b2f22fd1.npy,one,oscuro,9,imputed,hagrid,test
147a1893-1689-4b65-86a0-adcee9d53889,data\processed\secuencias_stgcn\147a1893-1689-4b65-86a0-adcee9d53889.npy,peace_inverted,claro,3,imputed,hagrid,test
05faf28a-dd85-4190-b2f8-00c14ab10d05,data\processed\secuencias_stgcn\05faf28a-dd85-4190-b2f8-00c14ab10d05.npy,four,medio,6,imputed,hagrid,test
4a4c35d8-1b2e-4a81-8070-e173786a1641,data\processed\secuencias_stgcn\4a4c35d8-1b2e-4a81-8070-e173786a1641.npy,three2,claro,1,imputed,hagrid,test
0256395c-edec-4aa9-abc3-24fded547d8a,data\processed\secuencias_stgcn\0256395c-edec-4aa9-abc3-24fded547d8a.npy,two_up_inverted,medio,5,imputed,hagrid,test
b7dda63d-3f4d-4e08-b453-287b1fbdaee7,data\processed\secuencias_stgcn\b7dda63d-3f4d-4e08-b453-287b1fbdaee7.npy,two_up_inverted,medio,5,imputed,hagrid,test
05543fda-c2e2-437f-b7e9-9304ce68d7ac,data\processed\secuencias_stgcn\05543fda-c2e2-437f-b7e9-9304ce68d7ac.npy,mute,oscuro,10,imputed,hagrid,test
0224bb42-b2e7-449c-8f2b-92b94ed368b8,data\processed\secuencias_stgcn\0224bb42-b2e7-449c-8f2b-92b94ed368b8.npy,peace,oscuro,8,imputed,hagrid,test
3db37e86-b730-4370-b0e8-72631f971372,data\processed\secuencias_stgcn\3db37e86-b730-4370-b0e8-72631f971372.npy,peace_inverted,claro,3,imputed,hagrid,test
50c8e18a-daf5-4722-ba6d-ac05e5579218,data\processed\secuencias_stgcn\50c8e18a-daf5-4722-ba6d-ac05e5579218.npy,peace_inverted,claro,3,imputed,hagrid,test
a2c5e38e-193e-40ab-a441-3d790fcc6ede,data\processed\secuencias_stgcn\a2c5e38e-193e-40ab-a441-3d790fcc6ede.npy,stop_inverted,medio,5,imputed,hagrid,test
044c9bda-0f30-48a7-a306-f6cac789036f,data\processed\secuencias_stgcn\044c9bda-0f30-48a7-a306-f6cac789036f.npy,four,claro,4,imputed,hagrid,test
02bd891b-ba1e-40bd-a9ba-a8620c00aa3f,data\processed\secuencias_stgcn\02bd891b-ba1e-40bd-a9ba-a8620c00aa3f.npy,fist,claro,1,imputed,hagrid,test
06ca0e75-b6b4-4b97-9afe-a727b0143ea4,data\processed\secuencias_stgcn\06ca0e75-b6b4-4b97-9afe-a727b0143ea4.npy,dislike,medio,6,imputed,hagrid,test
04792259-3032-4ebb-a2ab-ef47a5da766e,data\processed\secuencias_stgcn\04792259-3032-4ebb-a2ab-ef47a5da766e.npy,mute,oscuro,8,imputed,hagrid,test
04a7cacc-36e1-4064-a11b-6e95a4a10b57,data\processed\secuencias_stgcn\04a7cacc-36e1-4064-a11b-6e95a4a10b57.npy,ok,claro,2,imputed,hagrid,test
031dd13d-ae8b-4722-8e7d-5848b270d543,data\processed\secuencias_stgcn\031dd13d-ae8b-4722-8e7d-5848b270d543.npy,rock,medio,5,imputed,hagrid,test
05c80991-7d6c-42cb-b8ba-528cd942ca23,data\processed\secuencias_stgcn\05c80991-7d6c-42cb-b8ba-528cd942ca23.npy,like,claro,2,imputed,hagrid,test
052370b7-c1d9-4607-a430-8c4234b2febd,data\processed\secuencias_stgcn\052370b7-c1d9-4607-a430-8c4234b2febd.npy,peace,oscuro,9,imputed,hagrid,test
0183ad2a-aa2a-4b95-9864-49a9abb07454,data\processed\secuencias_stgcn\0183ad2a-aa2a-4b95-9864-49a9abb07454.npy,rock,oscuro,8,imputed,hagrid,test
00301ce6-2aed-4fc8-8fe3-e01e0ac037ce,data\processed\secuencias_stgcn\00301ce6-2aed-4fc8-8fe3-e01e0ac037ce.npy,mute,oscuro,10,imputed,hagrid,test
0788f4c2-6e58-4f99-8228-8126aa124379,data\processed\secuencias_stgcn\0788f4c2-6e58-4f99-8228-8126aa124379.npy,like,claro,1,imputed,hagrid,test
02bd34dd-b9ae-4460-b359-104a64c244ab,data\processed\secuencias_stgcn\02bd34dd-b9ae-4460-b359-104a64c244ab.npy,ok,oscuro,10,imputed,hagrid,test
0e67f0ef-6fed-4f8e-8191-317020eb35b0,data\processed\secuencias_stgcn\0e67f0ef-6fed-4f8e-8191-317020eb35b0.npy,two_up,oscuro,9,imputed,hagrid,test
02e528ad-59fc-4757-9121-ffbfa44c485f,data\processed\secuencias_stgcn\02e528ad-59fc-4757-9121-ffbfa44c485f.npy,dislike,claro,4,imputed,hagrid,test
8c91729d-35d9-438b-b588-6a1988c4c29e,data\processed\secuencias_stgcn\8c91729d-35d9-438b-b588-6a1988c4c29e.npy,peace_inverted,oscuro,8,imputed,hagrid,test
007e3be7-4095-469b-81aa-427c13454d77,data\processed\secuencias_stgcn\007e3be7-4095-469b-81aa-427c13454d77.npy,like,oscuro,9,imputed,hagrid,test
a935609a-6094-40e1-b716-0249663bc61b,data\processed\secuencias_stgcn\a935609a-6094-40e1-b716-0249663bc61b.npy,two_up_inverted,medio,5,imputed,hagrid,test
00255531-cffe-4682-82da-47438a0e6fb4,data\processed\secuencias_stgcn\00255531-cffe-4682-82da-47438a0e6fb4.npy,palm,oscuro,9,imputed,hagrid,test
358e7185-545b-470d-94bf-68f88df59805,data\processed\secuencias_stgcn\358e7185-545b-470d-94bf-68f88df59805.npy,three2,oscuro,10,imputed,hagrid,test
1f09065a-b982-4fd1-88d0-9b5c5de16e92,data\processed\secuencias_stgcn\1f09065a-b982-4fd1-88d0-9b5c5de16e92.npy,three2,oscuro,9,imputed,hagrid,test
547025c3-78a8-4441-a32b-9a5ac5228bbc,data\processed\secuencias_stgcn\547025c3-78a8-4441-a32b-9a5ac5228bbc.npy,stop_inverted,medio,6,imputed,hagrid,test
0439d5cf-8f62-4bfd-9694-bfa4417b0f0a,data\processed\secuencias_stgcn\0439d5cf-8f62-4bfd-9694-bfa4417b0f0a.npy,rock,oscuro,9,imputed,hagrid,test
11fcacf5-c46f-4978-bb0e-17dbd6a92a21,data\processed\secuencias_stgcn\11fcacf5-c46f-4978-bb0e-17dbd6a92a21.npy,three2,medio,6,imputed,hagrid,test
00a5fd8f-84e6-44df-ac84-f5bd4d4eb5ba,data\processed\secuencias_stgcn\00a5fd8f-84e6-44df-ac84-f5bd4d4eb5ba.npy,dislike,claro,3,imputed,hagrid,test
220527fb-6b59-405d-9e22-97f242fef276,data\processed\secuencias_stgcn\220527fb-6b59-405d-9e22-97f242fef276.npy,three,medio,7,imputed,hagrid,test
0252f974-88f4-430a-952f-951a2b7c4dd4,data\processed\secuencias_stgcn\0252f974-88f4-430a-952f-951a2b7c4dd4.npy,stop,claro,4,imputed,hagrid,test
0453b63a-8cf9-4b64-894b-e57dc07c5306,data\processed\secuencias_stgcn\0453b63a-8cf9-4b64-894b-e57dc07c5306.npy,fist,claro,4,imputed,hagrid,test
043031bd-b8c7-4309-a165-4cdbcec8d5e8,data\processed\secuencias_stgcn\043031bd-b8c7-4309-a165-4cdbcec8d5e8.npy,four,medio,6,imputed,hagrid,test
06955f51-694b-49a4-8e83-8df3dc268c13,data\processed\secuencias_stgcn\06955f51-694b-49a4-8e83-8df3dc268c13.npy,peace,claro,4,imputed,hagrid,test
4befef33-8307-4b03-9744-bd836800e345,data\processed\secuencias_stgcn\4befef33-8307-4b03-9744-bd836800e345.npy,two_up,claro,4,imputed,hagrid,test
0393a9ca-96ec-42d7-bf1a-0e34ff0696fc,data\processed\secuencias_stgcn\0393a9ca-96ec-42d7-bf1a-0e34ff0696fc.npy,stop,claro,1,imputed,hagrid,test
009626ec-2a18-4b36-8b42-579e2cd1352e,data\processed\secuencias_stgcn\009626ec-2a18-4b36-8b42-579e2cd1352e.npy,rock,claro,4,imputed,hagrid,test
3c55506f-0910-4a92-b432-99924be717e0,data\processed\secuencias_stgcn\3c55506f-0910-4a92-b432-99924be717e0.npy,two_up,oscuro,9,imputed,hagrid,test
026ea24a-25ca-48f7-bc91-52b2d64b42ae,data\processed\secuencias_stgcn\026ea24a-25ca-48f7-bc91-52b2d64b42ae.npy,peace,oscuro,8,imputed,hagrid,test
03bcae5e-5358-4ca6-ae03-ef390e5f9225,data\processed\secuencias_stgcn\03bcae5e-5358-4ca6-ae03-ef390e5f9225.npy,mute,medio,6,imputed,hagrid,test
0365c560-23a3-4138-b8c5-52ba6de13caf,data\processed\secuencias_stgcn\0365c560-23a3-4138-b8c5-52ba6de13caf.npy,four,oscuro,8,imputed,hagrid,test
014cb122-084a-4ed8-898a-9a85b2db1a18,data\processed\secuencias_stgcn\014cb122-084a-4ed8-898a-9a85b2db1a18.npy,one,oscuro,9,imputed,hagrid,test
f4108cc8-db94-448e-8178-d4418be74d20,data\processed\secuencias_stgcn\f4108cc8-db94-448e-8178-d4418be74d20.npy,two_up_inverted,oscuro,8,imputed,hagrid,test
064ba466-ecde-4897-a13d-decca23c0d7d,data\processed\secuencias_stgcn\064ba466-ecde-4897-a13d-decca23c0d7d.npy,fist,oscuro,9,imputed,hagrid,test
040f9a35-bcc3-45c1-9089-9e59303237ed,data\processed\secuencias_stgcn\040f9a35-bcc3-45c1-9089-9e59303237ed.npy,rock,medio,5,imputed,hagrid,test
01fb610a-1349-4030-b200-bd3d43f200d8,data\processed\secuencias_stgcn\01fb610a-1349-4030-b200-bd3d43f200d8.npy,palm,claro,2,imputed,hagrid,test
4931a1d8-c167-4ebf-a493-79eecd4bad7a,data\processed\secuencias_stgcn\4931a1d8-c167-4ebf-a493-79eecd4bad7a.npy,peace_inverted,claro,1,imputed,hagrid,test
005f4bb7-c569-438a-a11a-140d60f6679b,data\processed\secuencias_stgcn\005f4bb7-c569-438a-a11a-140d60f6679b.npy,mute,oscuro,9,imputed,hagrid,test
021e6202-4b64-4a88-9807-08f20f1f5cb8,data\processed\secuencias_stgcn\021e6202-4b64-4a88-9807-08f20f1f5cb8.npy,palm,medio,7,imputed,hagrid,test
0455661f-671f-4354-b10a-ba3da200484d,data\processed\secuencias_stgcn\0455661f-671f-4354-b10a-ba3da200484d.npy,three2,medio,7,imputed,hagrid,test
146b15f4-0505-4d62-bc39-598b1aec36f1,data\processed\secuencias_stgcn\146b15f4-0505-4d62-bc39-598b1aec36f1.npy,peace_inverted,oscuro,8,imputed,hagrid,test
0037d2aa-e6e5-4e55-bb6a-6c8a4418e628,data\processed\secuencias_stgcn\0037d2aa-e6e5-4e55-bb6a-6c8a4418e628.npy,mute,claro,4,imputed,hagrid,test
0213adeb-73f5-415f-9501-932d722757d2,data\processed\secuencias_stgcn\0213adeb-73f5-415f-9501-932d722757d2.npy,stop,medio,5,imputed,hagrid,test
04fa64d2-ab5d-430f-b187-54a62196ead3,data\processed\secuencias_stgcn\04fa64d2-ab5d-430f-b187-54a62196ead3.npy,mute,claro,2,imputed,hagrid,test
06cd9ef9-7260-4b5a-a823-63a4f8098e0a,data\processed\secuencias_stgcn\06cd9ef9-7260-4b5a-a823-63a4f8098e0a.npy,ok,oscuro,8,imputed,hagrid,test
004c317a-ec98-41da-982a-e1ba5de685e8,data\processed\secuencias_stgcn\004c317a-ec98-41da-982a-e1ba5de685e8.npy,one,claro,1,imputed,hagrid,test
025a953a-d1a2-49ec-a1b8-dceaab3305d4,data\processed\secuencias_stgcn\025a953a-d1a2-49ec-a1b8-dceaab3305d4.npy,rock,claro,4,imputed,hagrid,test
5f3c6eb7-9e0b-4b21-8be8-f2cae2e5c86f,data\processed\secuencias_stgcn\5f3c6eb7-9e0b-4b21-8be8-f2cae2e5c86f.npy,call,oscuro,10,imputed,hagrid,test
03fa280c-07ec-4969-a4c1-f228a9f1add2,data\processed\secuencias_stgcn\03fa280c-07ec-4969-a4c1-f228a9f1add2.npy,ok,oscuro,10,imputed,hagrid,test
00bea9e7-add1-4cc3-b4bc-bcf234966a77,data\processed\secuencias_stgcn\00bea9e7-add1-4cc3-b4bc-bcf234966a77.npy,like,oscuro,9,imputed,hagrid,test
001c6f56-85cf-4e45-bfc1-1af53c0e501b,data\processed\secuencias_stgcn\001c6f56-85cf-4e45-bfc1-1af53c0e501b.npy,dislike,medio,6,imputed,hagrid,test
1258c30e-f3f5-4897-affd-6b004b8ac4c6,data\processed\secuencias_stgcn\1258c30e-f3f5-4897-affd-6b004b8ac4c6.npy,stop_inverted,claro,4,imputed,hagrid,test
734958c8-d0df-418f-91dd-75c782a1b870,data\processed\secuencias_stgcn\734958c8-d0df-418f-91dd-75c782a1b870.npy,call,claro,3,imputed,hagrid,test
05b514a2-19b5-4535-8ef0-44660649b289,data\processed\secuencias_stgcn\05b514a2-19b5-4535-8ef0-44660649b289.npy,four,claro,3,imputed,hagrid,test
06e13a1a-0736-4a8f-bf15-adda89dc8f4f,data\processed\secuencias_stgcn\06e13a1a-0736-4a8f-bf15-adda89dc8f4f.npy,ok,claro,2,imputed,hagrid,test
76150f01-7134-4356-baa5-0724cc818d1d,data\processed\secuencias_stgcn\76150f01-7134-4356-baa5-0724cc818d1d.npy,two_up,oscuro,8,imputed,hagrid,test
2189f935-9a18-460b-9228-1db04f7bc2bb,data\processed\secuencias_stgcn\2189f935-9a18-460b-9228-1db04f7bc2bb.npy,two_up_inverted,medio,6,imputed,hagrid,test
49ed91b8-3233-4e30-bbfa-20ea12c22738,data\processed\secuencias_stgcn\49ed91b8-3233-4e30-bbfa-20ea12c22738.npy,call,oscuro,9,imputed,hagrid,test
0720d489-2404-4806-8f3e-f77558a1399e,data\processed\secuencias_stgcn\0720d489-2404-4806-8f3e-f77558a1399e.npy,fist,medio,6,imputed,hagrid,test
e97696d0-0229-4576-9ab5-89995185532c,data\processed\secuencias_stgcn\e97696d0-0229-4576-9ab5-89995185532c.npy,two_up_inverted,claro,3,imputed,hagrid,test
060fc025-15e8-4cce-bfd5-c01c909e5525,data\processed\secuencias_stgcn\060fc025-15e8-4cce-bfd5-c01c909e5525.npy,peace,oscuro,10,imputed,hagrid,test
0361d2fd-f2d3-40a6-a1ed-d2c0afb2eaa5,data\processed\secuencias_stgcn\0361d2fd-f2d3-40a6-a1ed-d2c0afb2eaa5.npy,rock,medio,6,imputed,hagrid,test
01804123-40d9-45c7-97a1-0954c940bd75,data\processed\secuencias_stgcn\01804123-40d9-45c7-97a1-0954c940bd75.npy,stop,claro,2,imputed,hagrid,test
0264faaa-a5e3-4187-8ede-11a7a73e2e11,data\processed\secuencias_stgcn\0264faaa-a5e3-4187-8ede-11a7a73e2e11.npy,three2,oscuro,9,imputed,hagrid,test
161009d1-c386-482d-a2d1-59e9d80444a1,data\processed\secuencias_stgcn\161009d1-c386-482d-a2d1-59e9d80444a1.npy,three,claro,4,imputed,hagrid,test
03118bdc-9b5d-4f0f-910a-43755d3e862a,data\processed\secuencias_stgcn\03118bdc-9b5d-4f0f-910a-43755d3e862a.npy,dislike,claro,4,imputed,hagrid,test
0154fd8c-2746-4869-adef-2ab0ee8a236f,data\processed\secuencias_stgcn\0154fd8c-2746-4869-adef-2ab0ee8a236f.npy,one,claro,2,imputed,hagrid,test
0071b6c0-36d3-4221-a5a3-4409d6305db5,data\processed\secuencias_stgcn\0071b6c0-36d3-4221-a5a3-4409d6305db5.npy,dislike,medio,6,imputed,hagrid,test
0f6b8ea3-7fdf-4a75-902b-ff81d97f5f45,data\processed\secuencias_stgcn\0f6b8ea3-7fdf-4a75-902b-ff81d97f5f45.npy,peace_inverted,oscuro,9,imputed,hagrid,test
0169db65-ace8-4d91-805f-4ac38a3de9dc,data\processed\secuencias_stgcn\0169db65-ace8-4d91-805f-4ac38a3de9dc.npy,ok,medio,6,imputed,hagrid,test
55be542c-1e58-4fa7-a8e5-dc488a0a6f17,data\processed\secuencias_stgcn\55be542c-1e58-4fa7-a8e5-dc488a0a6f17.npy,three2,medio,5,imputed,hagrid,test
0924ddbc-8d8d-45b9-a51f-c9590ebf91ab,data\processed\secuencias_stgcn\0924ddbc-8d8d-45b9-a51f-c9590ebf91ab.npy,three,claro,2,imputed,hagrid,test
909b50aa-0f7c-4c7d-95c0-277a6a1d2e10,data\processed\secuencias_stgcn\909b50aa-0f7c-4c7d-95c0-277a6a1d2e10.npy,peace_inverted,oscuro,8,imputed,hagrid,test
adda5345-9b07-4178-b543-05b662855eec,data\processed\secuencias_stgcn\adda5345-9b07-4178-b543-05b662855eec.npy,stop_inverted,medio,6,imputed,hagrid,test
00ef3078-d903-4036-b822-2ccdffad11d0,data\processed\secuencias_stgcn\00ef3078-d903-4036-b822-2ccdffad11d0.npy,one,oscuro,10,imputed,hagrid,test
0054b557-8222-4ed7-9ef1-996d4dcf3648,data\processed\secuencias_stgcn\0054b557-8222-4ed7-9ef1-996d4dcf3648.npy,peace,claro,3,imputed,hagrid,test
01f4e491-ac86-4659-8b69-4cefa315238f,data\processed\secuencias_stgcn\01f4e491-ac86-4659-8b69-4cefa315238f.npy,peace,claro,1,imputed,hagrid,test
