sample_id,suggested_label,confidence,path_landmarks,cluster,final_suggestion
sample_02495_MST_3,palm,0.9,data/processed/landmarks/sample_02495_MST_3.npy,3,ambiguous
sample_09104_MST_10,unknown,0.3,data/processed/landmarks/sample_09104_MST_10.npy,2,ambiguous
sample_02468_MST_3,unknown,0.3,data/processed/landmarks/sample_02468_MST_3.npy,3,ambiguous
sample_02004_MST_3,unknown,0.3,data/processed/landmarks/sample_02004_MST_3.npy,0,ambiguous
sample_03165_MST_4,palm,0.9,data/processed/landmarks/sample_03165_MST_4.npy,0,ambiguous
sample_00806_MST_1,unknown,0.3,data/processed/landmarks/sample_00806_MST_1.npy,3,ambiguous
sample_09489_MST_10,unknown,0.3,data/processed/landmarks/sample_09489_MST_10.npy,3,ambiguous
sample_00405_MST_1,unknown,0.3,data/processed/landmarks/sample_00405_MST_1.npy,0,ambiguous
sample_01455_MST_2,unknown,0.3,data/processed/landmarks/sample_01455_MST_2.npy,2,ambiguous
sample_06764_MST_7,unknown,0.3,data/processed/landmarks/sample_06764_MST_7.npy,0,ambiguous
sample_08249_MST_9,unknown,0.3,data/processed/landmarks/sample_08249_MST_9.npy,8,ambiguous
sample_06914_MST_7,four,0.8,data/processed/landmarks/sample_06914_MST_7.npy,2,ambiguous
sample_00906_MST_1,palm,0.9,data/processed/landmarks/sample_00906_MST_1.npy,2,ambiguous
sample_02358_MST_3,palm,0.9,data/processed/landmarks/sample_02358_MST_3.npy,2,ambiguous
sample_03980_MST_4,palm,0.9,data/processed/landmarks/sample_03980_MST_4.npy,4,ambiguous
sample_07964_MST_8,unknown,0.3,data/processed/landmarks/sample_07964_MST_8.npy,10,ambiguous
sample_02268_MST_3,unknown,0.3,data/processed/landmarks/sample_02268_MST_3.npy,2,ambiguous
sample_01158_MST_2,unknown,0.3,data/processed/landmarks/sample_01158_MST_2.npy,2,ambiguous
sample_02876_MST_3,unknown,0.3,data/processed/landmarks/sample_02876_MST_3.npy,3,ambiguous
sample_06558_MST_7,palm,0.9,data/processed/landmarks/sample_06558_MST_7.npy,8,ambiguous
sample_02032_MST_3,palm,0.9,data/processed/landmarks/sample_02032_MST_3.npy,0,ambiguous
sample_01835_MST_2,palm,0.9,data/processed/landmarks/sample_01835_MST_2.npy,8,ambiguous
sample_09486_MST_10,palm,0.9,data/processed/landmarks/sample_09486_MST_10.npy,2,ambiguous
sample_03893_MST_4,four,0.8,data/processed/landmarks/sample_03893_MST_4.npy,2,ambiguous
sample_00702_MST_1,unknown,0.3,data/processed/landmarks/sample_00702_MST_1.npy,2,ambiguous
sample_03221_MST_4,palm,0.9,data/processed/landmarks/sample_03221_MST_4.npy,3,ambiguous
sample_01740_MST_2,palm,0.9,data/processed/landmarks/sample_01740_MST_2.npy,10,ambiguous
sample_02560_MST_3,palm,0.9,data/processed/landmarks/sample_02560_MST_3.npy,4,ambiguous
sample_01177_MST_2,palm,0.9,data/processed/landmarks/sample_01177_MST_2.npy,3,ambiguous
sample_07161_MST_8,palm,0.9,data/processed/landmarks/sample_07161_MST_8.npy,3,ambiguous
sample_01189_MST_2,unknown,0.3,data/processed/landmarks/sample_01189_MST_2.npy,2,ambiguous
sample_01137_MST_2,unknown,0.3,data/processed/landmarks/sample_01137_MST_2.npy,0,ambiguous
sample_03049_MST_4,palm,0.9,data/processed/landmarks/sample_03049_MST_4.npy,8,ambiguous
sample_01316_MST_2,unknown,0.3,data/processed/landmarks/sample_01316_MST_2.npy,2,ambiguous
sample_00723_MST_1,three,0.7,data/processed/landmarks/sample_00723_MST_1.npy,0,ambiguous
sample_00886_MST_1,unknown,0.3,data/processed/landmarks/sample_00886_MST_1.npy,3,ambiguous
sample_00642_MST_1,unknown,0.3,data/processed/landmarks/sample_00642_MST_1.npy,3,ambiguous
sample_07229_MST_8,unknown,0.3,data/processed/landmarks/sample_07229_MST_8.npy,3,ambiguous
sample_02833_MST_3,palm,0.9,data/processed/landmarks/sample_02833_MST_3.npy,11,ambiguous
sample_00883_MST_1,palm,0.9,data/processed/landmarks/sample_00883_MST_1.npy,2,ambiguous
sample_07002_MST_8,unknown,0.3,data/processed/landmarks/sample_07002_MST_8.npy,3,ambiguous
sample_07404_MST_8,palm,0.9,data/processed/landmarks/sample_07404_MST_8.npy,11,ambiguous
sample_02507_MST_3,unknown,0.3,data/processed/landmarks/sample_02507_MST_3.npy,4,ambiguous
sample_06062_MST_7,three,0.7,data/processed/landmarks/sample_06062_MST_7.npy,3,ambiguous
sample_02813_MST_3,palm,0.9,data/processed/landmarks/sample_02813_MST_3.npy,8,ambiguous
sample_03069_MST_4,palm,0.9,data/processed/landmarks/sample_03069_MST_4.npy,1,ambiguous
sample_01046_MST_2,palm,0.9,data/processed/landmarks/sample_01046_MST_2.npy,11,ambiguous
sample_08201_MST_9,palm,0.9,data/processed/landmarks/sample_08201_MST_9.npy,3,ambiguous
sample_00021_MST_1,four,0.8,data/processed/landmarks/sample_00021_MST_1.npy,3,ambiguous
sample_03050_MST_4,unknown,0.3,data/processed/landmarks/sample_03050_MST_4.npy,9,ambiguous
sample_09534_MST_10,unknown,0.3,data/processed/landmarks/sample_09534_MST_10.npy,0,ambiguous
sample_01094_MST_2,four,0.8,data/processed/landmarks/sample_01094_MST_2.npy,3,ambiguous
sample_03053_MST_4,unknown,0.3,data/processed/landmarks/sample_03053_MST_4.npy,0,ambiguous
sample_07106_MST_8,unknown,0.3,data/processed/landmarks/sample_07106_MST_8.npy,0,ambiguous
sample_03672_MST_4,palm,0.9,data/processed/landmarks/sample_03672_MST_4.npy,4,ambiguous
sample_00887_MST_1,unknown,0.3,data/processed/landmarks/sample_00887_MST_1.npy,3,ambiguous
sample_09967_MST_10,unknown,0.3,data/processed/landmarks/sample_09967_MST_10.npy,2,ambiguous
sample_01725_MST_2,palm,0.9,data/processed/landmarks/sample_01725_MST_2.npy,3,ambiguous
sample_00118_MST_1,unknown,0.3,data/processed/landmarks/sample_00118_MST_1.npy,2,ambiguous
sample_03793_MST_4,unknown,0.3,data/processed/landmarks/sample_03793_MST_4.npy,0,ambiguous
sample_01836_MST_2,unknown,0.3,data/processed/landmarks/sample_01836_MST_2.npy,3,ambiguous
sample_03345_MST_4,unknown,0.3,data/processed/landmarks/sample_03345_MST_4.npy,2,ambiguous
sample_08633_MST_9,palm,0.9,data/processed/landmarks/sample_08633_MST_9.npy,0,ambiguous
sample_08183_MST_9,palm,0.9,data/processed/landmarks/sample_08183_MST_9.npy,2,ambiguous
sample_08034_MST_9,unknown,0.3,data/processed/landmarks/sample_08034_MST_9.npy,8,ambiguous
sample_00345_MST_1,palm,0.9,data/processed/landmarks/sample_00345_MST_1.npy,0,ambiguous
sample_00966_MST_1,palm,0.9,data/processed/landmarks/sample_00966_MST_1.npy,4,ambiguous
sample_00544_MST_1,palm,0.9,data/processed/landmarks/sample_00544_MST_1.npy,1,ambiguous
sample_00757_MST_1,palm,0.9,data/processed/landmarks/sample_00757_MST_1.npy,9,ambiguous
sample_07821_MST_8,palm,0.9,data/processed/landmarks/sample_07821_MST_8.npy,3,ambiguous
sample_03520_MST_4,unknown,0.3,data/processed/landmarks/sample_03520_MST_4.npy,2,ambiguous
sample_02908_MST_3,unknown,0.3,data/processed/landmarks/sample_02908_MST_3.npy,11,ambiguous
sample_09348_MST_10,palm,0.9,data/processed/landmarks/sample_09348_MST_10.npy,10,ambiguous
sample_07256_MST_8,unknown,0.3,data/processed/landmarks/sample_07256_MST_8.npy,2,ambiguous
sample_04935_MST_5,unknown,0.3,data/processed/landmarks/sample_04935_MST_5.npy,0,ambiguous
sample_07425_MST_8,palm,0.9,data/processed/landmarks/sample_07425_MST_8.npy,9,ambiguous
sample_00240_MST_1,palm,0.9,data/processed/landmarks/sample_00240_MST_1.npy,3,ambiguous
sample_00710_MST_1,unknown,0.3,data/processed/landmarks/sample_00710_MST_1.npy,3,ambiguous
sample_00700_MST_1,palm,0.9,data/processed/landmarks/sample_00700_MST_1.npy,9,ambiguous
sample_03932_MST_4,unknown,0.3,data/processed/landmarks/sample_03932_MST_4.npy,3,ambiguous
sample_00336_MST_1,unknown,0.3,data/processed/landmarks/sample_00336_MST_1.npy,2,ambiguous
sample_03458_MST_4,palm,0.9,data/processed/landmarks/sample_03458_MST_4.npy,3,ambiguous
sample_00780_MST_1,palm,0.9,data/processed/landmarks/sample_00780_MST_1.npy,3,ambiguous
sample_03943_MST_4,unknown,0.3,data/processed/landmarks/sample_03943_MST_4.npy,8,ambiguous
sample_08930_MST_9,unknown,0.3,data/processed/landmarks/sample_08930_MST_9.npy,3,ambiguous
sample_03157_MST_4,palm,0.9,data/processed/landmarks/sample_03157_MST_4.npy,2,ambiguous
sample_00562_MST_1,unknown,0.3,data/processed/landmarks/sample_00562_MST_1.npy,3,ambiguous
sample_02025_MST_3,palm,0.9,data/processed/landmarks/sample_02025_MST_3.npy,0,ambiguous
sample_03367_MST_4,palm,0.9,data/processed/landmarks/sample_03367_MST_4.npy,0,ambiguous
sample_03556_MST_4,palm,0.9,data/processed/landmarks/sample_03556_MST_4.npy,9,ambiguous
sample_01515_MST_2,palm,0.9,data/processed/landmarks/sample_01515_MST_2.npy,1,ambiguous
sample_01088_MST_2,palm,0.9,data/processed/landmarks/sample_01088_MST_2.npy,3,ambiguous
sample_02070_MST_3,palm,0.9,data/processed/landmarks/sample_02070_MST_3.npy,3,ambiguous
sample_00825_MST_1,unknown,0.3,data/processed/landmarks/sample_00825_MST_1.npy,2,ambiguous
sample_09657_MST_10,palm,0.9,data/processed/landmarks/sample_09657_MST_10.npy,2,ambiguous
sample_03620_MST_4,unknown,0.3,data/processed/landmarks/sample_03620_MST_4.npy,2,ambiguous
sample_08544_MST_9,palm,0.9,data/processed/landmarks/sample_08544_MST_9.npy,3,ambiguous
sample_00800_MST_1,unknown,0.3,data/processed/landmarks/sample_00800_MST_1.npy,0,ambiguous
sample_03426_MST_4,palm,0.9,data/processed/landmarks/sample_03426_MST_4.npy,2,ambiguous
sample_03238_MST_4,unknown,0.3,data/processed/landmarks/sample_03238_MST_4.npy,0,ambiguous
sample_00740_MST_1,palm,0.9,data/processed/landmarks/sample_00740_MST_1.npy,7,ambiguous
sample_07951_MST_8,unknown,0.3,data/processed/landmarks/sample_07951_MST_8.npy,2,ambiguous
sample_01878_MST_2,palm,0.9,data/processed/landmarks/sample_01878_MST_2.npy,3,ambiguous
sample_00990_MST_1,palm,0.9,data/processed/landmarks/sample_00990_MST_1.npy,11,ambiguous
sample_00443_MST_1,unknown,0.3,data/processed/landmarks/sample_00443_MST_1.npy,8,ambiguous
sample_05750_MST_6,unknown,0.3,data/processed/landmarks/sample_05750_MST_6.npy,3,ambiguous
sample_07903_MST_8,palm,0.9,data/processed/landmarks/sample_07903_MST_8.npy,8,ambiguous
sample_02954_MST_3,three,0.7,data/processed/landmarks/sample_02954_MST_3.npy,11,ambiguous
sample_07631_MST_8,unknown,0.3,data/processed/landmarks/sample_07631_MST_8.npy,11,ambiguous
sample_00165_MST_1,unknown,0.3,data/processed/landmarks/sample_00165_MST_1.npy,0,ambiguous
sample_01612_MST_2,palm,0.9,data/processed/landmarks/sample_01612_MST_2.npy,3,ambiguous
sample_03217_MST_4,palm,0.9,data/processed/landmarks/sample_03217_MST_4.npy,11,ambiguous
sample_02878_MST_3,palm,0.9,data/processed/landmarks/sample_02878_MST_3.npy,2,ambiguous
sample_01930_MST_2,palm,0.9,data/processed/landmarks/sample_01930_MST_2.npy,2,ambiguous
sample_02325_MST_3,unknown,0.3,data/processed/landmarks/sample_02325_MST_3.npy,2,ambiguous
sample_09767_MST_10,palm,0.9,data/processed/landmarks/sample_09767_MST_10.npy,10,ambiguous
sample_03608_MST_4,palm,0.9,data/processed/landmarks/sample_03608_MST_4.npy,3,ambiguous
sample_09511_MST_10,palm,0.9,data/processed/landmarks/sample_09511_MST_10.npy,4,ambiguous
sample_00224_MST_1,palm,0.9,data/processed/landmarks/sample_00224_MST_1.npy,2,ambiguous
sample_00609_MST_1,unknown,0.3,data/processed/landmarks/sample_00609_MST_1.npy,1,ambiguous
sample_07015_MST_8,palm,0.9,data/processed/landmarks/sample_07015_MST_8.npy,8,ambiguous
sample_02211_MST_3,unknown,0.3,data/processed/landmarks/sample_02211_MST_3.npy,3,ambiguous
sample_01471_MST_2,unknown,0.3,data/processed/landmarks/sample_01471_MST_2.npy,8,ambiguous
sample_08992_MST_9,unknown,0.3,data/processed/landmarks/sample_08992_MST_9.npy,3,ambiguous
sample_03509_MST_4,palm,0.9,data/processed/landmarks/sample_03509_MST_4.npy,2,ambiguous
sample_01534_MST_2,unknown,0.3,data/processed/landmarks/sample_01534_MST_2.npy,2,ambiguous
sample_07139_MST_8,palm,0.9,data/processed/landmarks/sample_07139_MST_8.npy,10,ambiguous
sample_02938_MST_3,unknown,0.3,data/processed/landmarks/sample_02938_MST_3.npy,1,ambiguous
sample_04066_MST_5,unknown,0.3,data/processed/landmarks/sample_04066_MST_5.npy,9,ambiguous
sample_01847_MST_2,palm,0.9,data/processed/landmarks/sample_01847_MST_2.npy,3,ambiguous
sample_08623_MST_9,unknown,0.3,data/processed/landmarks/sample_08623_MST_9.npy,2,ambiguous
sample_03072_MST_4,four,0.8,data/processed/landmarks/sample_03072_MST_4.npy,1,ambiguous
sample_00005_MST_1,unknown,0.3,data/processed/landmarks/sample_00005_MST_1.npy,3,ambiguous
sample_03652_MST_4,palm,0.9,data/processed/landmarks/sample_03652_MST_4.npy,8,ambiguous
sample_09606_MST_10,palm,0.9,data/processed/landmarks/sample_09606_MST_10.npy,11,ambiguous
sample_03047_MST_4,palm,0.9,data/processed/landmarks/sample_03047_MST_4.npy,5,ambiguous
sample_03774_MST_4,palm,0.9,data/processed/landmarks/sample_03774_MST_4.npy,0,ambiguous
sample_03867_MST_4,four,0.8,data/processed/landmarks/sample_03867_MST_4.npy,2,ambiguous
sample_03765_MST_4,unknown,0.3,data/processed/landmarks/sample_03765_MST_4.npy,0,ambiguous
sample_07262_MST_8,palm,0.9,data/processed/landmarks/sample_07262_MST_8.npy,0,ambiguous
sample_02086_MST_3,palm,0.9,data/processed/landmarks/sample_02086_MST_3.npy,3,ambiguous
sample_06182_MST_7,unknown,0.3,data/processed/landmarks/sample_06182_MST_7.npy,3,ambiguous
sample_07512_MST_8,palm,0.9,data/processed/landmarks/sample_07512_MST_8.npy,3,ambiguous
sample_09376_MST_10,palm,0.9,data/processed/landmarks/sample_09376_MST_10.npy,2,ambiguous
sample_00850_MST_1,palm,0.9,data/processed/landmarks/sample_00850_MST_1.npy,0,ambiguous
sample_00951_MST_1,unknown,0.3,data/processed/landmarks/sample_00951_MST_1.npy,9,ambiguous
sample_07801_MST_8,three,0.7,data/processed/landmarks/sample_07801_MST_8.npy,4,ambiguous
sample_01794_MST_2,palm,0.9,data/processed/landmarks/sample_01794_MST_2.npy,11,ambiguous
sample_00183_MST_1,palm,0.9,data/processed/landmarks/sample_00183_MST_1.npy,0,ambiguous
sample_01340_MST_2,palm,0.9,data/processed/landmarks/sample_01340_MST_2.npy,3,ambiguous
sample_01502_MST_2,palm,0.9,data/processed/landmarks/sample_01502_MST_2.npy,0,ambiguous
sample_01821_MST_2,palm,0.9,data/processed/landmarks/sample_01821_MST_2.npy,3,ambiguous
sample_01389_MST_2,unknown,0.3,data/processed/landmarks/sample_01389_MST_2.npy,0,ambiguous
sample_07745_MST_8,palm,0.9,data/processed/landmarks/sample_07745_MST_8.npy,3,ambiguous
sample_01479_MST_2,palm,0.9,data/processed/landmarks/sample_01479_MST_2.npy,3,ambiguous
sample_08378_MST_9,palm,0.9,data/processed/landmarks/sample_08378_MST_9.npy,3,ambiguous
sample_01830_MST_2,palm,0.9,data/processed/landmarks/sample_01830_MST_2.npy,0,ambiguous
sample_03107_MST_4,palm,0.9,data/processed/landmarks/sample_03107_MST_4.npy,0,ambiguous
sample_02617_MST_3,unknown,0.3,data/processed/landmarks/sample_02617_MST_3.npy,0,ambiguous
sample_07436_MST_8,palm,0.9,data/processed/landmarks/sample_07436_MST_8.npy,2,ambiguous
sample_07071_MST_8,palm,0.9,data/processed/landmarks/sample_07071_MST_8.npy,0,ambiguous
sample_09100_MST_10,palm,0.9,data/processed/landmarks/sample_09100_MST_10.npy,11,ambiguous
sample_03375_MST_4,palm,0.9,data/processed/landmarks/sample_03375_MST_4.npy,2,ambiguous
sample_02117_MST_3,unknown,0.3,data/processed/landmarks/sample_02117_MST_3.npy,2,ambiguous
sample_09363_MST_10,unknown,0.3,data/processed/landmarks/sample_09363_MST_10.npy,8,ambiguous
sample_04481_MST_5,palm,0.9,data/processed/landmarks/sample_04481_MST_5.npy,3,ambiguous
sample_00716_MST_1,palm,0.9,data/processed/landmarks/sample_00716_MST_1.npy,0,ambiguous
sample_07630_MST_8,unknown,0.3,data/processed/landmarks/sample_07630_MST_8.npy,3,ambiguous
sample_02655_MST_3,palm,0.9,data/processed/landmarks/sample_02655_MST_3.npy,2,ambiguous
sample_02889_MST_3,unknown,0.3,data/processed/landmarks/sample_02889_MST_3.npy,4,ambiguous
sample_00911_MST_1,palm,0.9,data/processed/landmarks/sample_00911_MST_1.npy,8,ambiguous
sample_07975_MST_8,four,0.8,data/processed/landmarks/sample_07975_MST_8.npy,0,ambiguous
sample_09117_MST_10,palm,0.9,data/processed/landmarks/sample_09117_MST_10.npy,3,ambiguous
sample_00563_MST_1,four,0.8,data/processed/landmarks/sample_00563_MST_1.npy,2,ambiguous
sample_00410_MST_1,palm,0.9,data/processed/landmarks/sample_00410_MST_1.npy,11,ambiguous
sample_03724_MST_4,palm,0.9,data/processed/landmarks/sample_03724_MST_4.npy,11,ambiguous
sample_03323_MST_4,palm,0.9,data/processed/landmarks/sample_03323_MST_4.npy,3,ambiguous
sample_03546_MST_4,unknown,0.3,data/processed/landmarks/sample_03546_MST_4.npy,3,ambiguous
sample_02138_MST_3,palm,0.9,data/processed/landmarks/sample_02138_MST_3.npy,2,ambiguous
sample_00852_MST_1,pinky,0.6,data/processed/landmarks/sample_00852_MST_1.npy,3,ambiguous
sample_09731_MST_10,palm,0.9,data/processed/landmarks/sample_09731_MST_10.npy,4,ambiguous
sample_02812_MST_3,unknown,0.3,data/processed/landmarks/sample_02812_MST_3.npy,9,ambiguous
sample_02988_MST_3,unknown,0.3,data/processed/landmarks/sample_02988_MST_3.npy,2,ambiguous
sample_03565_MST_4,palm,0.9,data/processed/landmarks/sample_03565_MST_4.npy,3,ambiguous
sample_08577_MST_9,unknown,0.3,data/processed/landmarks/sample_08577_MST_9.npy,0,ambiguous
sample_09371_MST_10,unknown,0.3,data/processed/landmarks/sample_09371_MST_10.npy,3,ambiguous
sample_08602_MST_9,unknown,0.3,data/processed/landmarks/sample_08602_MST_9.npy,2,ambiguous
sample_09876_MST_10,palm,0.9,data/processed/landmarks/sample_09876_MST_10.npy,2,ambiguous
sample_08784_MST_9,unknown,0.3,data/processed/landmarks/sample_08784_MST_9.npy,0,ambiguous
sample_01232_MST_2,palm,0.9,data/processed/landmarks/sample_01232_MST_2.npy,2,ambiguous
sample_00433_MST_1,palm,0.9,data/processed/landmarks/sample_00433_MST_1.npy,5,ambiguous
sample_07776_MST_8,palm,0.9,data/processed/landmarks/sample_07776_MST_8.npy,0,ambiguous
sample_02113_MST_3,unknown,0.3,data/processed/landmarks/sample_02113_MST_3.npy,7,ambiguous
sample_07365_MST_8,four,0.8,data/processed/landmarks/sample_07365_MST_8.npy,4,ambiguous
sample_07766_MST_8,palm,0.9,data/processed/landmarks/sample_07766_MST_8.npy,11,ambiguous
sample_03118_MST_4,unknown,0.3,data/processed/landmarks/sample_03118_MST_4.npy,9,ambiguous
sample_02334_MST_3,unknown,0.3,data/processed/landmarks/sample_02334_MST_3.npy,0,ambiguous
sample_01876_MST_2,unknown,0.3,data/processed/landmarks/sample_01876_MST_2.npy,2,ambiguous
sample_08251_MST_9,palm,0.9,data/processed/landmarks/sample_08251_MST_9.npy,9,ambiguous
sample_03438_MST_4,unknown,0.3,data/processed/landmarks/sample_03438_MST_4.npy,2,ambiguous
sample_03677_MST_4,unknown,0.3,data/processed/landmarks/sample_03677_MST_4.npy,3,ambiguous
sample_01955_MST_2,unknown,0.3,data/processed/landmarks/sample_01955_MST_2.npy,0,ambiguous
sample_07898_MST_8,unknown,0.3,data/processed/landmarks/sample_07898_MST_8.npy,2,ambiguous
sample_06115_MST_7,palm,0.9,data/processed/landmarks/sample_06115_MST_7.npy,0,ambiguous
sample_02590_MST_3,palm,0.9,data/processed/landmarks/sample_02590_MST_3.npy,3,ambiguous
sample_03191_MST_4,palm,0.9,data/processed/landmarks/sample_03191_MST_4.npy,0,ambiguous
sample_00763_MST_1,palm,0.9,data/processed/landmarks/sample_00763_MST_1.npy,2,ambiguous
sample_01341_MST_2,unknown,0.3,data/processed/landmarks/sample_01341_MST_2.npy,2,ambiguous
sample_09680_MST_10,unknown,0.3,data/processed/landmarks/sample_09680_MST_10.npy,8,ambiguous
sample_09841_MST_10,unknown,0.3,data/processed/landmarks/sample_09841_MST_10.npy,3,ambiguous
sample_07389_MST_8,unknown,0.3,data/processed/landmarks/sample_07389_MST_8.npy,2,ambiguous
sample_03492_MST_4,unknown,0.3,data/processed/landmarks/sample_03492_MST_4.npy,0,ambiguous
sample_07243_MST_8,palm,0.9,data/processed/landmarks/sample_07243_MST_8.npy,2,ambiguous
sample_08483_MST_9,one,0.8,data/processed/landmarks/sample_08483_MST_9.npy,8,ambiguous
sample_06656_MST_7,palm,0.9,data/processed/landmarks/sample_06656_MST_7.npy,2,ambiguous
sample_03711_MST_4,palm,0.9,data/processed/landmarks/sample_03711_MST_4.npy,8,ambiguous
sample_01711_MST_2,unknown,0.3,data/processed/landmarks/sample_01711_MST_2.npy,3,ambiguous
sample_06530_MST_7,palm,0.9,data/processed/landmarks/sample_06530_MST_7.npy,2,ambiguous
sample_07277_MST_8,palm,0.9,data/processed/landmarks/sample_07277_MST_8.npy,4,ambiguous
sample_04909_MST_5,palm,0.9,data/processed/landmarks/sample_04909_MST_5.npy,3,ambiguous
sample_08723_MST_9,palm,0.9,data/processed/landmarks/sample_08723_MST_9.npy,1,ambiguous
sample_09164_MST_10,unknown,0.3,data/processed/landmarks/sample_09164_MST_10.npy,3,ambiguous
sample_01429_MST_2,palm,0.9,data/processed/landmarks/sample_01429_MST_2.npy,11,ambiguous
sample_09176_MST_10,unknown,0.3,data/processed/landmarks/sample_09176_MST_10.npy,0,ambiguous
sample_01918_MST_2,palm,0.9,data/processed/landmarks/sample_01918_MST_2.npy,10,ambiguous
sample_03189_MST_4,palm,0.9,data/processed/landmarks/sample_03189_MST_4.npy,3,ambiguous
sample_05754_MST_6,palm,0.9,data/processed/landmarks/sample_05754_MST_6.npy,10,ambiguous
sample_01925_MST_2,three,0.7,data/processed/landmarks/sample_01925_MST_2.npy,3,ambiguous
sample_02321_MST_3,unknown,0.3,data/processed/landmarks/sample_02321_MST_3.npy,2,ambiguous
sample_07005_MST_8,unknown,0.3,data/processed/landmarks/sample_07005_MST_8.npy,2,ambiguous
sample_02392_MST_3,palm,0.9,data/processed/landmarks/sample_02392_MST_3.npy,0,ambiguous
sample_09405_MST_10,palm,0.9,data/processed/landmarks/sample_09405_MST_10.npy,2,ambiguous
sample_09632_MST_10,unknown,0.3,data/processed/landmarks/sample_09632_MST_10.npy,8,ambiguous
sample_01755_MST_2,unknown,0.3,data/processed/landmarks/sample_01755_MST_2.npy,8,ambiguous
sample_03742_MST_4,four,0.8,data/processed/landmarks/sample_03742_MST_4.npy,2,ambiguous
sample_09618_MST_10,palm,0.9,data/processed/landmarks/sample_09618_MST_10.npy,2,ambiguous
sample_01482_MST_2,palm,0.9,data/processed/landmarks/sample_01482_MST_2.npy,4,ambiguous
sample_02571_MST_3,palm,0.9,data/processed/landmarks/sample_02571_MST_3.npy,0,ambiguous
sample_04645_MST_5,unknown,0.3,data/processed/landmarks/sample_04645_MST_5.npy,3,ambiguous
sample_00561_MST_1,unknown,0.3,data/processed/landmarks/sample_00561_MST_1.npy,2,ambiguous
sample_01987_MST_2,palm,0.9,data/processed/landmarks/sample_01987_MST_2.npy,3,ambiguous
sample_02260_MST_3,palm,0.9,data/processed/landmarks/sample_02260_MST_3.npy,2,ambiguous
sample_03395_MST_4,unknown,0.3,data/processed/landmarks/sample_03395_MST_4.npy,1,ambiguous
sample_07866_MST_8,palm,0.9,data/processed/landmarks/sample_07866_MST_8.npy,2,ambiguous
sample_00319_MST_1,palm,0.9,data/processed/landmarks/sample_00319_MST_1.npy,4,ambiguous
sample_08434_MST_9,unknown,0.3,data/processed/landmarks/sample_08434_MST_9.npy,1,ambiguous
sample_02697_MST_3,palm,0.9,data/processed/landmarks/sample_02697_MST_3.npy,2,ambiguous
sample_01606_MST_2,palm,0.9,data/processed/landmarks/sample_01606_MST_2.npy,2,ambiguous
sample_02900_MST_3,palm,0.9,data/processed/landmarks/sample_02900_MST_3.npy,2,ambiguous
sample_02315_MST_3,four,0.8,data/processed/landmarks/sample_02315_MST_3.npy,3,ambiguous
sample_00135_MST_1,unknown,0.3,data/processed/landmarks/sample_00135_MST_1.npy,9,ambiguous
sample_00289_MST_1,unknown,0.3,data/processed/landmarks/sample_00289_MST_1.npy,2,ambiguous
sample_00102_MST_1,unknown,0.3,data/processed/landmarks/sample_00102_MST_1.npy,2,ambiguous
sample_02327_MST_3,palm,0.9,data/processed/landmarks/sample_02327_MST_3.npy,3,ambiguous
sample_03543_MST_4,palm,0.9,data/processed/landmarks/sample_03543_MST_4.npy,3,ambiguous
sample_01874_MST_2,three,0.7,data/processed/landmarks/sample_01874_MST_2.npy,4,ambiguous
sample_00970_MST_1,unknown,0.3,data/processed/landmarks/sample_00970_MST_1.npy,2,ambiguous
sample_00414_MST_1,palm,0.9,data/processed/landmarks/sample_00414_MST_1.npy,0,ambiguous
sample_08545_MST_9,unknown,0.3,data/processed/landmarks/sample_08545_MST_9.npy,8,ambiguous
sample_00427_MST_1,four,0.8,data/processed/landmarks/sample_00427_MST_1.npy,11,ambiguous
sample_09026_MST_10,unknown,0.3,data/processed/landmarks/sample_09026_MST_10.npy,11,ambiguous
sample_00157_MST_1,unknown,0.3,data/processed/landmarks/sample_00157_MST_1.npy,10,ambiguous
sample_08514_MST_9,four,0.8,data/processed/landmarks/sample_08514_MST_9.npy,4,ambiguous
sample_02907_MST_3,unknown,0.3,data/processed/landmarks/sample_02907_MST_3.npy,8,ambiguous
sample_08700_MST_9,three,0.7,data/processed/landmarks/sample_08700_MST_9.npy,2,ambiguous
sample_01919_MST_2,palm,0.9,data/processed/landmarks/sample_01919_MST_2.npy,3,ambiguous
sample_02717_MST_3,palm,0.9,data/processed/landmarks/sample_02717_MST_3.npy,3,ambiguous
sample_00032_MST_1,palm,0.9,data/processed/landmarks/sample_00032_MST_1.npy,3,ambiguous
sample_03076_MST_4,unknown,0.3,data/processed/landmarks/sample_03076_MST_4.npy,7,ambiguous
sample_07093_MST_8,unknown,0.3,data/processed/landmarks/sample_07093_MST_8.npy,0,ambiguous
sample_08154_MST_9,unknown,0.3,data/processed/landmarks/sample_08154_MST_9.npy,4,ambiguous
sample_02659_MST_3,palm,0.9,data/processed/landmarks/sample_02659_MST_3.npy,4,ambiguous
sample_02363_MST_3,unknown,0.3,data/processed/landmarks/sample_02363_MST_3.npy,2,ambiguous
sample_01114_MST_2,four,0.8,data/processed/landmarks/sample_01114_MST_2.npy,8,ambiguous
sample_07791_MST_8,palm,0.9,data/processed/landmarks/sample_07791_MST_8.npy,8,ambiguous
sample_00293_MST_1,unknown,0.3,data/processed/landmarks/sample_00293_MST_1.npy,3,ambiguous
sample_01509_MST_2,four,0.8,data/processed/landmarks/sample_01509_MST_2.npy,4,ambiguous
