sample_id,suggested_label,confidence,path_landmarks,dist_ok,thumb_abduction,palm_arc,prox_T,prox_I,prox_M,prox_R,prox_P,cluster
sample_03933_MST_4,unknown,0.2,data/processed/landmarks/sample_03933_MST_4.npy,5.4566503,117.44882,0.31254372,27.752096,87.97571,127.92311,138.26247,50.338764,4
sample_02764_MST_3,unknown,0.2,data/processed/landmarks/sample_02764_MST_3.npy,2.0662906,70.375275,1.3901004,22.539618,166.38795,53.872936,115.39848,55.56499,0
sample_02287_MST_3,unknown,0.2,data/processed/landmarks/sample_02287_MST_3.npy,1.6552416,100.140976,1.4746823,122.195755,110.123314,37.09329,42.833115,64.79153,0
sample_01093_MST_2,unknown,0.2,data/processed/landmarks/sample_01093_MST_2.npy,0.5795419,19.964863,0.7132371,19.74413,86.73155,134.78502,28.524649,119.21174,5
sample_00229_MST_1,unknown,0.2,data/processed/landmarks/sample_00229_MST_1.npy,0.87050885,35.982975,0.97586715,131.57948,56.940674,123.86326,172.90698,51.754402,1
sample_07394_MST_8,unknown,0.2,data/processed/landmarks/sample_07394_MST_8.npy,0.21077572,15.766276,0.91164196,100.90323,41.54848,131.58206,118.00958,43.15014,1
sample_00392_MST_1,unknown,0.2,data/processed/landmarks/sample_00392_MST_1.npy,1.341429,124.72758,0.672333,145.4947,78.52794,53.417213,150.74356,130.6701,3
sample_02285_MST_3,unknown,0.2,data/processed/landmarks/sample_02285_MST_3.npy,2.081138,122.95553,0.7450004,87.41772,52.567646,68.217476,135.06659,79.10783,3
sample_09965_MST_10,unknown,0.2,data/processed/landmarks/sample_09965_MST_10.npy,4.321732,45.80033,1.9720564,119.82943,115.3845,34.329662,93.46943,144.02864,0
sample_01936_MST_2,unknown,0.2,data/processed/landmarks/sample_01936_MST_2.npy,1.5142944,40.964684,1.3864,93.84536,95.92576,98.51757,12.05568,86.81878,5
sample_07643_MST_8,unknown,0.2,data/processed/landmarks/sample_07643_MST_8.npy,1.1582206,50.35572,1.2097878,64.44472,76.98763,47.61804,158.11543,84.50447,0
sample_03334_MST_4,unknown,0.2,data/processed/landmarks/sample_03334_MST_4.npy,1.4719678,42.637924,0.9886357,45.578777,95.79,92.49032,67.55251,42.853558,1
sample_01279_MST_2,unknown,0.2,data/processed/landmarks/sample_01279_MST_2.npy,1.4381524,74.67373,0.75236636,83.42329,53.481598,92.37642,87.853935,74.28161,1
sample_06430_MST_7,unknown,0.2,data/processed/landmarks/sample_06430_MST_7.npy,4.910923,139.95232,2.649944,143.10625,106.097694,25.430183,148.14557,114.48996,3
sample_01686_MST_2,unknown,0.2,data/processed/landmarks/sample_01686_MST_2.npy,0.9299163,49.377373,1.314571,49.062195,135.75742,102.581566,123.98869,50.277004,1
sample_02494_MST_3,unknown,0.2,data/processed/landmarks/sample_02494_MST_3.npy,1.3468564,58.85017,0.9882176,22.195848,89.643684,153.3885,27.838669,88.873695,5
sample_05906_MST_6,unknown,0.2,data/processed/landmarks/sample_05906_MST_6.npy,0.9535259,45.981083,0.4844607,109.47794,110.190125,51.87688,144.3803,43.598347,0
sample_00977_MST_1,unknown,0.2,data/processed/landmarks/sample_00977_MST_1.npy,1.1596534,66.07791,0.9304728,76.4122,99.8236,170.23921,39.032177,77.98375,5
sample_03592_MST_4,unknown,0.2,data/processed/landmarks/sample_03592_MST_4.npy,1.6316527,104.00151,1.4573163,109.566246,83.17049,46.421387,109.18706,28.339958,4
sample_02791_MST_3,unknown,0.2,data/processed/landmarks/sample_02791_MST_3.npy,1.8897005,132.88393,1.2005297,33.2842,69.45048,82.77107,35.357254,94.55732,3
sample_03813_MST_4,unknown,0.2,data/processed/landmarks/sample_03813_MST_4.npy,0.4568897,10.442084,1.3256013,102.79628,68.30601,95.33088,65.90546,16.017324,1
sample_02212_MST_3,unknown,0.2,data/processed/landmarks/sample_02212_MST_3.npy,2.9029005,148.73802,2.0482953,154.97902,100.011024,117.85193,138.71742,22.975492,4
sample_08473_MST_9,unknown,0.2,data/processed/landmarks/sample_08473_MST_9.npy,1.0057634,26.126772,0.95644933,50.976593,103.34642,126.99225,117.21442,22.003052,1
sample_08691_MST_9,unknown,0.2,data/processed/landmarks/sample_08691_MST_9.npy,0.98134035,19.340704,1.4348676,41.19517,144.2039,47.070183,93.416725,13.9603195,0
sample_00218_MST_1,unknown,0.2,data/processed/landmarks/sample_00218_MST_1.npy,7.91201,89.65822,3.8913038,102.96806,130.00839,101.62901,24.013424,138.3338,2
sample_01333_MST_2,unknown,0.2,data/processed/landmarks/sample_01333_MST_2.npy,0.993413,49.022205,0.884346,130.8621,48.19293,47.498505,59.689,127.28599,3
sample_01702_MST_2,unknown,0.2,data/processed/landmarks/sample_01702_MST_2.npy,3.1736968,170.56255,0.5117461,86.81565,83.82215,28.038023,81.555954,119.998055,3
sample_01978_MST_2,unknown,0.2,data/processed/landmarks/sample_01978_MST_2.npy,0.73749727,35.498795,1.0392609,152.71117,120.149574,97.39733,71.01549,58.36888,1
sample_00194_MST_1,unknown,0.2,data/processed/landmarks/sample_00194_MST_1.npy,0.9310338,40.062214,0.9614049,129.5476,131.83636,30.50851,120.05921,147.47566,0
sample_03272_MST_4,unknown,0.2,data/processed/landmarks/sample_03272_MST_4.npy,3.9962974,138.48691,2.0578763,100.93435,116.947014,76.46188,114.20216,42.979115,4
sample_01760_MST_2,unknown,0.2,data/processed/landmarks/sample_01760_MST_2.npy,1.6337978,97.914246,0.26168647,154.03282,121.74805,73.26883,134.8325,51.476128,4
sample_09085_MST_10,unknown,0.2,data/processed/landmarks/sample_09085_MST_10.npy,1.1204898,15.002061,1.1173416,138.06238,82.03312,54.489586,117.97338,148.16916,0
sample_09817_MST_10,unknown,0.2,data/processed/landmarks/sample_09817_MST_10.npy,1.9177456,114.29026,0.31959304,150.40775,89.39608,127.46657,158.22968,11.884796,4
sample_04533_MST_5,unknown,0.2,data/processed/landmarks/sample_04533_MST_5.npy,1.0376203,44.303383,1.0781325,94.1516,97.57472,48.133465,124.29132,43.102097,0
sample_09060_MST_10,unknown,0.2,data/processed/landmarks/sample_09060_MST_10.npy,1.287817,21.42672,0.26009297,82.71291,52.070118,62.579494,116.933205,85.18778,1
sample_02328_MST_3,unknown,0.2,data/processed/landmarks/sample_02328_MST_3.npy,2.1130576,114.244644,0.5391052,109.91618,87.55397,95.50373,130.5295,45.332893,4
sample_07602_MST_8,unknown,0.2,data/processed/landmarks/sample_07602_MST_8.npy,1.2080297,60.1028,1.236691,48.39153,99.62008,135.50996,30.752611,116.64262,5
sample_08833_MST_9,unknown,0.2,data/processed/landmarks/sample_08833_MST_9.npy,1.7498373,67.85118,1.6768153,100.46362,113.34083,101.428,48.38361,87.388176,5
sample_00306_MST_1,unknown,0.2,data/processed/landmarks/sample_00306_MST_1.npy,3.1556728,126.06127,0.9013706,87.645874,55.54106,100.75442,99.973595,121.33841,3
sample_00413_MST_1,unknown,0.2,data/processed/landmarks/sample_00413_MST_1.npy,1.3601546,63.83911,0.81681895,114.28454,88.62223,158.93861,41.617306,30.335798,1
sample_01774_MST_2,unknown,0.2,data/processed/landmarks/sample_01774_MST_2.npy,2.4103177,119.55466,0.46692628,133.18477,163.88818,141.28647,52.09853,108.65975,5
sample_00335_MST_1,unknown,0.2,data/processed/landmarks/sample_00335_MST_1.npy,2.8729033,78.2088,1.2995088,156.76921,70.116974,35.980053,142.45665,91.38171,3
sample_04167_MST_5,unknown,0.2,data/processed/landmarks/sample_04167_MST_5.npy,0.48021078,11.689311,1.8476012,109.619354,151.6678,117.48986,43.93727,91.340065,5
sample_03055_MST_4,unknown,0.2,data/processed/landmarks/sample_03055_MST_4.npy,1.6717554,91.60968,0.45834035,75.37092,135.8642,148.65688,44.67836,47.224403,5
sample_09562_MST_10,unknown,0.2,data/processed/landmarks/sample_09562_MST_10.npy,1.4824896,61.648663,1.4226763,54.93122,83.16976,53.95497,108.40826,80.14517,0
sample_01510_MST_2,unknown,0.2,data/processed/landmarks/sample_01510_MST_2.npy,4.310208,59.810658,2.7862587,149.86685,77.55691,98.66909,18.47735,102.92506,5
sample_01552_MST_2,unknown,0.2,data/processed/landmarks/sample_01552_MST_2.npy,3.5678182,98.534256,2.9182115,128.61845,52.756012,45.785988,48.143375,19.296604,4
sample_00408_MST_1,unknown,0.2,data/processed/landmarks/sample_00408_MST_1.npy,1.0662817,93.64438,0.73393816,116.76947,116.74153,62.418922,41.35549,111.96857,5
sample_03660_MST_4,unknown,0.2,data/processed/landmarks/sample_03660_MST_4.npy,0.3752159,30.121119,0.9656781,166.0841,74.58791,36.495632,79.197914,149.22134,0
sample_01875_MST_2,unknown,0.2,data/processed/landmarks/sample_01875_MST_2.npy,1.4522654,57.383305,1.5624311,110.07609,107.96738,87.84788,14.967562,108.196655,5
sample_04015_MST_5,unknown,0.2,data/processed/landmarks/sample_04015_MST_5.npy,1.2926879,91.13129,0.9177165,139.38078,129.42157,121.1534,9.347564,178.18114,5
sample_07120_MST_8,unknown,0.2,data/processed/landmarks/sample_07120_MST_8.npy,1.5929251,52.1412,1.0747776,131.53383,94.49043,41.92309,67.58282,79.11352,0
sample_07313_MST_8,unknown,0.2,data/processed/landmarks/sample_07313_MST_8.npy,1.1029491,46.521915,1.2429323,103.428375,142.22762,140.10649,106.13817,29.447031,4
sample_08376_MST_9,unknown,0.2,data/processed/landmarks/sample_08376_MST_9.npy,0.67650855,14.359405,1.1103269,144.25664,86.37129,166.11049,57.482315,88.37575,5
sample_03845_MST_4,unknown,0.2,data/processed/landmarks/sample_03845_MST_4.npy,1.2417672,84.86297,1.2213502,109.31881,106.49493,12.685649,147.25337,109.47007,0
sample_00570_MST_1,unknown,0.2,data/processed/landmarks/sample_00570_MST_1.npy,2.70061,78.334175,1.312609,173.83109,93.43303,138.20253,95.18786,57.56507,4
sample_08092_MST_9,unknown,0.2,data/processed/landmarks/sample_08092_MST_9.npy,2.622821,93.355194,0.7736792,58.173393,58.74747,87.97739,155.8897,76.98917,3
sample_01545_MST_2,unknown,0.2,data/processed/landmarks/sample_01545_MST_2.npy,3.28935,61.793785,0.7925791,69.769455,53.29278,48.900723,135.43253,116.390884,3
sample_02453_MST_3,unknown,0.2,data/processed/landmarks/sample_02453_MST_3.npy,0.79420334,28.00783,1.9925025,102.6215,39.491055,89.54327,151.54245,89.53173,1
sample_01824_MST_2,unknown,0.2,data/processed/landmarks/sample_01824_MST_2.npy,1.3626957,49.262547,0.85293865,127.81241,56.315353,108.66767,168.05705,89.11982,1
sample_02295_MST_3,unknown,0.2,data/processed/landmarks/sample_02295_MST_3.npy,1.0524844,53.037937,0.86592394,110.7456,42.728546,138.42752,134.61641,112.99368,1
sample_00304_MST_1,unknown,0.2,data/processed/landmarks/sample_00304_MST_1.npy,0.39259896,27.611443,0.25485376,56.564514,98.59295,27.46193,109.94997,83.26118,0
sample_02052_MST_3,unknown,0.2,data/processed/landmarks/sample_02052_MST_3.npy,2.2807164,135.85883,0.6901792,129.925,82.44392,54.23453,134.27742,47.571117,3
sample_03719_MST_4,unknown,0.2,data/processed/landmarks/sample_03719_MST_4.npy,0.6810004,39.361294,0.7786286,138.9941,57.86715,89.23036,96.73565,69.894516,1
sample_01954_MST_2,unknown,0.2,data/processed/landmarks/sample_01954_MST_2.npy,0.38664284,17.373669,1.013631,97.00378,101.214935,116.575775,116.14655,47.35312,1
sample_00312_MST_1,unknown,0.2,data/processed/landmarks/sample_00312_MST_1.npy,1.3446515,100.19688,1.985047,147.80577,81.48684,130.70943,46.59617,50.62459,4
sample_01905_MST_2,unknown,0.2,data/processed/landmarks/sample_01905_MST_2.npy,0.54691136,9.865596,1.1316725,109.29471,56.72191,105.04314,122.35056,41.82302,1
sample_08789_MST_9,unknown,0.2,data/processed/landmarks/sample_08789_MST_9.npy,1.0121078,34.438545,0.80261487,79.19894,36.429558,51.39483,85.6336,174.14699,3
sample_09813_MST_10,unknown,0.2,data/processed/landmarks/sample_09813_MST_10.npy,2.3920355,143.3632,0.7006774,106.037964,107.980316,38.419056,87.08173,61.744812,3
sample_05357_MST_6,unknown,0.2,data/processed/landmarks/sample_05357_MST_6.npy,1.4256717,62.707405,0.6163897,154.7115,46.710037,139.68861,85.45727,125.59384,1
sample_02044_MST_3,unknown,0.2,data/processed/landmarks/sample_02044_MST_3.npy,1.5870197,115.464165,1.3771253,103.46563,109.94528,74.15343,42.01445,107.11469,5
sample_07573_MST_8,unknown,0.2,data/processed/landmarks/sample_07573_MST_8.npy,2.2674565,134.85469,1.1701962,71.703156,91.78584,21.258423,109.65602,154.7067,3
sample_01666_MST_2,unknown,0.2,data/processed/landmarks/sample_01666_MST_2.npy,1.7884576,71.09474,1.2408233,101.110435,109.81761,54.505592,64.19451,56.44368,0
sample_01108_MST_2,unknown,0.2,data/processed/landmarks/sample_01108_MST_2.npy,2.5483632,72.21595,1.0573131,108.697395,35.970867,89.90889,54.962593,15.972497,1
sample_01969_MST_2,unknown,0.2,data/processed/landmarks/sample_01969_MST_2.npy,0.97955036,19.303453,2.302937,49.182865,37.6352,49.749157,64.06213,127.31434,0
sample_00124_MST_1,unknown,0.2,data/processed/landmarks/sample_00124_MST_1.npy,1.4246885,74.48392,0.93061084,49.70611,101.10352,153.35208,57.781265,86.411446,5
sample_07555_MST_8,unknown,0.2,data/processed/landmarks/sample_07555_MST_8.npy,1.5879471,94.37712,1.0526363,94.740875,94.030945,58.294403,43.223476,112.326256,5
sample_07601_MST_8,unknown,0.2,data/processed/landmarks/sample_07601_MST_8.npy,1.8124257,153.46016,1.5113899,129.61884,67.153206,95.82741,154.3668,31.168755,4
sample_03874_MST_4,unknown,0.2,data/processed/landmarks/sample_03874_MST_4.npy,3.2801323,99.14653,2.4352126,157.18245,137.93036,43.264484,130.79457,88.79738,4
sample_00160_MST_1,unknown,0.2,data/processed/landmarks/sample_00160_MST_1.npy,1.088264,45.429123,0.6736907,161.8267,72.3504,120.255585,153.2719,34.123077,1
sample_09183_MST_10,unknown,0.2,data/processed/landmarks/sample_09183_MST_10.npy,1.3968382,69.94448,0.7367671,103.18982,71.87015,82.675545,55.723736,126.15342,5
sample_08778_MST_9,unknown,0.2,data/processed/landmarks/sample_08778_MST_9.npy,0.798671,8.294838,1.4219404,154.59125,114.26809,24.897131,59.861313,108.20482,0
sample_08971_MST_9,unknown,0.2,data/processed/landmarks/sample_08971_MST_9.npy,1.0758519,49.144146,0.5251301,14.1787815,62.12461,86.862854,82.99491,22.1673,1
sample_01329_MST_2,unknown,0.2,data/processed/landmarks/sample_01329_MST_2.npy,0.7328103,33.218315,1.3883389,135.07286,90.57353,68.45587,88.49246,28.693872,1
sample_03503_MST_4,unknown,0.2,data/processed/landmarks/sample_03503_MST_4.npy,0.5253742,26.0076,0.60303295,44.42209,70.42542,151.11469,28.258562,61.90021,1
sample_00965_MST_1,unknown,0.2,data/processed/landmarks/sample_00965_MST_1.npy,1.3910085,97.965996,0.3471227,122.50996,127.548515,136.19923,13.5999365,171.78314,5
sample_00016_MST_1,unknown,0.2,data/processed/landmarks/sample_00016_MST_1.npy,1.6085249,86.771515,0.8439544,153.19766,55.65823,72.31302,68.10398,126.04448,3
sample_07792_MST_8,unknown,0.2,data/processed/landmarks/sample_07792_MST_8.npy,2.5828674,151.02484,1.1909858,159.03172,97.906006,130.48177,39.508247,53.17822,4
sample_02042_MST_3,unknown,0.2,data/processed/landmarks/sample_02042_MST_3.npy,1.7465271,60.175186,1.3458084,82.96324,73.02728,112.12264,14.045142,153.60382,5
sample_07128_MST_8,unknown,0.2,data/processed/landmarks/sample_07128_MST_8.npy,0.6810499,31.254019,1.8152165,153.67578,60.21285,54.06064,93.84346,172.21564,0
sample_03712_MST_4,unknown,0.2,data/processed/landmarks/sample_03712_MST_4.npy,1.6718273,62.57916,0.9851156,90.890396,84.915,87.47233,50.51153,68.691315,5
sample_00037_MST_1,unknown,0.2,data/processed/landmarks/sample_00037_MST_1.npy,2.3412087,99.44885,1.7124344,135.38547,127.97919,144.08179,96.29288,37.24633,4
sample_05331_MST_6,unknown,0.2,data/processed/landmarks/sample_05331_MST_6.npy,2.4230897,85.334435,0.79067063,104.957985,53.55192,43.65485,70.995605,32.07897,3
sample_02390_MST_3,unknown,0.2,data/processed/landmarks/sample_02390_MST_3.npy,0.60982484,21.56166,0.7789293,64.921936,80.59108,155.07918,80.80202,52.72249,1
sample_03519_MST_4,unknown,0.2,data/processed/landmarks/sample_03519_MST_4.npy,1.7908068,90.47018,2.4188955,96.32444,111.97342,37.17721,117.30202,158.62138,0
sample_02989_MST_3,unknown,0.2,data/processed/landmarks/sample_02989_MST_3.npy,2.2464666,38.36868,7.9119506,100.99689,125.82715,170.69173,101.365654,48.599697,2
sample_02366_MST_3,unknown,0.2,data/processed/landmarks/sample_02366_MST_3.npy,1.1860799,37.85271,0.99828714,152.07361,97.580284,115.33846,55.92236,106.79885,5
sample_01738_MST_2,unknown,0.2,data/processed/landmarks/sample_01738_MST_2.npy,2.985348,173.24654,1.1664921,55.51788,64.854706,41.728466,109.318634,117.12931,3
sample_01319_MST_2,unknown,0.2,data/processed/landmarks/sample_01319_MST_2.npy,2.0070457,56.445305,2.119696,108.33589,79.70876,62.313698,107.8978,13.152695,1
sample_09059_MST_10,unknown,0.2,data/processed/landmarks/sample_09059_MST_10.npy,0.8001667,16.113075,0.45048925,99.27058,100.293465,112.05092,141.91528,40.98414,1
sample_06877_MST_7,unknown,0.2,data/processed/landmarks/sample_06877_MST_7.npy,2.0835397,133.7689,1.653707,29.711905,138.96513,43.73627,35.9679,30.940632,4
sample_08614_MST_9,unknown,0.2,data/processed/landmarks/sample_08614_MST_9.npy,1.4262878,33.41803,1.7402242,52.764847,84.98268,93.230965,57.302837,143.71313,5
sample_03397_MST_4,unknown,0.2,data/processed/landmarks/sample_03397_MST_4.npy,2.6892426,62.034508,2.3623598,92.35692,90.47066,170.96548,33.443542,64.64681,5
sample_09881_MST_10,unknown,0.2,data/processed/landmarks/sample_09881_MST_10.npy,8.884936,136.36606,6.7380724,71.473816,135.79472,87.71557,50.19571,73.165886,2
sample_01793_MST_2,unknown,0.2,data/processed/landmarks/sample_01793_MST_2.npy,1.5899134,86.17509,0.32086265,49.31552,95.49988,67.51589,150.02283,55.476627,1
sample_00976_MST_1,unknown,0.2,data/processed/landmarks/sample_00976_MST_1.npy,0.58435756,20.328932,0.613473,92.20031,127.12487,32.82561,163.06084,67.59474,0
sample_02816_MST_3,unknown,0.2,data/processed/landmarks/sample_02816_MST_3.npy,0.6547035,35.905888,2.051379,96.43282,39.293648,155.8228,102.256386,82.164406,1
sample_01560_MST_2,unknown,0.2,data/processed/landmarks/sample_01560_MST_2.npy,2.5323951,94.94748,1.0728449,98.38335,98.28402,143.90959,93.15167,13.651443,4
sample_06801_MST_7,unknown,0.2,data/processed/landmarks/sample_06801_MST_7.npy,1.9279938,76.81291,1.0129071,141.44502,116.24991,37.3235,16.834772,111.4196,5
sample_02873_MST_3,unknown,0.2,data/processed/landmarks/sample_02873_MST_3.npy,1.6575218,62.0793,2.6329062,42.911964,54.189137,10.687689,153.16801,50.59001,0
sample_07328_MST_8,unknown,0.2,data/processed/landmarks/sample_07328_MST_8.npy,1.4000957,93.16065,0.68549174,107.53063,131.38777,38.60701,118.64926,151.66124,0
sample_09214_MST_10,unknown,0.2,data/processed/landmarks/sample_09214_MST_10.npy,0.7837742,32.366993,1.2633474,55.82832,158.96988,53.543266,70.65466,71.55258,0
sample_01309_MST_2,unknown,0.2,data/processed/landmarks/sample_01309_MST_2.npy,1.143826,61.956337,1.8432657,100.916954,129.79645,113.50603,42.754196,62.542374,5
sample_09233_MST_10,unknown,0.2,data/processed/landmarks/sample_09233_MST_10.npy,2.1660538,133.07523,2.1546729,78.80868,158.1699,134.4883,54.37424,147.28668,5
sample_01928_MST_2,unknown,0.2,data/processed/landmarks/sample_01928_MST_2.npy,2.324314,131.07005,1.4968392,69.78815,127.37023,129.55789,105.16101,22.5742,4
sample_01972_MST_2,unknown,0.2,data/processed/landmarks/sample_01972_MST_2.npy,0.9154659,37.352062,1.7715108,70.14313,52.375824,84.42024,145.2341,76.192924,1
sample_02408_MST_3,unknown,0.2,data/processed/landmarks/sample_02408_MST_3.npy,1.5664161,88.737686,1.547908,143.14662,174.03944,47.897896,72.91816,149.90453,0
sample_07560_MST_8,unknown,0.2,data/processed/landmarks/sample_07560_MST_8.npy,2.6864977,58.099594,1.0269139,66.579094,104.9901,52.890083,83.21594,174.33455,0
sample_08793_MST_9,unknown,0.2,data/processed/landmarks/sample_08793_MST_9.npy,1.7050818,93.58223,1.8871921,169.93332,139.17433,92.18276,46.307667,62.69151,4
sample_09474_MST_10,unknown,0.2,data/processed/landmarks/sample_09474_MST_10.npy,1.2832496,50.692173,1.338172,72.87085,160.32901,112.95011,39.27903,93.0487,5
sample_08635_MST_9,unknown,0.2,data/processed/landmarks/sample_08635_MST_9.npy,1.2934319,70.87113,0.9674916,141.99043,117.59031,92.0104,95.7015,47.56857,4
sample_02343_MST_3,unknown,0.2,data/processed/landmarks/sample_02343_MST_3.npy,2.7162733,147.65012,0.39986718,112.081924,86.04705,170.29848,29.183317,51.041206,4
sample_03810_MST_4,unknown,0.2,data/processed/landmarks/sample_03810_MST_4.npy,2.6295564,21.75357,3.8236673,103.04253,128.60019,39.33824,55.043137,41.217087,0
sample_06860_MST_7,unknown,0.2,data/processed/landmarks/sample_06860_MST_7.npy,2.732597,41.666916,2.5668154,83.441185,167.65782,62.395515,52.600372,118.21776,0
sample_02248_MST_3,unknown,0.2,data/processed/landmarks/sample_02248_MST_3.npy,1.7302423,39.067047,1.6369997,18.390636,92.50525,149.69165,124.1741,48.82516,1
sample_02362_MST_3,unknown,0.2,data/processed/landmarks/sample_02362_MST_3.npy,0.6340762,12.512065,1.9982728,141.9554,132.90982,105.24375,27.95065,126.056915,5
sample_08521_MST_9,unknown,0.2,data/processed/landmarks/sample_08521_MST_9.npy,0.68150127,34.41696,0.79315686,34.762314,41.052547,111.24765,40.669075,136.99937,5
sample_03480_MST_4,unknown,0.2,data/processed/landmarks/sample_03480_MST_4.npy,2.5684528,62.975544,1.5461705,50.128216,51.59558,80.610115,108.919815,24.957916,1
sample_00446_MST_1,unknown,0.2,data/processed/landmarks/sample_00446_MST_1.npy,1.1815104,54.43472,1.5733247,134.56926,54.803074,143.0861,142.24475,86.47203,1
sample_00620_MST_1,unknown,0.2,data/processed/landmarks/sample_00620_MST_1.npy,1.97061,123.00252,0.7939667,64.335,104.41494,107.41768,141.48395,52.767246,4
sample_02882_MST_3,unknown,0.2,data/processed/landmarks/sample_02882_MST_3.npy,2.7079031,63.901814,1.4733939,126.083565,109.08792,98.353714,128.96585,44.376625,4
sample_02724_MST_3,unknown,0.2,data/processed/landmarks/sample_02724_MST_3.npy,1.7629955,95.94971,1.4479346,118.96293,40.00506,87.6143,107.8949,114.67805,3
sample_07528_MST_8,unknown,0.2,data/processed/landmarks/sample_07528_MST_8.npy,1.1620516,48.521797,2.7022967,131.50832,75.267296,93.73388,57.764374,28.160566,1
sample_01412_MST_2,unknown,0.2,data/processed/landmarks/sample_01412_MST_2.npy,1.181605,36.495945,1.6677284,136.11287,113.51182,142.09525,35.754063,70.99435,5
sample_07657_MST_8,unknown,0.2,data/processed/landmarks/sample_07657_MST_8.npy,4.11989,66.34003,3.166376,51.961338,88.90808,141.80554,46.40281,40.745758,4
sample_01831_MST_2,unknown,0.2,data/processed/landmarks/sample_01831_MST_2.npy,0.6154942,32.172115,0.37601665,108.92769,45.17583,101.2865,121.20768,103.959496,1
sample_04574_MST_5,unknown,0.2,data/processed/landmarks/sample_04574_MST_5.npy,1.5876262,131.871,1.2558882,87.269264,164.78387,136.34735,76.998184,43.74232,4
sample_07705_MST_8,unknown,0.2,data/processed/landmarks/sample_07705_MST_8.npy,0.44155973,14.965711,0.63122123,139.71112,112.1723,65.56942,137.32329,54.506855,0
sample_00727_MST_1,unknown,0.2,data/processed/landmarks/sample_00727_MST_1.npy,14.134533,39.24457,8.32352,115.00669,150.69249,41.346306,70.62405,97.47396,2
sample_07026_MST_8,unknown,0.2,data/processed/landmarks/sample_07026_MST_8.npy,1.6938512,111.57649,0.946346,111.47879,52.23231,149.65718,150.72386,82.90299,1
sample_02443_MST_3,unknown,0.2,data/processed/landmarks/sample_02443_MST_3.npy,2.4532368,136.65523,1.0671597,77.16894,51.65287,137.75977,125.2312,118.08285,3
sample_02648_MST_3,unknown,0.2,data/processed/landmarks/sample_02648_MST_3.npy,2.2867954,108.641205,1.2097884,171.87529,118.28061,40.588993,94.151344,131.50365,3
sample_01496_MST_2,unknown,0.2,data/processed/landmarks/sample_01496_MST_2.npy,1.3342863,66.52379,1.007568,78.42279,43.083385,122.90179,126.26705,54.335976,1
sample_09315_MST_10,unknown,0.2,data/processed/landmarks/sample_09315_MST_10.npy,1.382366,34.108334,0.31857482,130.84285,117.703,40.11333,77.3125,86.7348,0
sample_01078_MST_2,unknown,0.2,data/processed/landmarks/sample_01078_MST_2.npy,2.7115576,78.21721,1.6511983,54.774242,116.34423,28.11585,138.54227,156.5004,0
sample_00879_MST_1,unknown,0.2,data/processed/landmarks/sample_00879_MST_1.npy,3.3273947,96.8467,3.302707,94.336716,50.598118,75.051094,129.43135,103.73205,3
sample_02605_MST_3,unknown,0.2,data/processed/landmarks/sample_02605_MST_3.npy,1.9821769,110.91791,1.5002447,141.80374,138.49545,57.573463,150.6501,76.53341,4
sample_01386_MST_2,unknown,0.2,data/processed/landmarks/sample_01386_MST_2.npy,3.3016946,120.357025,3.3051162,84.23077,72.22196,69.21288,59.96069,38.401936,4
sample_09842_MST_10,unknown,0.2,data/processed/landmarks/sample_09842_MST_10.npy,1.735271,88.49394,1.728072,136.55954,133.47034,173.58188,67.43744,56.46373,4
sample_00324_MST_1,unknown,0.2,data/processed/landmarks/sample_00324_MST_1.npy,1.1747112,36.530113,0.43751454,119.431015,37.850643,68.70985,55.12724,112.247894,1
sample_03940_MST_4,unknown,0.2,data/processed/landmarks/sample_03940_MST_4.npy,1.9757264,128.18015,1.4872354,145.94385,87.330124,55.096905,33.78885,62.45681,3
sample_03262_MST_4,unknown,0.2,data/processed/landmarks/sample_03262_MST_4.npy,2.025011,83.47792,1.6114901,126.81266,59.23493,71.0263,68.95377,43.374794,1
sample_03380_MST_4,unknown,0.2,data/processed/landmarks/sample_03380_MST_4.npy,2.8423772,84.07633,2.0049994,109.07955,53.94321,16.720022,48.37953,61.117622,3
sample_03406_MST_4,unknown,0.2,data/processed/landmarks/sample_03406_MST_4.npy,3.6761537,79.98659,1.9932185,139.30164,58.60187,60.045986,147.68253,96.097725,3
sample_01121_MST_2,unknown,0.2,data/processed/landmarks/sample_01121_MST_2.npy,1.0578728,20.427221,1.0968195,112.1213,97.974594,137.91304,119.21452,8.012683,1
sample_08106_MST_9,unknown,0.2,data/processed/landmarks/sample_08106_MST_9.npy,1.7237116,77.44437,0.7240009,28.748959,59.810966,25.041828,75.2886,109.03623,3
sample_07636_MST_8,unknown,0.2,data/processed/landmarks/sample_07636_MST_8.npy,4.3778863,129.0855,2.6897027,47.371067,99.01171,101.469826,141.34238,30.761791,4
sample_01576_MST_2,unknown,0.2,data/processed/landmarks/sample_01576_MST_2.npy,1.7195177,75.44901,1.4617572,21.189512,115.58693,36.110188,50.416084,39.214314,0
sample_01441_MST_2,unknown,0.2,data/processed/landmarks/sample_01441_MST_2.npy,2.833712,173.6539,0.5068121,120.750145,98.48917,63.201508,44.528423,77.11338,3
sample_01379_MST_2,unknown,0.2,data/processed/landmarks/sample_01379_MST_2.npy,1.6995679,45.27487,1.3389219,99.45529,169.55649,105.84785,135.64911,27.01343,4
