sample_id,label,mst,condition,correcto,attn_max_nodo
0734a29b-91a0-4562-8272-1027fba6b869,ok,8,oscuro,1,16
014a91ae-4f29-4369-8bbf-8c366d623ed0,four,5,medio,1,16
0279d968-00d3-4363-8694-0f4299b9a614,dislike,10,oscuro,1,20
00ef3078-d903-4036-b822-2ccdffad11d0,one,10,oscuro,1,8
004ae8d7-e079-4665-a5cf-0d9b3fbc9398,like,3,claro,1,4
03b19a5c-17c1-40ee-8f7f-5f85942baed3,four,2,claro,1,1
0379c43f-440d-4106-a31d-a9d792d0600a,peace,4,claro,0,4
31b8a1d9-c369-463c-941c-4d1e0bf091b4,peace_inverted,2,claro,1,8
8b5768d1-cc19-4c53-9597-bdfdd24db511,stop_inverted,6,medio,1,12
1f6c9584-5bae-4382-b3ec-a5470b2b9ddf,peace_inverted,2,claro,1,8
001da38e-7ab1-405c-a9d8-fbaeb46b5faf,stop,6,medio,1,12
00f33929-6855-46b7-93db-4a3d86c91b50,fist,9,oscuro,1,20
0541ebd7-79f1-4fa6-af58-5e6e78dc9e33,fist,10,oscuro,1,19
03ab6869-a809-4761-b2ef-44046fc4931c,stop,10,oscuro,1,16
00e95ea8-1ae2-40f7-9a7a-fcbee7f4b33a,mute,2,claro,1,1
052fb949-7cff-42e2-ba16-6d0268eb67bc,three,10,oscuro,1,16
1c297090-8d81-4671-a256-b99ac994c96d,call,7,medio,1,4
4d4f9287-7d79-4981-9e0e-ab9040fb88b3,peace_inverted,5,medio,1,7
bf058bb5-0021-44b4-b119-b1acc2b656a9,stop_inverted,8,oscuro,1,8
0b9af9d1-0cb8-46fb-a046-c0ec2ddf99fe,peace_inverted,10,oscuro,1,7
59d3bf79-9774-4bff-a32f-4a962c0b864b,two_up,9,oscuro,1,12
03a97f1f-b622-482b-ade5-76c8769221a4,palm,2,claro,1,20
5bc7c129-fb22-4b18-9fc9-d6f4e580d7af,call,7,medio,1,4
05439db6-95f8-47fa-ab9f-860f154567ed,mute,6,medio,1,8
0421599b-c52e-42cc-9bee-7f5f12358e39,rock,1,claro,1,20
264e9180-489b-4396-8015-ac4b9a823181,three2,7,medio,0,12
0299033d-35fe-457d-8804-771b1f71fe26,one,6,medio,1,8
703f9180-f6f1-4ad8-9807-f81bb2121f2b,two_up,1,claro,1,4
0304afac-ddac-4aa4-b172-6a1368adf025,mute,10,oscuro,0,1
1f6c9584-5bae-4382-b3ec-a5470b2b9ddf,peace_inverted,2,claro,1,8
1eb3fd3b-143e-41b4-ac29-0811c405d8ef,three,7,medio,1,12
04745c30-505a-4a1e-be71-f97b6ea335f5,mute,7,medio,1,8
fcb64ecf-f6cf-4f04-a820-ad74fba52c9a,three2,3,claro,1,11
03e3c21a-dfff-4b9e-9421-ef9ac01040ca,peace,3,claro,1,11
04a09fbe-ac7d-4453-9ee0-e29fcaed15bc,mute,8,oscuro,0,4
00d3fcac-b592-43bd-b4bc-9243025563fb,four,10,oscuro,1,15
02059325-0356-448d-acd4-53baeb5816c8,fist,3,claro,1,18
030a6872-23ca-4ce2-afc3-e71cd7b882e0,palm,5,medio,0,12
0545a256-7a74-4653-935e-273fd4c1f89c,like,3,claro,0,4
05386ed0-2716-4ee7-8231-b6470bf4de3b,dislike,3,claro,1,20
016d217d-6745-4439-a443-c3f4f4116a29,stop,6,medio,1,11
0b49bcf5-6478-48e6-8d16-f94d542ffad4,peace_inverted,7,medio,0,8
01b85749-2b31-42a0-85e4-f1c273857242,palm,1,claro,0,1
0108da19-0cf5-48ac-9b07-0145e4a2aa41,four,2,claro,1,15
02059325-0356-448d-acd4-53baeb5816c8,fist,3,claro,1,18
13c9ac86-4335-4b9a-825c-f18ec8f86bc1,three,5,medio,1,15
0421599b-c52e-42cc-9bee-7f5f12358e39,rock,1,claro,1,20
05fc6bee-cd9a-427d-a32a-efec04f1ab6f,mute,7,medio,1,8
012d61ab-4619-4804-b263-a24c956f56b7,four,10,oscuro,1,20
4f35677c-946e-43d6-a8ed-0eceffd31af9,peace_inverted,9,oscuro,1,8
05aec9fe-c6ea-4d5f-bb68-b6b34f277204,ok,4,claro,1,15
e3c016e9-c0f6-4021-8d40-4bc3392feb92,three2,5,medio,1,1
07231b0a-068b-4626-88ba-8b8c4e4d2630,ok,6,medio,1,20
01a3298e-ecbe-42da-b31a-9b0be6eca430,one,1,claro,1,4
06c3748b-f659-479e-b3e7-0bdf768c023e,one,10,oscuro,1,7
078f509f-e8ba-43ff-b0e5-5c40192c945e,fist,9,oscuro,1,14
028ea94d-849f-4af5-adc4-99d273b906d0,ok,3,claro,1,12
05383de6-3220-44c6-a10b-b05a7a8b364e,fist,6,medio,1,19
03bcae5e-5358-4ca6-ae03-ef390e5f9225,mute,6,medio,0,1
2c95a177-fbaf-4036-9319-eb0eefa3e82f,call,3,claro,1,4
04e82298-d2e3-4944-a6d5-67c4eefc4a80,dislike,1,claro,1,20
043031bd-b8c7-4309-a165-4cdbcec8d5e8,four,6,medio,1,16
0201aba4-c5c3-43d5-8d18-2576d2614da1,palm,6,medio,1,20
d405368c-4738-4a91-b5fa-39819bec229a,two_up,10,oscuro,1,11
03ec2a83-bd86-45cc-b0b8-99b29ad29a5d,stop,8,oscuro,1,16
031a45f8-01d7-4c78-a805-7ee0ebed11d1,stop,6,medio,1,1
01340e0c-d05f-4459-b023-8afa3f3d5110,stop,7,medio,0,11
05946b89-2c91-4ed1-91fd-0f572cf43701,four,10,oscuro,1,16
05d73a69-72c7-4fc7-892d-84034980dd8d,peace,9,oscuro,1,12
1896b056-cc20-4d45-a190-4e87417b3f68,three,5,medio,1,16
0748fbd2-7dff-46aa-9e6b-991a011cbd3c,ok,4,claro,1,15
030b7472-0650-471b-bc78-527fb18c324b,rock,5,medio,1,20
075551fe-87ad-4d4a-9567-24b4c6e57c8d,two_up,7,medio,1,11
06f95cc8-4e9f-409b-8a04-db1e325fae3a,palm,9,oscuro,0,1
023dab0c-feb3-4f8c-95c4-10b2c6bb9646,ok,6,medio,1,16
2d39efbc-5fe1-4d30-8669-b9f68888d881,call,6,medio,1,4
0143c110-538e-4653-981f-5971108eebd2,ok,1,claro,1,16
5cb21a04-a696-4218-8360-42579db02a5a,two_up,6,medio,1,12
03aaf6c9-cf23-4b04-bc54-35b56d7261cd,rock,9,oscuro,1,19
2189f935-9a18-460b-9228-1db04f7bc2bb,two_up_inverted,6,medio,1,8
0082f2ef-46d9-416d-81b6-9c23e3f8df89,stop,10,oscuro,1,4
0305dbbb-1763-408f-9620-2b0fcfe16682,ok,7,medio,1,15
c462885d-1afb-43c1-8e00-8619f26f4a99,two_up_inverted,1,claro,1,8
03ee58c0-069a-4de4-8943-8658078ca925,mute,5,medio,1,8
01cd940f-d31c-49f6-87a4-dd1f25d73c74,fist,5,medio,1,12
0064f9a1-322a-4530-a1bf-2440bcdd2dc0,ok,1,claro,1,20
124091dd-8355-4ce2-8122-9d26229a617b,two_up,9,oscuro,0,4
0034c051-76d2-4243-9b99-113f2047f19d,stop,5,medio,0,4
0100d24f-7881-465b-aed2-6a8d93ae2416,like,2,claro,0,4
02d56d52-b7a1-41b2-b182-fe8c285b946c,one,3,claro,1,8
06edf85f-4f9f-48e6-9c8d-05d12eb3df28,one,10,oscuro,1,7
3cc20825-6ed0-4733-a9de-8c695d4ac1e8,three,2,claro,1,19
02e163d4-9298-4614-a489-960b91ea232d,peace,7,medio,1,12
661a3918-4ff7-49da-8419-b9051c2cb46f,two_up_inverted,6,medio,1,8
04042884-b6f2-489d-86f0-95753a605f91,like,10,oscuro,1,4
068fef3b-3aac-4238-95ea-34c1f48a72aa,fist,9,oscuro,1,4
029794b3-f099-44eb-bcaf-5c88eab802b6,palm,6,medio,1,20
03203ffc-42c5-4bea-a586-40114aa45ba5,stop,9,oscuro,1,16
004d1cba-d098-4c66-ae06-4ea68de6578f,peace,5,medio,1,11
0397406f-2c61-4fe7-a770-0a940fd21ccf,stop,6,medio,1,16
0109ef7a-a595-412d-8622-05c4cc5eca73,dislike,7,medio,0,1
0538b9b7-4ae4-4108-95d7-480ae9a8d009,three2,10,oscuro,1,12
0386da99-5ffd-494c-b3d9-f4e05cdcba99,mute,6,medio,1,8
0583dd64-f274-4533-99b2-4c47bf562b30,like,10,oscuro,0,4
01dd0219-bc80-42b9-8a9a-5967cae6cf69,mute,3,claro,1,8
e97696d0-0229-4576-9ab5-89995185532c,two_up_inverted,4,claro,1,8
3f6ae29e-c8e9-42e6-8d1d-ede9519672a9,call,10,oscuro,1,4
04a5fb87-8a7b-47b7-8d2e-7efd17972a60,one,6,medio,1,8
268d912f-0616-4a55-81e1-9fa60460e00d,peace_inverted,3,claro,1,8
1ad147d8-a6a0-45fa-9bea-b3e81041ae60,three,2,claro,1,12
60245bee-f975-425b-b003-633a88f2a77f,call,10,oscuro,1,4
04042884-b6f2-489d-86f0-95753a605f91,like,10,oscuro,1,4
0435ef27-e7f2-40f3-abff-ccebf1b423f1,like,6,medio,1,20
01e8ba52-7bdb-4957-94dc-6a2756d439ea,palm,5,medio,0,1
02ebaa86-e5e5-47e7-bab5-d0d1b39bc0de,mute,6,medio,1,8
5005f505-2ab6-4fb0-9789-32e9dbc7f874,two_up,9,oscuro,1,12
1d2747cf-49f0-4eef-8194-3deab68d069b,three,3,claro,1,16
7cb16ce2-8f0b-4740-871f-db23c310a92e,peace_inverted,1,claro,1,8
04a8793e-3ffb-43c0-b7d3-d75b90ce9b1c,peace,3,claro,1,11
032acfab-7260-41f6-89fb-8af5e54ec5b9,rock,10,oscuro,1,20
06cf2846-61c0-4105-b8fb-567e67a56cc3,four,2,claro,1,1
04f93a8c-88d2-4666-882a-b65dac282aef,dislike,9,oscuro,1,20
ca76a0fc-d998-4b08-8c9f-85c1b9872355,stop_inverted,8,oscuro,0,1
01817ab3-001e-4fc8-b7e0-1b00289bbccc,rock,7,medio,1,20
026c6346-9d79-4328-802c-3026f1a7df49,rock,6,medio,1,20
0784e37b-5ed2-4901-a0d2-b001a5ae61de,ok,3,claro,1,16
012d8a6b-8c04-4b15-8d73-04242de0ae92,palm,3,claro,1,15
037a466e-34dd-45a1-b509-d88f5f82606a,ok,9,oscuro,1,16
3d81b2fb-22fe-4a2b-8419-7ef76ea8d6cb,call,8,oscuro,1,4
02355348-6ac9-467d-b52f-1a740b9f8f2e,palm,5,medio,1,1
0064f9a1-322a-4530-a1bf-2440bcdd2dc0,ok,1,claro,1,20
018b3f14-2244-41d0-9fde-ae2ffebc659c,mute,6,medio,1,8
1ad147d8-a6a0-45fa-9bea-b3e81041ae60,three,2,claro,1,12
03e8b3d0-3b1c-45f6-8896-b405ae8d9eb0,four,7,medio,0,1
00cda552-8720-4165-b2a7-1b5e539ba8b2,like,7,medio,0,1
b2acb9ec-7dcb-4bec-b16e-4c21014b1ea4,two_up_inverted,8,oscuro,1,7
22f35b39-a8ff-4b4a-b9df-004454e8f95c,three,1,claro,1,11
045d5ac7-0495-4955-b1c9-a6c2737528e7,rock,10,oscuro,1,20
a6e44a1b-1295-4433-b71a-74215b4bfff3,peace_inverted,5,medio,1,8
02638b22-b4a8-44d3-b726-ad9858d1f1f5,dislike,1,claro,1,20
0011f3a6-80fb-42a3-9ae9-163114f5750b,stop,8,oscuro,1,12
035683d3-55bc-4ac7-9fd6-6e236efde9d1,peace,8,oscuro,1,11
3063f4b1-d869-4ebe-82eb-989b09d37785,three2,2,claro,1,1
00bf5116-5a56-4790-b84a-27888c250892,mute,1,claro,1,8
00857019-2ed4-4723-9311-4654e8f1d03a,stop,2,claro,0,1
0329ac1d-2e56-4759-bc0e-1711b6946e30,one,10,oscuro,1,8
033bfb01-2a77-4390-a2cb-adabdf960092,rock,4,claro,1,19
0525e34d-a9cf-4d8c-b870-dec901a64be8,two_up,5,medio,1,20
0bac9b85-6fd7-46b2-a24f-237dc7cff3ba,two_up_inverted,3,claro,1,8
020cd45b-a632-4bd1-b769-c66c8806fc00,like,2,claro,1,1
02ef7428-f346-46e8-9732-bcff292845f1,rock,6,medio,1,19
0460a741-bbe2-427a-9183-9b4241b6ea81,four,10,oscuro,1,16
02d6958d-b7ee-457a-9ef3-c17cc3cf90d3,three,6,medio,1,16
00dfdf77-4b8b-4213-80b7-16f2b492fe4d,like,6,medio,0,4
024b2565-e632-42f6-916b-f8435586435d,fist,7,medio,1,15
0592faa9-850e-4da8-855f-3c6d7547f9bb,one,4,claro,0,8
054d772d-9c7b-4ff1-80d6-a8e79ce98737,mute,1,claro,1,8
08102c7e-abd4-4514-a73c-029fc2ad5415,like,6,medio,0,1
2faf6444-0fed-4f60-9e1a-a63dc134a5be,three,10,oscuro,1,16
03e8b3d0-3b1c-45f6-8896-b405ae8d9eb0,four,7,medio,0,1
00f33929-6855-46b7-93db-4a3d86c91b50,fist,9,oscuro,1,20
05fc4fa1-1aa2-415a-a0eb-90a66b740403,four,9,oscuro,1,20
046f0c35-3bc0-455f-8abb-9eab14ad48fb,one,2,claro,1,8
012eeb3c-64a0-44b4-955c-0916e038ac44,rock,10,oscuro,1,19
00cd61bd-7697-44a0-9841-f95988314173,palm,2,claro,1,19
03ce7f66-2aec-41d0-a02e-527470249c6f,dislike,10,oscuro,1,19
1ece2f22-da4a-4283-b77a-63175c6207ad,three2,7,medio,1,12
0824f2f9-c590-4b73-b9eb-d6d00fca791a,like,10,oscuro,1,4
124091dd-8355-4ce2-8122-9d26229a617b,two_up,9,oscuro,0,4
05543aff-cf3f-47b5-8902-6c3ded7e1850,mute,7,medio,1,8
f407a51b-0e79-4bc6-a611-6e97df794784,two_up,5,medio,1,12
0ea9d994-c7c4-4dfe-b1e5-68c5420c94f1,two_up,5,medio,1,11
0653fa7b-f5c1-4b1e-a3b9-be64363c2d69,dislike,2,claro,1,20
0613b24b-46c3-445b-a11a-839797a2ad77,one,8,oscuro,1,20
00678bdb-55b1-46e1-a2e6-7ccb587870f9,ok,5,medio,1,20
076fc491-c8ca-4612-a9e8-bb46f432bf3c,like,9,oscuro,1,4
00283157-0fa8-4931-9ec1-a85ed9feac9b,mute,9,oscuro,1,8
016a9ac0-9257-4bb6-8291-d4b206fd4fb9,dislike,10,oscuro,1,19
00952e09-59f1-444c-a2cf-4d2a05931e01,four,4,claro,1,1
00e95ea8-1ae2-40f7-9a7a-fcbee7f4b33a,mute,2,claro,1,1
bf37866f-f8c0-45d4-8cc9-962f9ff00ad2,two_up_inverted,2,claro,0,8
034cb33c-772b-4269-9468-eb6c11f59066,ok,1,claro,1,20
4b479511-704b-44f8-beeb-3b2213a8dd06,two_up,8,oscuro,0,8
00bc0875-0b14-4db3-b718-2a6db1552cb2,peace,5,medio,0,1
909b50aa-0f7c-4c7d-95c0-277a6a1d2e10,peace_inverted,10,oscuro,1,8
02015171-9f41-4eee-8956-c3e198d23de8,dislike,2,claro,1,19
1ece2f22-da4a-4283-b77a-63175c6207ad,three2,7,medio,1,12
02e528ad-59fc-4757-9121-ffbfa44c485f,dislike,3,claro,1,20
5f9dc458-490b-4b65-8cbd-347a96e65873,call,6,medio,1,4
02ba56e8-c565-410d-9768-b556c6ef719e,like,6,medio,1,4
00b9ddcf-9308-40a4-ac01-ee011a9ec91e,rock,8,oscuro,0,20
114f3656-a236-44b7-9c31-a2e34124ad8f,three2,3,claro,1,12
2189f935-9a18-460b-9228-1db04f7bc2bb,two_up_inverted,6,medio,1,8
648e0c48-caac-47ab-9532-09aa930da31f,stop_inverted,5,medio,1,12
016a9ac0-9257-4bb6-8291-d4b206fd4fb9,dislike,10,oscuro,1,19
0260c4ca-e702-4994-b56e-1b50095d9e03,stop,10,oscuro,1,12
2faf6444-0fed-4f60-9e1a-a63dc134a5be,three,10,oscuro,1,16
2a50661c-881d-4d16-a17b-ecf66e055445,three2,4,claro,1,11
0324107e-b958-4ab2-ac28-b3586ce95533,stop,6,medio,1,16
ec8d9137-d2cf-44e5-8b0a-41de28a6d6fb,two_up_inverted,2,claro,1,12
029bfb8d-54ef-4ad4-8a6c-7287187f70e4,peace_inverted,2,claro,1,8
02eabc23-afa0-4e69-9cda-4c5419758d29,rock,3,claro,1,20
5bc7c129-fb22-4b18-9fc9-d6f4e580d7af,call,7,medio,1,4
02067c70-933d-4c90-bbd9-806d6b132195,one,10,oscuro,1,8
02aecf1e-2724-40f6-8a59-5dfd307e0d34,fist,10,oscuro,1,19
909b50aa-0f7c-4c7d-95c0-277a6a1d2e10,peace_inverted,10,oscuro,1,8
06cf2846-61c0-4105-b8fb-567e67a56cc3,four,2,claro,1,1
03a791b0-c9fa-4516-a4af-a366dadf1020,one,2,claro,1,7
13c9ac86-4335-4b9a-825c-f18ec8f86bc1,three,5,medio,1,15
10526473-f2df-4722-8989-3dbc78bc36f2,call,1,claro,1,4
60245bee-f975-425b-b003-633a88f2a77f,call,10,oscuro,1,4
0169db65-ace8-4d91-805f-4ac38a3de9dc,ok,6,medio,0,4
65c78c9d-7bfa-45e8-b168-93fc1e50e5cb,two_up_inverted,3,claro,1,12
031684a6-29bb-426e-8914-302278666570,fist,7,medio,1,20
1b92aee0-83ad-454d-8dca-aa943944368b,two_up,5,medio,1,11
073ed106-bc1b-446d-9223-379b4233b544,like,10,oscuro,1,4
01e96b28-729e-45d8-b250-0cafcedad22c,one,9,oscuro,0,1
010264ee-8689-4732-8796-3dc4f05bd659,fist,8,oscuro,1,4
0310d0ef-c7a1-4eb9-b090-b10a381eef30,two_up,6,medio,0,4
04fef263-5790-4e61-936b-64de8de07ac6,dislike,1,claro,1,20
06002854-e704-41c6-8f1c-782bcb5f5c74,ok,3,claro,1,15
d9fc2163-9c3e-4456-a65d-1260581caa61,two_up_inverted,10,oscuro,1,8
04dc1bce-6a52-437d-821f-cf87eca59f13,dislike,8,oscuro,1,20
0219dd8f-3c30-4afe-8397-8a53090bfb69,like,8,oscuro,0,1
031d227a-7c95-499d-9e55-ade28d7e6f57,peace,6,medio,1,12
00cda552-8720-4165-b2a7-1b5e539ba8b2,like,7,medio,0,1
0af06fe7-93ed-40f0-bfe2-f2c18e44acd8,two_up_inverted,8,oscuro,1,8
04615f31-0af3-4d00-b7f6-484fc76b9a1c,four,1,claro,1,16
0089f3d7-6a04-4436-b8d0-454135e496ba,ok,2,claro,1,1
03146d8f-15d9-406f-9934-61d869a97e0d,mute,10,oscuro,1,20
03cc2485-3c61-4aeb-b536-571405b210a6,rock,10,oscuro,1,20
01e8ba52-7bdb-4957-94dc-6a2756d439ea,palm,5,medio,0,1
00d0a827-e4e1-4f74-99d8-b1880d06e5ee,stop,4,claro,1,12
718064f8-1f12-467a-9a6f-076e1d95c2e1,call,5,medio,1,4
009784d3-a311-4a7a-8f87-92a215d36a4a,stop,7,medio,1,11
0054b557-8222-4ed7-9ef1-996d4dcf3648,peace,2,claro,1,12
04225c04-1b83-4d80-ac3b-74b765c43d3e,dislike,7,medio,1,19
2d39efbc-5fe1-4d30-8669-b9f68888d881,call,6,medio,1,4
60245bee-f975-425b-b003-633a88f2a77f,call,10,oscuro,1,4
009626ec-2a18-4b36-8b42-579e2cd1352e,rock,2,claro,1,19
051d6c50-75f8-4afc-9526-09b6cca2ffe4,four,2,claro,1,15
0055c134-c63e-48af-b783-cbb7e50d5925,palm,6,medio,1,15
05b97c20-fbb8-4172-8488-fdddfa356a96,four,6,medio,1,1
0cb1c616-0b3d-45b5-8367-32e5e16784e5,stop_inverted,9,oscuro,1,8
01199159-9c1d-4034-a85d-209d6eeff14d,stop,2,claro,0,12
064d81d6-7b23-4378-913d-432430621594,four,5,medio,1,15
27ed2f59-5d2f-4fac-bab7-5cdf432d7fb2,call,5,medio,1,3
b2a0df3f-333a-4c4f-97cf-a61c017cf950,three2,10,oscuro,1,11
05b97c20-fbb8-4172-8488-fdddfa356a96,four,6,medio,1,1
0213d712-d3c5-4194-b82a-7047b152d766,stop,8,oscuro,1,16
07507a64-f92b-46c2-9d6a-7b1248304791,four,2,claro,1,1
02ffc536-5477-493c-a0f7-e84d2120f04e,peace,4,claro,1,11
ec8d9137-d2cf-44e5-8b0a-41de28a6d6fb,two_up_inverted,2,claro,1,12
0436ed1c-5ec1-4cc1-9b6c-7e5bac197c59,mute,7,medio,1,8
32ac34ce-1555-4f90-adad-290e92430577,two_up_inverted,10,oscuro,0,8
0252f974-88f4-430a-952f-951a2b7c4dd4,stop,2,claro,1,12
048f6985-83e4-417e-b744-5c8270884fd2,ok,6,medio,1,16
0337edd6-1cb2-4093-a290-dc5f6f8ef2bd,like,5,medio,1,4
01197ad5-3116-4b67-9871-f533cdd21d5a,peace,10,oscuro,1,12
05b9f9ab-6a12-4450-8cb5-7be7b2f22fd1,one,10,oscuro,1,8
061820b2-271b-47d7-9691-5ba7e8a492cf,ok,7,medio,1,16
01cd940f-d31c-49f6-87a4-dd1f25d73c74,fist,5,medio,1,12
514890e6-337e-4b36-bddd-2e325cf8e457,three2,10,oscuro,1,12
047a4713-aa9c-479d-9fdd-8edcd82b9d04,rock,3,claro,1,19
05401d9e-85be-4e50-a520-a217a524465a,palm,8,oscuro,0,15
793ab286-adbc-4308-93b8-0f1bba0ccb81,stop_inverted,5,medio,1,8
00bfa92d-5b85-4993-9340-b223d15ace3c,stop,10,oscuro,0,20
0436ed1c-5ec1-4cc1-9b6c-7e5bac197c59,mute,7,medio,1,8
8c91729d-35d9-438b-b588-6a1988c4c29e,peace_inverted,8,oscuro,1,8
075551fe-87ad-4d4a-9567-24b4c6e57c8d,two_up,7,medio,1,11
13c9ac86-4335-4b9a-825c-f18ec8f86bc1,three,5,medio,1,15
0034c051-76d2-4243-9b99-113f2047f19d,stop,5,medio,0,4
04e5aff9-7b4d-45b1-8914-9feed80262e0,two_up,3,claro,1,12
033e8fa8-d6d2-4151-ae06-679266a4569a,one,1,claro,1,8
00b47b98-f64f-4685-b06c-6018a6090cf6,rock,5,medio,1,7
13714189-bba7-471e-b883-d14da7107441,call,7,medio,1,4
2a15948b-5d39-4c73-bce0-a6a721d748cb,peace_inverted,8,oscuro,0,8
05167068-095e-4d2b-ab48-533c74e15b0e,palm,5,medio,0,15
06ac5665-d1f4-4586-9dd8-c8fbe93bd142,ok,1,claro,1,16
1400d0e2-a01e-4401-be52-e543ff1d2e87,call,2,claro,1,3
13be1111-08ba-41bb-90fa-7cc6456c3ac7,stop_inverted,5,medio,1,12
04f67146-3c0b-4b4a-9fa1-13b0b9a1b234,like,10,oscuro,1,4
275c8bdc-cac9-4939-95bb-8554aafe7669,two_up,5,medio,1,12
2a50661c-881d-4d16-a17b-ecf66e055445,three2,4,claro,1,11
00879247-2d8c-4af5-bad4-e92e6ab0bd3a,mute,10,oscuro,1,8
71f034b8-0603-4947-bbaf-16370366a92f,call,10,oscuro,1,4
41e0edc1-bafc-4093-b4c2-c3aa3c16ab53,three,8,oscuro,1,16
062ab281-0d7b-4ba1-adfb-34fda2bc65dd,palm,8,oscuro,0,1
a19a92c5-ae8e-4f01-ada6-f0076f7aca1b,two_up_inverted,1,claro,1,8
01b0ff64-346e-480f-ad94-eed83e8e131d,ok,6,medio,1,16
b649b378-e921-4d02-9fd8-c0fe830c6be5,two_up,9,oscuro,1,11
035b7ce4-0521-4b5a-ae58-291b1e7c4644,like,8,oscuro,1,4
65103955-74d5-44e9-a429-218219cb20ed,two_up_inverted,8,oscuro,1,8
2864bf2c-800b-4e18-83a5-3ed1018a8fc8,two_up_inverted,7,medio,1,7
0375b687-5472-4a01-b910-1b416e648cb5,one,7,medio,1,8
02e1be73-8c75-4cce-a52e-8af3fd175519,three2,2,claro,1,4
029bfb8d-54ef-4ad4-8a6c-7287187f70e4,peace_inverted,2,claro,1,8
6e3c3b10-555e-496d-a756-99362d95c436,two_up_inverted,2,claro,1,7
01e3d137-a400-4179-ac94-a5e2e6db585f,palm,10,oscuro,1,16
03b38e1c-41f1-4354-bfad-17c6febe0006,peace,1,claro,1,12
01164f08-4a7a-4816-8518-aafc3685162e,four,6,medio,1,16
793ab286-adbc-4308-93b8-0f1bba0ccb81,stop_inverted,5,medio,1,8
05dcafea-4452-478c-9627-a02213b1bff7,palm,6,medio,1,1
018f74c8-2ce6-40e4-9b8e-8a114a7dad56,fist,10,oscuro,1,20
03e90dbb-0387-477e-ba67-5f43a7f02213,palm,7,medio,0,16
00bfa92d-5b85-4993-9340-b223d15ace3c,stop,10,oscuro,0,20
3f8cf47c-2bd8-4e4d-b25a-740eaa301b87,three,3,claro,1,16
031a45f8-01d7-4c78-a805-7ee0ebed11d1,stop,6,medio,1,1
014a0df0-892e-48e4-bb26-70e246f2cf2e,peace,6,medio,1,12
128a6244-128e-45ef-97cc-6941c8e9a7cf,three,9,oscuro,1,12
04042884-b6f2-489d-86f0-95753a605f91,like,10,oscuro,1,4
00401c66-8f98-4988-b1df-4662209630c1,stop,6,medio,1,16
0337edd6-1cb2-4093-a290-dc5f6f8ef2bd,like,5,medio,1,4
053a5762-c46d-4fe9-bbc5-f55f2bfb8bb4,dislike,6,medio,1,20
05711c3f-a76a-4f32-a244-b889b53350eb,mute,6,medio,1,8
03adc695-e3a8-448a-9674-27f1d3c288b8,mute,3,claro,1,8
06739a65-7079-4e88-91fa-0c5837145510,three,7,medio,1,15
06501ae5-ddc0-4df8-a0e5-b7044615b686,peace,9,oscuro,1,11
1f7231c5-fc53-443e-a7b9-4bd34e5ea330,peace_inverted,7,medio,1,8
290d4c31-a8ec-4d91-95c8-f9ee5ef8551a,stop_inverted,1,claro,0,1
05167068-095e-4d2b-ab48-533c74e15b0e,palm,5,medio,0,15
043496c9-bd5e-4f70-a0c6-cf4305448f60,one,2,claro,0,1
0744fba0-78e6-4789-9372-34e5d8ed2b7e,peace_inverted,2,claro,1,8
268bbaec-f19c-436b-88ec-2519778d9ce8,three2,8,oscuro,1,12
0310aa7a-c449-48e7-a1ee-60863887d212,stop,2,claro,1,20
0164d37f-3b98-4434-948f-0ed27a45dd92,fist,2,claro,1,20
00b9ddcf-9308-40a4-ac01-ee011a9ec91e,rock,8,oscuro,0,20
1896b056-cc20-4d45-a190-4e87417b3f68,three,5,medio,1,16
5d7aed21-f8f1-4423-9943-91a5d15a1859,two_up,1,claro,1,4
06c3748b-f659-479e-b3e7-0bdf768c023e,one,10,oscuro,1,7
075551fe-87ad-4d4a-9567-24b4c6e57c8d,two_up,7,medio,1,11
05d41ba2-3745-48a4-b783-4f30a898aec0,fist,6,medio,1,20
00239a96-1f58-435b-ae34-4ed8a112ee8f,rock,10,oscuro,1,19
02ffc536-5477-493c-a0f7-e84d2120f04e,peace,4,claro,1,11
035683d3-55bc-4ac7-9fd6-6e236efde9d1,peace,8,oscuro,1,11
03426427-89cf-4023-a1f0-e630176cfec7,one,7,medio,1,8
648e0c48-caac-47ab-9532-09aa930da31f,stop_inverted,5,medio,1,12
016ea69e-5831-4450-8c07-6d0bbfd2644a,mute,9,oscuro,1,8
4c4c089f-6b46-4d4b-8df9-f6b5468de030,peace_inverted,10,oscuro,1,8
03146d8f-15d9-406f-9934-61d869a97e0d,mute,10,oscuro,1,20
06ae30f8-f09b-4b09-83da-546d0bbef692,one,4,claro,1,7
05aec9fe-c6ea-4d5f-bb68-b6b34f277204,ok,4,claro,1,15
94835e79-d051-408a-a27c-def3dfbf08f2,stop_inverted,8,oscuro,1,12
146b15f4-0505-4d62-bc39-598b1aec36f1,peace_inverted,9,oscuro,0,1
0744fba0-78e6-4789-9372-34e5d8ed2b7e,peace_inverted,2,claro,1,8
f66f4adb-9849-4160-97db-5cd19f1caffe,two_up,10,oscuro,0,12
00abc378-a59c-4323-9f03-69395dd240ff,peace,8,oscuro,1,11
790bf7f7-277b-494c-b253-ec084cd95a4e,three2,7,medio,1,11
031d227a-7c95-499d-9e55-ade28d7e6f57,peace,6,medio,1,12
808128e8-63be-418c-ac7f-638cdd08013b,stop_inverted,10,oscuro,1,8
