sample_id,mst_level
freihand_00006033,7
freihand_00019451,8
freihand_00016138,7
freihand_00019859,8
freihand_00013647,5
freihand_00032367,6
freihand_00001657,7
freihand_00006525,7
freihand_00018671,5
freihand_00023182,6
freihand_00029411,5
freihand_00024148,5
freihand_00012207,5
freihand_00032305,5
freihand_00005809,7
freihand_00024012,6
freihand_00020616,6
freihand_00007102,5
freihand_00004145,7
freihand_00022418,6
freihand_00024725,5
freihand_00008638,6
freihand_00023956,5
freihand_00011329,6
freihand_00005469,9
freihand_00002564,5
freihand_00031385,7
freihand_00026259,5
freihand_00006203,6
freihand_00024721,8
freihand_00020452,7
freihand_00001393,8
freihand_00028805,6
freihand_00029472,7
freihand_00002210,7
freihand_00029418,6
freihand_00031035,4
freihand_00006015,5
freihand_00010807,6
freihand_00022853,6
freihand_00006521,7
freihand_00000712,7
freihand_00011509,6
freihand_00020282,6
freihand_00017921,6
freihand_00027885,6
freihand_00028496,6
freihand_00031199,1
freihand_00012885,5
freihand_00031588,5
freihand_00026563,7
freihand_00011078,6
freihand_00006160,5
freihand_00020438,7
freihand_00001124,6
freihand_00021651,6
freihand_00002225,6
freihand_00008032,7
freihand_00013086,6
freihand_00009265,5
freihand_00000555,6
freihand_00015116,7
freihand_00009231,5
freihand_00006320,8
freihand_00015003,7
freihand_00029405,7
freihand_00005803,7
freihand_00001267,6
freihand_00009221,6
freihand_00012332,8
freihand_00027760,6
freihand_00017610,5
freihand_00020381,6
freihand_00016104,8
freihand_00008884,5
freihand_00012187,6
freihand_00031721,6
freihand_00000331,7
freihand_00022049,8
freihand_00012634,5
freihand_00024613,6
freihand_00024131,6
freihand_00013146,6
freihand_00024457,5
freihand_00018686,7
freihand_00022989,8
freihand_00006049,6
freihand_00012816,8
freihand_00015072,8
freihand_00024421,5
freihand_00010975,6
freihand_00031812,5
freihand_00019044,6
freihand_00028920,6
freihand_00031039,6
freihand_00023923,5
freihand_00017699,6
freihand_00030867,8
freihand_00030080,5
freihand_00013465,7
freihand_00016226,7
freihand_00010158,8
freihand_00003129,6
freihand_00013050,6
freihand_00032133,7
freihand_00024632,6
freihand_00001357,6
freihand_00027284,7
freihand_00015265,6
freihand_00007199,6
freihand_00031533,6
freihand_00017515,5
freihand_00008031,8
freihand_00004712,7
freihand_00005208,4
freihand_00021533,2
freihand_00004773,6
freihand_00028257,5
freihand_00031746,4
freihand_00019922,6
freihand_00015280,6
freihand_00011630,6
freihand_00022344,6
freihand_00012845,5
freihand_00021875,4
freihand_00007784,6
freihand_00004024,6
freihand_00012061,6
freihand_00011825,7
freihand_00005450,7
freihand_00005345,5
freihand_00025202,7
freihand_00001827,8
freihand_00022647,7
freihand_00015448,8
freihand_00000510,6
freihand_00016197,7
freihand_00025504,6
freihand_00025365,6
freihand_00014060,6
freihand_00000835,6
freihand_00028199,7
freihand_00023896,8
freihand_00015249,6
freihand_00009303,8
freihand_00026951,6
freihand_00007881,7
freihand_00024709,6
freihand_00000409,8
freihand_00015657,6
freihand_00020607,7
freihand_00005789,7
freihand_00016355,7
freihand_00013009,5
freihand_00031198,7
freihand_00009998,6
freihand_00005653,5
freihand_00028033,6
freihand_00014060,6
freihand_00001947,5
freihand_00025637,5
freihand_00005375,7
freihand_00010408,6
freihand_00027950,6
freihand_00009844,5
freihand_00000668,8
freihand_00024928,7
freihand_00008175,5
freihand_00020510,6
freihand_00006928,8
freihand_00010627,6
freihand_00002845,8
freihand_00004297,6
freihand_00005247,6
freihand_00014041,7
freihand_00021705,7
freihand_00001692,5
freihand_00014548,8
freihand_00028465,5
freihand_00009067,7
freihand_00012008,5
freihand_00007199,6
freihand_00030036,6
freihand_00023579,6
freihand_00005586,8
freihand_00027249,6
freihand_00023523,5
freihand_00021103,6
freihand_00023031,5
freihand_00009319,6
freihand_00022860,7
freihand_00019010,6
freihand_00019514,6
freihand_00006342,5
freihand_00005059,8
freihand_00026554,7
freihand_00016113,5
freihand_00002335,5
freihand_00000427,6
freihand_00007347,7
freihand_00006015,5
freihand_00026189,5
freihand_00011471,6
freihand_00031765,6
freihand_00030090,8
freihand_00013220,7
freihand_00005032,6
freihand_00004073,6
freihand_00031947,7
freihand_00012363,6
freihand_00002681,6
freihand_00011427,5
freihand_00031753,6
freihand_00026002,4
freihand_00009588,6
freihand_00006129,6
freihand_00012719,6
freihand_00004234,7
freihand_00005909,5
freihand_00020787,5
freihand_00022353,7
freihand_00024676,7
freihand_00016471,7
freihand_00017899,6
freihand_00023135,6
freihand_00023335,7
freihand_00002063,7
freihand_00030700,5
freihand_00008671,6
freihand_00027758,6
freihand_00013588,7
freihand_00003798,6
freihand_00028235,8
freihand_00011787,5
freihand_00024636,4
freihand_00002637,7
freihand_00024867,6
freihand_00005175,6
freihand_00008549,4
freihand_00010886,5
freihand_00019831,6
freihand_00025565,8
freihand_00002086,5
freihand_00007677,6
freihand_00007005,5
freihand_00020477,5
freihand_00013442,7
freihand_00016896,7
freihand_00013350,6
freihand_00007040,6
freihand_00018306,7
freihand_00011059,6
freihand_00009095,7
freihand_00023345,7
freihand_00013960,7
freihand_00019338,7
freihand_00027791,5
freihand_00004006,7
freihand_00009789,6
freihand_00004880,6
freihand_00020974,1
freihand_00026932,8
freihand_00020902,6
freihand_00023194,5
freihand_00000757,7
freihand_00013114,5
freihand_00003531,5
freihand_00010557,6
freihand_00014130,7
freihand_00021982,6
freihand_00032335,5
freihand_00000235,6
freihand_00008522,7
freihand_00006786,5
freihand_00019580,6
freihand_00000370,5
freihand_00017322,7
freihand_00006341,7
freihand_00015703,8
freihand_00028613,5
freihand_00022778,8
freihand_00029441,8
freihand_00030424,6
freihand_00007217,6
freihand_00001483,5
freihand_00010474,8
freihand_00001549,6
freihand_00022592,7
freihand_00015551,7
freihand_00008259,7
freihand_00030705,7
freihand_00001201,5
freihand_00007244,8
freihand_00012788,7
freihand_00008755,6
freihand_00002698,5
freihand_00029403,7
freihand_00027330,8
freihand_00004428,5
freihand_00023823,6
freihand_00016352,5
freihand_00018338,6
freihand_00024256,6
freihand_00021120,7
freihand_00022652,7
015bf8e5-341a-455a-898e-8f00a7ed3560,4
freihand_00005347,7
freihand_00008708,7
freihand_00024856,5
freihand_00017631,6
freihand_00028499,5
freihand_00000825,7
freihand_00007331,5
freihand_00026855,6
freihand_00000312,6
freihand_00002477,7
freihand_00008706,5
freihand_00015385,7
freihand_00032398,6
freihand_00014636,6
freihand_00012237,8
freihand_00008367,6
freihand_00027686,7
freihand_00020139,6
freihand_00027488,5
freihand_00018711,6
freihand_00018041,7
freihand_00023273,5
freihand_00000713,7
freihand_00017783,6
freihand_00030968,9
freihand_00006106,7
freihand_00004074,5
freihand_00005416,6
freihand_00030720,6
freihand_00007851,5
freihand_00010427,5
freihand_00014827,7
freihand_00012525,5
freihand_00009863,6
freihand_00012356,8
freihand_00000215,5
freihand_00008739,5
freihand_00030379,6
freihand_00004185,6
freihand_00023890,9
freihand_00014706,6
freihand_00029760,6
freihand_00023653,6
freihand_00002825,6
freihand_00027540,6
freihand_00007081,6
freihand_00024751,5
freihand_00029443,7
freihand_00021352,5
freihand_00022103,7
freihand_00018132,5
freihand_00000240,8
freihand_00006870,5
freihand_00025766,5
freihand_00014522,7
freihand_00007555,8
freihand_00005768,8
freihand_00007182,5
freihand_00008640,6
freihand_00010095,7
freihand_00009687,7
freihand_00014912,7
freihand_00022592,7
freihand_00002369,5
freihand_00029805,7
freihand_00021905,4
freihand_00016892,7
freihand_00015510,7
freihand_00014830,6
freihand_00014546,6
freihand_00020691,5
freihand_00028434,7
freihand_00013237,5
freihand_00008725,8
freihand_00017704,7
freihand_00002971,5
freihand_00023051,6
freihand_00012898,7
freihand_00002637,7
freihand_00010447,5
freihand_00014917,7
freihand_00016303,6
freihand_00007100,5
freihand_00031485,7
freihand_00007473,8
freihand_00005393,6
freihand_00008582,7
freihand_00015053,5
freihand_00010298,7
freihand_00028574,6
freihand_00007969,5
freihand_00002131,7
freihand_00003985,7
freihand_00030231,5
freihand_00003877,6
freihand_00015197,6
freihand_00002415,7
freihand_00025422,8
freihand_00016730,9
freihand_00026134,6
freihand_00018038,6
freihand_00009422,5
freihand_00017367,5
freihand_00000171,5
freihand_00028854,6
freihand_00021190,6
freihand_00008851,5
freihand_00029821,7
freihand_00020844,5
freihand_00017899,6
freihand_00008417,7
freihand_00009329,9
freihand_00010608,6
freihand_00026360,8
freihand_00013562,6
freihand_00015632,6
freihand_00021451,7
freihand_00004881,8
freihand_00009676,5
freihand_00020859,6
freihand_00026568,6
freihand_00026669,5
freihand_00027096,5
freihand_00013016,7
freihand_00017764,6
freihand_00006990,8
freihand_00026824,6
freihand_00015975,5
freihand_00000281,6
freihand_00024803,6
freihand_00001166,6
freihand_00022758,5
freihand_00014078,5
freihand_00026056,7
freihand_00006522,5
freihand_00004538,5
freihand_00018977,7
freihand_00016303,6
freihand_00017881,7
freihand_00003221,6
freihand_00019758,6
freihand_00008766,7
freihand_00002083,7
freihand_00024006,7
freihand_00002681,6
freihand_00008801,6
freihand_00014822,7
freihand_00015822,8
freihand_00013092,5
freihand_00014433,6
freihand_00016305,6
freihand_00031408,7
freihand_00016857,7
freihand_00003470,7
freihand_00004995,7
freihand_00007839,6
freihand_00007794,6
freihand_00005332,6
freihand_00000929,8
freihand_00010565,6
freihand_00031713,6
freihand_00001937,6
freihand_00029624,6
freihand_00024337,5
freihand_00029009,5
freihand_00012739,8
freihand_00005201,6
07c37818-3988-4024-b12c-9878efffb20b,8
freihand_00005669,5
freihand_00015458,6
freihand_00011063,6
freihand_00001752,5
freihand_00016348,6
freihand_00006372,6
freihand_00031568,5
freihand_00023381,7
freihand_00009828,7
freihand_00007988,5
freihand_00001664,6
freihand_00005019,9
freihand_00016767,6
freihand_00022682,5
freihand_00000521,8
freihand_00020033,5
freihand_00023915,7
freihand_00007179,7
freihand_00027217,5
freihand_00030369,5
freihand_00017256,7
freihand_00010688,6
freihand_00027700,5
freihand_00003514,6
freihand_00032530,5
freihand_00001003,6
freihand_00027259,6
freihand_00030133,7
freihand_00020343,8
freihand_00029363,5
freihand_00014739,7
freihand_00011316,9
freihand_00010452,5
freihand_00028851,4
freihand_00029307,5
freihand_00008493,5
freihand_00020942,5
freihand_00016018,8
freihand_00029357,5
freihand_00007899,7
freihand_00012883,5
freihand_00021908,5
freihand_00020294,6
freihand_00024878,5
freihand_00025046,7
freihand_00005307,6
freihand_00032423,6
freihand_00008655,5
freihand_00025038,7
freihand_00020515,6
freihand_00006483,5
freihand_00021275,8
freihand_00017943,8
freihand_00020068,8
freihand_00017228,6
freihand_00031660,7
freihand_00019496,8
freihand_00003817,5
freihand_00022373,5
freihand_00014101,6
freihand_00030647,6
freihand_00024279,8
freihand_00028401,6
freihand_00023963,5
freihand_00027014,6
freihand_00032355,7
freihand_00009683,6
freihand_00016666,6
freihand_00021539,5
freihand_00024098,5
freihand_00002693,5
freihand_00010997,5
freihand_00001362,5
freihand_00005283,5
freihand_00005216,5
freihand_00016090,6
freihand_00003996,6
freihand_00010390,6
freihand_00030326,7
freihand_00026156,6
freihand_00024021,6
freihand_00024796,6
freihand_00020884,5
freihand_00002964,7
freihand_00028487,6
freihand_00028754,5
freihand_00025767,8
freihand_00004822,7
freihand_00000405,6
freihand_00002448,5
freihand_00017084,7
freihand_00011339,6
freihand_00000466,7
freihand_00002502,6
freihand_00023934,6
freihand_00016205,7
freihand_00010752,5
freihand_00014940,7
freihand_00020070,5
freihand_00021040,7
freihand_00006886,6
freihand_00031428,5
freihand_00016939,5
freihand_00022737,6
freihand_00032079,5
freihand_00004440,6
freihand_00008040,6
freihand_00006178,7
freihand_00031466,8
freihand_00031997,5
freihand_00004697,7
freihand_00012270,7
freihand_00028865,6
freihand_00011565,5
freihand_00022214,6
freihand_00000081,5
freihand_00016822,6
freihand_00027825,6
freihand_00017367,5
freihand_00012324,6
freihand_00007161,7
freihand_00031641,6
freihand_00001558,6
freihand_00014978,5
freihand_00011838,7
freihand_00017689,6
freihand_00014659,5
freihand_00026731,6
freihand_00003199,6
freihand_00029839,6
freihand_00010108,6
freihand_00014919,6
freihand_00012249,7
freihand_00029215,4
freihand_00030305,8
freihand_00031257,6
freihand_00018281,7
freihand_00009822,7
freihand_00017540,6
freihand_00007370,5
freihand_00017283,5
freihand_00021471,6
freihand_00013693,6
freihand_00010166,7
freihand_00024981,7
freihand_00011897,5
freihand_00025636,5
freihand_00032471,5
freihand_00014830,6
freihand_00000364,7
freihand_00018531,5
freihand_00006428,6
freihand_00018404,9
freihand_00005870,6
freihand_00018156,8
freihand_00004346,8
freihand_00011374,6
freihand_00005373,6
freihand_00005935,6
freihand_00001015,7
freihand_00000137,5
freihand_00006970,5
freihand_00018705,5
freihand_00018533,7
freihand_00015235,5
freihand_00026909,5
freihand_00014300,6
freihand_00008094,6
freihand_00012786,6
freihand_00019108,7
freihand_00012139,6
freihand_00015864,8
freihand_00008322,5
freihand_00024255,7
freihand_00022351,6
freihand_00017612,5
freihand_00029683,7
freihand_00027626,6
freihand_00012284,7
freihand_00020074,5
freihand_00026009,5
freihand_00000827,6
freihand_00012974,5
freihand_00017111,6
freihand_00032058,5
freihand_00002223,6
freihand_00006430,7
freihand_00000692,5
freihand_00009891,6
freihand_00017456,5
freihand_00011477,6
freihand_00009532,9
freihand_00020291,6
freihand_00014921,6
freihand_00000807,7
freihand_00026776,7
freihand_00018448,6
freihand_00009123,8
05dfa250-dee1-49db-846f-2eb555ceeba7,6
freihand_00030393,6
freihand_00030729,5
freihand_00021464,7
freihand_00011760,6
freihand_00028195,6
freihand_00003930,7
freihand_00030637,6
freihand_00005638,6
freihand_00005515,7
freihand_00024764,6
freihand_00003223,7
freihand_00007219,7
freihand_00025576,5
freihand_00007166,6
freihand_00032376,7
freihand_00000057,5
freihand_00024673,8
freihand_00000380,8
freihand_00002887,6
freihand_00002430,7
freihand_00013581,6
freihand_00024512,7
freihand_00019501,6
freihand_00015617,7
freihand_00004219,5
freihand_00014473,7
freihand_00012744,6
freihand_00003309,7
freihand_00019948,7
freihand_00002961,5
freihand_00016312,5
freihand_00002052,5
freihand_00011088,8
freihand_00016236,6
freihand_00001613,6
freihand_00025417,6
freihand_00026721,6
freihand_00029943,6
freihand_00013294,7
freihand_00017331,6
freihand_00020654,8
freihand_00032555,8
freihand_00027383,7
freihand_00009527,5
freihand_00010899,5
freihand_00030434,8
freihand_00001812,7
freihand_00007132,6
freihand_00006286,7
freihand_00014137,7
freihand_00019394,5
freihand_00021328,5
freihand_00024156,6
12f597c8-a595-400a-98af-3197e9c6819b,5
freihand_00026223,6
freihand_00001340,6
freihand_00021281,5
freihand_00028547,6
freihand_00005327,5
freihand_00008989,5
freihand_00010655,6
freihand_00016882,8
freihand_00011333,8
freihand_00010185,7
freihand_00012151,6
freihand_00030275,5
freihand_00009367,7
freihand_00012378,6
freihand_00012361,7
freihand_00013116,4
freihand_00010598,6
freihand_00031092,6
freihand_00003818,5
freihand_00029760,6
freihand_00029647,6
freihand_00001291,4
freihand_00003815,5
freihand_00025490,6
freihand_00028226,5
freihand_00019912,5
freihand_00015135,6
freihand_00018482,5
freihand_00028477,5
freihand_00026114,7
freihand_00031296,7
freihand_00016986,5
freihand_00006061,5
freihand_00026033,5
freihand_00005758,8
freihand_00019145,6
freihand_00008621,6
freihand_00000500,5
freihand_00021612,7
freihand_00018162,8
freihand_00027816,7
freihand_00012353,7
freihand_00020907,8
freihand_00024995,6
freihand_00014920,6
freihand_00017329,4
freihand_00003920,8
freihand_00011579,9
freihand_00004035,7
freihand_00023961,6
freihand_00018827,6
freihand_00004929,6
freihand_00009924,6
freihand_00024381,7
freihand_00011299,6
freihand_00031211,8
freihand_00023217,6
freihand_00012121,7
freihand_00005958,5
freihand_00013111,5
freihand_00024998,6
freihand_00023828,7
freihand_00022155,6
freihand_00028748,7
freihand_00022047,7
freihand_00023222,6
freihand_00007796,5
freihand_00022312,6
freihand_00008822,6
freihand_00023921,6
freihand_00008278,6
freihand_00013540,6
freihand_00032556,8
freihand_00011049,8
freihand_00022080,7
freihand_00024455,5
freihand_00006454,6
freihand_00012216,8
freihand_00023198,7
freihand_00031354,7
freihand_00005016,7
freihand_00011938,5
freihand_00031486,6
freihand_00010062,6
freihand_00011173,6
freihand_00009254,5
freihand_00015702,5
freihand_00000843,5
freihand_00001928,7
freihand_00008151,6
freihand_00014635,7
freihand_00019395,7
freihand_00027404,6
freihand_00029813,5
freihand_00026967,6
freihand_00011612,6
freihand_00014923,7
freihand_00007528,8
freihand_00021218,6
freihand_00007652,7
freihand_00003758,5
freihand_00012764,5
freihand_00030043,6
freihand_00025041,4
freihand_00015562,6
freihand_00022651,6
freihand_00026734,5
freihand_00022083,8
freihand_00008064,5
freihand_00018871,6
freihand_00024810,6
freihand_00030017,6
freihand_00019559,6
freihand_00009167,6
freihand_00023429,7
freihand_00012777,7
freihand_00027076,6
freihand_00003070,7
freihand_00008885,5
freihand_00011152,8
freihand_00014681,7
freihand_00014117,5
freihand_00010165,7
freihand_00006111,6
freihand_00031689,6
freihand_00003165,2
freihand_00002288,5
freihand_00006122,6
freihand_00006147,6
freihand_00015195,6
freihand_00004934,6
freihand_00022887,7
freihand_00030936,5
freihand_00020227,5
freihand_00003667,7
freihand_00021048,8
freihand_00000346,5
freihand_00006252,5
freihand_00020586,6
freihand_00006162,4
freihand_00003645,7
freihand_00030570,5
freihand_00031085,7
freihand_00005450,7
freihand_00022569,5
freihand_00011177,5
freihand_00010439,6
freihand_00004623,5
freihand_00018148,7
freihand_00007302,6
freihand_00017934,7
freihand_00012765,6
freihand_00014620,6
freihand_00017979,8
freihand_00030340,5
freihand_00005653,5
freihand_00020537,7
freihand_00015201,7
freihand_00013257,4
freihand_00009721,5
freihand_00015525,5
freihand_00029724,6
freihand_00006722,6
freihand_00004504,7
freihand_00030173,7
freihand_00014190,5
freihand_00017900,6
freihand_00006999,7
freihand_00013487,5
freihand_00017059,7
13ecab7f-9ee4-438d-9a12-3d53190fa8aa,6
freihand_00028241,6
freihand_00003884,5
freihand_00027335,7
freihand_00001954,6
freihand_00027952,6
freihand_00017608,6
freihand_00013034,8
freihand_00026855,6
freihand_00022406,7
freihand_00028141,7
freihand_00027344,6
freihand_00028510,7
freihand_00012581,7
freihand_00029758,5
freihand_00008599,6
freihand_00013556,6
freihand_00013768,6
freihand_00011482,7
freihand_00008074,6
freihand_00026490,5
freihand_00028999,7
freihand_00005230,6
freihand_00030296,9
freihand_00028498,5
freihand_00028359,7
freihand_00013224,6
freihand_00001363,6
freihand_00019681,7
freihand_00020848,6
freihand_00026768,5
freihand_00011733,6
freihand_00006769,6
freihand_00014213,6
freihand_00005826,6
freihand_00027407,5
freihand_00012518,5
freihand_00027292,5
freihand_00017746,8
freihand_00015753,6
freihand_00030132,7
freihand_00020239,2
freihand_00022578,7
freihand_00021988,8
freihand_00015666,8
freihand_00007992,7
freihand_00016111,8
freihand_00029377,5
freihand_00016502,6
freihand_00031832,8
freihand_00012974,5
freihand_00020261,7
freihand_00007026,8
freihand_00019958,5
freihand_00025873,7
freihand_00024132,8
freihand_00030096,5
freihand_00029346,5
freihand_00027709,6
freihand_00025069,8
freihand_00017656,5
freihand_00029683,7
freihand_00016351,8
freihand_00004553,7
freihand_00025828,7
freihand_00000375,6
freihand_00028352,8
freihand_00023136,7
freihand_00027743,6
freihand_00018079,6
freihand_00027369,6
freihand_00025797,5
freihand_00027491,5
freihand_00022250,6
freihand_00023295,5
freihand_00000390,8
freihand_00019866,5
freihand_00000074,6
freihand_00028183,6
freihand_00000513,5
freihand_00017556,5
freihand_00002365,6
freihand_00031805,7
freihand_00012623,5
freihand_00001082,7
freihand_00025210,5
freihand_00027260,8
freihand_00016443,5
freihand_00008478,5
freihand_00032037,7
freihand_00015057,6
freihand_00014454,7
freihand_00028887,6
freihand_00000600,6
freihand_00004456,6
freihand_00008739,5
freihand_00021673,5
freihand_00002498,5
freihand_00028736,5
freihand_00015012,5
freihand_00019620,6
freihand_00028372,6
freihand_00023630,6
freihand_00009828,7
freihand_00013867,5
freihand_00005694,6
freihand_00004160,8
freihand_00018200,7
freihand_00019464,6
freihand_00016918,7
freihand_00022259,5
freihand_00026371,5
freihand_00002133,7
freihand_00013075,6
freihand_00023484,6
freihand_00013230,6
freihand_00009531,7
freihand_00021294,5
freihand_00007094,6
freihand_00027221,6
freihand_00023402,5
freihand_00019256,6
freihand_00025965,5
freihand_00013901,5
freihand_00018409,7
freihand_00012096,6
freihand_00003830,7
freihand_00020182,5
freihand_00012855,8
freihand_00031342,5
freihand_00026957,7
freihand_00029679,7
freihand_00010589,7
freihand_00026495,6
freihand_00029318,6
freihand_00014696,8
freihand_00026490,5
freihand_00028717,6
freihand_00010338,6
freihand_00030462,6
freihand_00019626,6
freihand_00001054,5
freihand_00016521,5
freihand_00032024,7
freihand_00006364,6
freihand_00008085,5
freihand_00012222,7
freihand_00012355,7
freihand_00030188,6
freihand_00028201,5
freihand_00012549,8
freihand_00010871,7
freihand_00022723,5
freihand_00007737,6
freihand_00028807,8
freihand_00022235,6
freihand_00003926,7
freihand_00025306,6
freihand_00022605,8
freihand_00027858,5
freihand_00031715,8
freihand_00000987,8
freihand_00006826,5
freihand_00017336,6
freihand_00004362,7
freihand_00003325,7
freihand_00023787,7
freihand_00022501,6
freihand_00003316,6
freihand_00022337,6
freihand_00015384,7
freihand_00025084,6
freihand_00021870,8
freihand_00027884,6
freihand_00000066,5
freihand_00024836,6
freihand_00006120,6
freihand_00026506,6
freihand_00019646,7
freihand_00026486,6
freihand_00005601,7
freihand_00016438,7
freihand_00032162,6
freihand_00027966,5
freihand_00029462,6
freihand_00024897,7
freihand_00002236,6
freihand_00031274,7
freihand_00012552,6
freihand_00003212,7
freihand_00024812,9
freihand_00002223,6
freihand_00023086,5
freihand_00023405,5
freihand_00030774,8
freihand_00021507,6
freihand_00001480,5
freihand_00005904,7
freihand_00008049,8
freihand_00020654,8
freihand_00004295,8
freihand_00018990,6
freihand_00024754,8
freihand_00025069,8
freihand_00029254,6
freihand_00000375,6
freihand_00023625,8
freihand_00018456,7
freihand_00022869,6
freihand_00031047,2
freihand_00011865,5
freihand_00012364,8
freihand_00028681,5
freihand_00006317,7
freihand_00008333,6
freihand_00008474,6
freihand_00030381,8
freihand_00006053,6
freihand_00001441,7
freihand_00017533,5
freihand_00009998,6
freihand_00020911,7
freihand_00009222,6
freihand_00009165,5
freihand_00006986,5
freihand_00003566,5
freihand_00015668,6
freihand_00005297,7
freihand_00021715,7
freihand_00019604,6
freihand_00026525,6
freihand_00018372,5
freihand_00017129,7
freihand_00032469,6
freihand_00012092,7
freihand_00000824,6
freihand_00010186,5
freihand_00005992,7
freihand_00004725,6
freihand_00017370,7
freihand_00027234,6
freihand_00000983,5
freihand_00027518,5
freihand_00030816,5
freihand_00029722,6
freihand_00021870,8
freihand_00000701,7
freihand_00014148,5
freihand_00030171,6
freihand_00020857,7
freihand_00021762,6
freihand_00021173,7
freihand_00028560,6
freihand_00031991,6
freihand_00003655,5
freihand_00012900,7
freihand_00009676,5
freihand_00018010,6
freihand_00032342,6
freihand_00018420,6
freihand_00028446,6
freihand_00017478,7
freihand_00001256,5
freihand_00004672,5
freihand_00007933,6
freihand_00027038,5
freihand_00000400,6
freihand_00011771,6
freihand_00031397,6
freihand_00001067,6
freihand_00028309,5
freihand_00012547,5
freihand_00014019,9
freihand_00003871,5
freihand_00019206,7
freihand_00017110,6
freihand_00031234,6
freihand_00005919,5
freihand_00030422,7
freihand_00027367,6
freihand_00031865,7
freihand_00032309,5
freihand_00004110,7
freihand_00020414,6
freihand_00014234,5
freihand_00028958,6
freihand_00009806,8
freihand_00026000,7
freihand_00017942,6
freihand_00014867,5
freihand_00019546,6
freihand_00009130,6
freihand_00017913,6
freihand_00022853,6
freihand_00023708,6
freihand_00001177,8
freihand_00007147,6
freihand_00026423,5
freihand_00031660,7
freihand_00023617,5
freihand_00000491,6
freihand_00004997,5
freihand_00025085,7
freihand_00022805,6
freihand_00000274,7
freihand_00009555,6
freihand_00027915,7
freihand_00009527,5
freihand_00025895,5
freihand_00018391,6
freihand_00008019,5
freihand_00027603,7
freihand_00015993,7
freihand_00015232,6
freihand_00032220,5
freihand_00026601,6
freihand_00025157,5
freihand_00028294,6
freihand_00004740,5
freihand_00008728,5
freihand_00015591,6
freihand_00001719,6
freihand_00027540,6
freihand_00005478,6
freihand_00032445,6
freihand_00022895,7
freihand_00007494,6
freihand_00003558,7
freihand_00020273,5
freihand_00030294,7
freihand_00006436,6
freihand_00007855,5
freihand_00005859,6
freihand_00003928,6
freihand_00012945,5
freihand_00011169,5
freihand_00027833,7
freihand_00002922,6
freihand_00000100,7
freihand_00024064,7
freihand_00027409,8
freihand_00011597,6
freihand_00016896,7
freihand_00019252,5
freihand_00006110,5
freihand_00006156,7
freihand_00027151,7
freihand_00013225,7
freihand_00006984,5
freihand_00004115,7
freihand_00019504,8
freihand_00025779,5
freihand_00010976,8
freihand_00024447,5
freihand_00004663,7
freihand_00000449,7
freihand_00012826,8
freihand_00022256,7
freihand_00020728,5
freihand_00025908,6
freihand_00013262,7
freihand_00013781,5
freihand_00002870,8
freihand_00012023,8
freihand_00017902,5
freihand_00030597,6
freihand_00015192,5
freihand_00024255,7
freihand_00006129,6
freihand_00031350,6
freihand_00007219,7
freihand_00019042,8
freihand_00017042,5
freihand_00000744,8
freihand_00004838,5
freihand_00023993,5
freihand_00030544,5
freihand_00002212,6
freihand_00021732,6
freihand_00012838,7
freihand_00006846,5
freihand_00029354,6
freihand_00007397,6
freihand_00024333,8
freihand_00020253,8
freihand_00016502,6
freihand_00029895,7
freihand_00014066,5
freihand_00008821,6
freihand_00019295,5
freihand_00004679,5
19bd69fa-2f50-456b-a16d-dd76dab47498,7
freihand_00006450,6
freihand_00012447,6
freihand_00008158,6
freihand_00023258,8
freihand_00025561,6
freihand_00006550,8
freihand_00010004,6
freihand_00021202,6
freihand_00030985,6
freihand_00021950,7
freihand_00013104,8
freihand_00032546,7
freihand_00004676,6
freihand_00025077,7
freihand_00001734,6
freihand_00003575,6
freihand_00015577,6
freihand_00013914,6
freihand_00009267,6
freihand_00004192,6
freihand_00027811,6
freihand_00029054,8
freihand_00013275,7
freihand_00021756,5
freihand_00005057,8
freihand_00010910,7
freihand_00020254,7
freihand_00004134,6
freihand_00009121,6
freihand_00031411,6
freihand_00018285,6
freihand_00004452,6
freihand_00006835,6
freihand_00000369,7
freihand_00028228,7
freihand_00011843,7
freihand_00018578,5
freihand_00026631,6
freihand_00014872,6
freihand_00020302,6
freihand_00029567,5
freihand_00016256,6
freihand_00016105,7
freihand_00008132,5
freihand_00014495,6
freihand_00012706,7
freihand_00014470,5
freihand_00012728,5
freihand_00008193,8
freihand_00000498,7
freihand_00023460,6
freihand_00009093,7
freihand_00004356,7
freihand_00009066,7
freihand_00000583,5
freihand_00009446,5
freihand_00016057,8
freihand_00006734,6
freihand_00016347,6
freihand_00005069,6
freihand_00001715,7
freihand_00031479,7
freihand_00017552,5
freihand_00024257,7
freihand_00026513,6
freihand_00028773,5
freihand_00014958,6
freihand_00030411,7
freihand_00021584,8
freihand_00030404,7
freihand_00027991,8
freihand_00018651,7
freihand_00004775,7
freihand_00014530,4
freihand_00026356,5
freihand_00005635,5
freihand_00012415,6
freihand_00003068,6
freihand_00032138,7
freihand_00021610,6
freihand_00026765,6
freihand_00015485,7
freihand_00027373,7
freihand_00002079,7
freihand_00025741,6
freihand_00022508,6
freihand_00019178,6
freihand_00000911,5
freihand_00027613,5
freihand_00011873,6
freihand_00006560,7
freihand_00009404,7
freihand_00000321,6
freihand_00029293,7
freihand_00004281,8
freihand_00008742,8
freihand_00009966,7
freihand_00005464,7
freihand_00005931,5
