sample_id,dataset,mst_level,status,image_path,landmark_path
2a2b891e-8f93-47d4-9f12-0116cda2ccf6,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/two_up_inverted/2a2b891e-8f93-47d4-9f12-0116cda2ccf6.npy
6921ac32-a164-4407-8609-ac42b6ce767c,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/like/6921ac32-a164-4407-8609-ac42b6ce767c.npy
329aebc2-43a4-4fbd-9468-8719869f4814,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/fist/329aebc2-43a4-4fbd-9468-8719869f4814.npy
freihand_00001989,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00001989.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00001989.npy
305e1652-6dad-47f4-b12e-b457fad6025a,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/three/305e1652-6dad-47f4-b12e-b457fad6025a.npy
45c5c9cd-3d98-40d6-9ab7-dfba6de8e978,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/rock/45c5c9cd-3d98-40d6-9ab7-dfba6de8e978.npy
freihand_00022606,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00022606.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00022606.npy
freihand_00016079,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00016079.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00016079.npy
freihand_00026017,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00026017.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00026017.npy
freihand_00014097,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00014097.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00014097.npy
0983bcbf-b956-4bb2-8e69-957a3f470537,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/stop_inverted/0983bcbf-b956-4bb2-8e69-957a3f470537.npy
freihand_00029420,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00029420.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00029420.npy
f4355f6d-f306-46ec-a9cd-348d3ef64307,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/stop/f4355f6d-f306-46ec-a9cd-348d3ef64307.npy
freihand_00018244,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00018244.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00018244.npy
freihand_00006422,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00006422.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00006422.npy
freihand_00017180,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00017180.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00017180.npy
freihand_00010764,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00010764.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00010764.npy
0fa829d1-5a5a-41fa-8387-a9d32eb690c1,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/stop/0fa829d1-5a5a-41fa-8387-a9d32eb690c1.npy
freihand_00013945,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00013945.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00013945.npy
a516100b-98b4-44ae-bea3-232b1d5350b8,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/call/a516100b-98b4-44ae-bea3-232b1d5350b8.npy
freihand_00020717,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00020717.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00020717.npy
freihand_00005240,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00005240.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00005240.npy
aaf119ec-5b8e-4fac-a414-5aa3450d321f,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/rock/aaf119ec-5b8e-4fac-a414-5aa3450d321f.npy
bf254b9c-fdcf-4b9d-8e91-5f923c3f58ca,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/rock/bf254b9c-fdcf-4b9d-8e91-5f923c3f58ca.npy
ecc23929-44a8-4097-8486-a073aeda2546,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/three/ecc23929-44a8-4097-8486-a073aeda2546.npy
32a8d1cf-3fc6-4423-b995-0c36256fcb59,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/dislike/32a8d1cf-3fc6-4423-b995-0c36256fcb59.npy
846dd00f-356a-4399-ab33-b4b3251a45bd,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/peace/846dd00f-356a-4399-ab33-b4b3251a45bd.npy
45da2a8d-1823-44de-8211-82fafcdeb108,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/one/45da2a8d-1823-44de-8211-82fafcdeb108.npy
33b6e1d4-abf2-441a-9127-8812a0844264,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/dislike/33b6e1d4-abf2-441a-9127-8812a0844264.npy
c7e9bca0-d8f6-4c3f-bc10-641a4918835c,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/dislike/c7e9bca0-d8f6-4c3f-bc10-641a4918835c.npy
240e320c-cee5-4b9f-8cac-491c01dd3ec5,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/two_up/240e320c-cee5-4b9f-8cac-491c01dd3ec5.npy
5a62844a-71ff-499c-9327-51b53540b00e,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/stop/5a62844a-71ff-499c-9327-51b53540b00e.npy
freihand_00016174,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00016174.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00016174.npy
67701fa2-f28f-419c-8539-6de72e58611b,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/peace_inverted/67701fa2-f28f-419c-8539-6de72e58611b.npy
freihand_00008697,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00008697.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00008697.npy
13ebb3b6-5c90-4b0b-9cfe-adf7c7937bfc,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/rock/13ebb3b6-5c90-4b0b-9cfe-adf7c7937bfc.npy
88776379-790f-4953-a6e0-7bcba0077b57,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/peace_inverted/88776379-790f-4953-a6e0-7bcba0077b57.npy
56add7fe-8912-45fb-b32c-ad566e680b36,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/one/56add7fe-8912-45fb-b32c-ad566e680b36.npy
freihand_00027645,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00027645.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00027645.npy
05d20d98-3a14-4443-89c2-a941c516f464,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/call/05d20d98-3a14-4443-89c2-a941c516f464.npy
0ba297ae-b44d-4c78-ab9f-0ae63560b2d7,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/four/0ba297ae-b44d-4c78-ab9f-0ae63560b2d7.npy
55e57756-077c-4513-a4a9-92b1d5c5865a,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/three/55e57756-077c-4513-a4a9-92b1d5c5865a.npy
freihand_00026637,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00026637.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00026637.npy
freihand_00019214,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00019214.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00019214.npy
freihand_00018644,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00018644.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00018644.npy
freihand_00006194,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00006194.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00006194.npy
freihand_00006533,freihand,8,ok,datasets/FreiHAND_pub_v2/training/rgb/00006533.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00006533.npy
freihand_00006370,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00006370.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00006370.npy
freihand_00014984,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00014984.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00014984.npy
2f61fedd-488f-4a8b-8d72-67cb402ecb2c,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/three2/2f61fedd-488f-4a8b-8d72-67cb402ecb2c.npy
6942f63b-30aa-4fba-869b-ce46814dfb15,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/ok/6942f63b-30aa-4fba-869b-ce46814dfb15.npy
freihand_00007723,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00007723.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00007723.npy
freihand_00017616,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00017616.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00017616.npy
f2a83808-fdcb-43d1-9b6c-4d844bad9ff0,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/rock/f2a83808-fdcb-43d1-9b6c-4d844bad9ff0.npy
freihand_00003760,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00003760.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00003760.npy
freihand_00017093,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00017093.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00017093.npy
888d7749-e4bf-4cba-a54b-6a016b7721fe,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/mute/888d7749-e4bf-4cba-a54b-6a016b7721fe.npy
freihand_00018897,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00018897.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00018897.npy
4018c4a8-bc49-4c88-9b97-75476a9fee6b,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/three2/4018c4a8-bc49-4c88-9b97-75476a9fee6b.npy
5798ed4e-f506-4794-805e-1906b51847db,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/peace/5798ed4e-f506-4794-805e-1906b51847db.npy
freihand_00017330,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00017330.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00017330.npy
freihand_00012381,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00012381.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00012381.npy
freihand_00009271,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00009271.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00009271.npy
c4c44446-b181-42d0-9949-7efb66096915,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/four/c4c44446-b181-42d0-9949-7efb66096915.npy
dc100105-f541-4e3b-ae48-b268e088f5b1,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/dislike/dc100105-f541-4e3b-ae48-b268e088f5b1.npy
freihand_00027856,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00027856.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00027856.npy
freihand_00013737,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00013737.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00013737.npy
freihand_00007156,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00007156.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00007156.npy
3bb2eeca-b832-4268-af9a-674ea906e284,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/fist/3bb2eeca-b832-4268-af9a-674ea906e284.npy
522546e3-6e4a-4cb2-8a60-ce2e89a26eb2,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/fist/522546e3-6e4a-4cb2-8a60-ce2e89a26eb2.npy
e620b224-8297-458a-8185-5a6b3ae3243c,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/palm/e620b224-8297-458a-8185-5a6b3ae3243c.npy
freihand_00008582,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00008582.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00008582.npy
6a4a3cb8-c25a-4d6c-89cc-0c2ed89c16dc,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/mute/6a4a3cb8-c25a-4d6c-89cc-0c2ed89c16dc.npy
freihand_00015058,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00015058.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00015058.npy
freihand_00013022,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00013022.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00013022.npy
freihand_00018732,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00018732.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00018732.npy
b03574a0-809e-4e30-95f4-1f36ebe4c6a8,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/like/b03574a0-809e-4e30-95f4-1f36ebe4c6a8.npy
freihand_00000872,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00000872.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00000872.npy
a7c357fd-65a4-4292-add0-cfcc7b65db09,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/call/a7c357fd-65a4-4292-add0-cfcc7b65db09.npy
8d6f66c7-bb09-4677-bedb-e727c0352561,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/stop/8d6f66c7-bb09-4677-bedb-e727c0352561.npy
fd7eaf4a-2aac-43d6-bfff-4253df0a0ae1,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/mute/fd7eaf4a-2aac-43d6-bfff-4253df0a0ae1.npy
freihand_00021628,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00021628.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00021628.npy
9806e45a-6a65-4670-9081-d98933fc1c96,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/mute/9806e45a-6a65-4670-9081-d98933fc1c96.npy
d012cd11-4341-4769-b5b9-1a8cd0a0f752,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/three2/d012cd11-4341-4769-b5b9-1a8cd0a0f752.npy
freihand_00005123,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00005123.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00005123.npy
016cb9df-fa66-48d6-88de-4b9110f5df00,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/three/016cb9df-fa66-48d6-88de-4b9110f5df00.npy
freihand_00026885,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00026885.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00026885.npy
freihand_00016017,freihand,8,ok,datasets/FreiHAND_pub_v2/training/rgb/00016017.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00016017.npy
559e447d-1ccc-47fe-8b4e-b38431b7eb32,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/peace_inverted/559e447d-1ccc-47fe-8b4e-b38431b7eb32.npy
freihand_00029454,freihand,4,ok,datasets/FreiHAND_pub_v2/training/rgb/00029454.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00029454.npy
freihand_00005246,freihand,8,ok,datasets/FreiHAND_pub_v2/training/rgb/00005246.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00005246.npy
freihand_00002377,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00002377.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00002377.npy
c933f746-3d13-49d6-97a0-c3178817c817,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/fist/c933f746-3d13-49d6-97a0-c3178817c817.npy
615783c2-e5a5-4a19-acd9-e8b0d6ebcac4,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/one/615783c2-e5a5-4a19-acd9-e8b0d6ebcac4.npy
freihand_00023103,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00023103.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00023103.npy
freihand_00028918,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00028918.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00028918.npy
freihand_00001452,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00001452.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00001452.npy
freihand_00016587,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00016587.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00016587.npy
freihand_00017602,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00017602.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00017602.npy
a1e30c91-f3f5-4981-97f1-379911e726f8,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/ok/a1e30c91-f3f5-4981-97f1-379911e726f8.npy
ececd1f3-d9c8-4998-9f77-25b05911cc8c,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/peace/ececd1f3-d9c8-4998-9f77-25b05911cc8c.npy
freihand_00031552,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00031552.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00031552.npy
freihand_00001100,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00001100.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00001100.npy
freihand_00002822,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00002822.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00002822.npy
c075e760-66f0-4e6a-95c6-01da9075720c,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/palm/c075e760-66f0-4e6a-95c6-01da9075720c.npy
34ecff3c-4602-42a0-b52f-440d2c8fa25e,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/like/34ecff3c-4602-42a0-b52f-440d2c8fa25e.npy
be3d2109-bf98-4078-bf5b-754d1bde64dc,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/call/be3d2109-bf98-4078-bf5b-754d1bde64dc.npy
freihand_00028809,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00028809.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00028809.npy
freihand_00015825,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00015825.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00015825.npy
98170d8d-bffc-4833-9d3c-400575ef03ad,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/stop_inverted/98170d8d-bffc-4833-9d3c-400575ef03ad.npy
099c0c01-4271-45d6-973a-1a8a16c2730a,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/stop/099c0c01-4271-45d6-973a-1a8a16c2730a.npy
freihand_00029463,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00029463.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00029463.npy
dfa46110-0e82-4b20-948d-d5c5dd202bcb,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/call/dfa46110-0e82-4b20-948d-d5c5dd202bcb.npy
freihand_00002040,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00002040.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00002040.npy
freihand_00003341,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00003341.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00003341.npy
783ba221-06a7-4fd8-aa6e-007ad841fe53,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/peace/783ba221-06a7-4fd8-aa6e-007ad841fe53.npy
bab764d2-5508-45a0-9798-238938c00eae,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/dislike/bab764d2-5508-45a0-9798-238938c00eae.npy
40d47164-5ee9-4c89-b50d-821f4fb2f41b,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/peace_inverted/40d47164-5ee9-4c89-b50d-821f4fb2f41b.npy
c668c9a1-b618-4a43-81df-2ca548faad23,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/one/c668c9a1-b618-4a43-81df-2ca548faad23.npy
79fd5ec1-38c8-408d-b484-68631dda80f7,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/palm/79fd5ec1-38c8-408d-b484-68631dda80f7.npy
freihand_00024581,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00024581.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00024581.npy
e50374a1-6655-4d59-a221-10a2e0bda891,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/stop_inverted/e50374a1-6655-4d59-a221-10a2e0bda891.npy
freihand_00004630,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00004630.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00004630.npy
freihand_00004274,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00004274.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00004274.npy
34e704c5-7bff-44a3-8a4c-7c6c064f30ae,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/two_up/34e704c5-7bff-44a3-8a4c-7c6c064f30ae.npy
fba9db31-0c00-4541-8c63-35e3c2947343,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/like/fba9db31-0c00-4541-8c63-35e3c2947343.npy
freihand_00024915,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00024915.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00024915.npy
freihand_00000119,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00000119.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00000119.npy
freihand_00018989,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00018989.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00018989.npy
freihand_00029396,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00029396.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00029396.npy
freihand_00016633,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00016633.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00016633.npy
freihand_00032276,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00032276.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00032276.npy
703c5f22-34fb-443b-b9f7-d6c096ee024a,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/four/703c5f22-34fb-443b-b9f7-d6c096ee024a.npy
freihand_00031642,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00031642.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00031642.npy
freihand_00015679,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00015679.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00015679.npy
6fc03752-53bc-4f83-8ba6-f64ac3d522c3,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/stop/6fc03752-53bc-4f83-8ba6-f64ac3d522c3.npy
freihand_00015366,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00015366.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00015366.npy
