sample_id,dataset,mst_level,image_path,status
freihand_00030606,freihand,,datasets\training\rgb\00030606.jpg,error:No se detecto mano
freihand_00030607,freihand,6,datasets\training\rgb\00030607.jpg,ok
freihand_00030608,freihand,5,datasets\training\rgb\00030608.jpg,ok
freihand_00030609,freihand,6,datasets\training\rgb\00030609.jpg,ok
freihand_00030610,freihand,,datasets\training\rgb\00030610.jpg,error:No se detecto mano
freihand_00030611,freihand,9,datasets\training\rgb\00030611.jpg,ok
freihand_00030612,freihand,,datasets\training\rgb\00030612.jpg,error:No se detecto mano
freihand_00030613,freihand,6,datasets\training\rgb\00030613.jpg,ok
freihand_00030614,freihand,5,datasets\training\rgb\00030614.jpg,ok
freihand_00030615,freihand,6,datasets\training\rgb\00030615.jpg,ok
freihand_00030616,freihand,,datasets\training\rgb\00030616.jpg,error:No se detecto mano
freihand_00030617,freihand,1,datasets\training\rgb\00030617.jpg,ok
freihand_00030618,freihand,9,datasets\training\rgb\00030618.jpg,ok
freihand_00030619,freihand,6,datasets\training\rgb\00030619.jpg,ok
freihand_00030620,freihand,8,datasets\training\rgb\00030620.jpg,ok
freihand_00030621,freihand,8,datasets\training\rgb\00030621.jpg,ok
freihand_00030622,freihand,7,datasets\training\rgb\00030622.jpg,ok
freihand_00030623,freihand,6,datasets\training\rgb\00030623.jpg,ok
freihand_00030624,freihand,5,datasets\training\rgb\00030624.jpg,ok
freihand_00030625,freihand,8,datasets\training\rgb\00030625.jpg,ok
freihand_00030626,freihand,6,datasets\training\rgb\00030626.jpg,ok
freihand_00030627,freihand,6,datasets\training\rgb\00030627.jpg,ok
freihand_00030628,freihand,5,datasets\training\rgb\00030628.jpg,ok
freihand_00030629,freihand,8,datasets\training\rgb\00030629.jpg,ok
freihand_00030630,freihand,9,datasets\training\rgb\00030630.jpg,ok
freihand_00030631,freihand,7,datasets\training\rgb\00030631.jpg,ok
freihand_00030632,freihand,7,datasets\training\rgb\00030632.jpg,ok
freihand_00030633,freihand,6,datasets\training\rgb\00030633.jpg,ok
freihand_00030634,freihand,,datasets\training\rgb\00030634.jpg,error:No se detecto mano
freihand_00030635,freihand,,datasets\training\rgb\00030635.jpg,error:No se detecto mano
freihand_00030636,freihand,5,datasets\training\rgb\00030636.jpg,ok
freihand_00030637,freihand,,datasets\training\rgb\00030637.jpg,error:No se detecto mano
freihand_00030638,freihand,6,datasets\training\rgb\00030638.jpg,ok
freihand_00030639,freihand,5,datasets\training\rgb\00030639.jpg,ok
freihand_00030640,freihand,5,datasets\training\rgb\00030640.jpg,ok
freihand_00030641,freihand,6,datasets\training\rgb\00030641.jpg,ok
freihand_00030642,freihand,7,datasets\training\rgb\00030642.jpg,ok
freihand_00030643,freihand,6,datasets\training\rgb\00030643.jpg,ok
freihand_00030644,freihand,5,datasets\training\rgb\00030644.jpg,ok
freihand_00030645,freihand,6,datasets\training\rgb\00030645.jpg,ok
freihand_00030646,freihand,9,datasets\training\rgb\00030646.jpg,ok
freihand_00030647,freihand,6,datasets\training\rgb\00030647.jpg,ok
freihand_00030648,freihand,6,datasets\training\rgb\00030648.jpg,ok
freihand_00030649,freihand,7,datasets\training\rgb\00030649.jpg,ok
freihand_00030650,freihand,9,datasets\training\rgb\00030650.jpg,ok
freihand_00030651,freihand,,datasets\training\rgb\00030651.jpg,error:No se detecto mano
freihand_00030652,freihand,6,datasets\training\rgb\00030652.jpg,ok
freihand_00030653,freihand,7,datasets\training\rgb\00030653.jpg,ok
freihand_00030654,freihand,8,datasets\training\rgb\00030654.jpg,ok
freihand_00030655,freihand,,datasets\training\rgb\00030655.jpg,error:No se detecto mano
freihand_00030656,freihand,5,datasets\training\rgb\00030656.jpg,ok
freihand_00030657,freihand,7,datasets\training\rgb\00030657.jpg,ok
freihand_00030658,freihand,7,datasets\training\rgb\00030658.jpg,ok
freihand_00030659,freihand,7,datasets\training\rgb\00030659.jpg,ok
freihand_00030660,freihand,6,datasets\training\rgb\00030660.jpg,ok
freihand_00030661,freihand,7,datasets\training\rgb\00030661.jpg,ok
freihand_00030662,freihand,6,datasets\training\rgb\00030662.jpg,ok
freihand_00030663,freihand,6,datasets\training\rgb\00030663.jpg,ok
freihand_00030664,freihand,,datasets\training\rgb\00030664.jpg,error:No se detecto mano
freihand_00030665,freihand,8,datasets\training\rgb\00030665.jpg,ok
freihand_00030666,freihand,6,datasets\training\rgb\00030666.jpg,ok
freihand_00030667,freihand,6,datasets\training\rgb\00030667.jpg,ok
freihand_00030668,freihand,6,datasets\training\rgb\00030668.jpg,ok
freihand_00030669,freihand,6,datasets\training\rgb\00030669.jpg,ok
freihand_00030670,freihand,,datasets\training\rgb\00030670.jpg,error:No se detecto mano
freihand_00030671,freihand,8,datasets\training\rgb\00030671.jpg,ok
freihand_00030672,freihand,8,datasets\training\rgb\00030672.jpg,ok
freihand_00030673,freihand,8,datasets\training\rgb\00030673.jpg,ok
freihand_00030674,freihand,6,datasets\training\rgb\00030674.jpg,ok
freihand_00030675,freihand,7,datasets\training\rgb\00030675.jpg,ok
freihand_00030676,freihand,8,datasets\training\rgb\00030676.jpg,ok
freihand_00030677,freihand,5,datasets\training\rgb\00030677.jpg,ok
freihand_00030678,freihand,5,datasets\training\rgb\00030678.jpg,ok
freihand_00030679,freihand,8,datasets\training\rgb\00030679.jpg,ok
freihand_00030680,freihand,8,datasets\training\rgb\00030680.jpg,ok
freihand_00030681,freihand,7,datasets\training\rgb\00030681.jpg,ok
freihand_00030682,freihand,7,datasets\training\rgb\00030682.jpg,ok
freihand_00030683,freihand,6,datasets\training\rgb\00030683.jpg,ok
freihand_00030684,freihand,8,datasets\training\rgb\00030684.jpg,ok
freihand_00030685,freihand,,datasets\training\rgb\00030685.jpg,error:Fallo en segmentacion
freihand_00030686,freihand,8,datasets\training\rgb\00030686.jpg,ok
freihand_00030687,freihand,5,datasets\training\rgb\00030687.jpg,ok
freihand_00030688,freihand,7,datasets\training\rgb\00030688.jpg,ok
freihand_00030689,freihand,5,datasets\training\rgb\00030689.jpg,ok
freihand_00030690,freihand,7,datasets\training\rgb\00030690.jpg,ok
freihand_00030691,freihand,7,datasets\training\rgb\00030691.jpg,ok
freihand_00030692,freihand,6,datasets\training\rgb\00030692.jpg,ok
freihand_00030693,freihand,,datasets\training\rgb\00030693.jpg,error:No se detecto mano
freihand_00030694,freihand,6,datasets\training\rgb\00030694.jpg,ok
freihand_00030695,freihand,7,datasets\training\rgb\00030695.jpg,ok
freihand_00030696,freihand,5,datasets\training\rgb\00030696.jpg,ok
freihand_00030697,freihand,,datasets\training\rgb\00030697.jpg,error:Fallo en segmentacion
freihand_00030698,freihand,7,datasets\training\rgb\00030698.jpg,ok
freihand_00030699,freihand,6,datasets\training\rgb\00030699.jpg,ok
freihand_00030700,freihand,5,datasets\training\rgb\00030700.jpg,ok
freihand_00030701,freihand,5,datasets\training\rgb\00030701.jpg,ok
freihand_00030702,freihand,8,datasets\training\rgb\00030702.jpg,ok
freihand_00030703,freihand,6,datasets\training\rgb\00030703.jpg,ok
freihand_00030704,freihand,,datasets\training\rgb\00030704.jpg,error:No se detecto mano
freihand_00030705,freihand,,datasets\training\rgb\00030705.jpg,error:No se detecto mano
freihand_00030706,freihand,6,datasets\training\rgb\00030706.jpg,ok
freihand_00030707,freihand,8,datasets\training\rgb\00030707.jpg,ok
freihand_00030708,freihand,6,datasets\training\rgb\00030708.jpg,ok
freihand_00030709,freihand,5,datasets\training\rgb\00030709.jpg,ok
freihand_00030710,freihand,7,datasets\training\rgb\00030710.jpg,ok
freihand_00030711,freihand,8,datasets\training\rgb\00030711.jpg,ok
freihand_00030712,freihand,7,datasets\training\rgb\00030712.jpg,ok
freihand_00030713,freihand,5,datasets\training\rgb\00030713.jpg,ok
freihand_00030714,freihand,6,datasets\training\rgb\00030714.jpg,ok
freihand_00030715,freihand,6,datasets\training\rgb\00030715.jpg,ok
freihand_00030716,freihand,9,datasets\training\rgb\00030716.jpg,ok
freihand_00030717,freihand,,datasets\training\rgb\00030717.jpg,error:No se detecto mano
freihand_00030718,freihand,6,datasets\training\rgb\00030718.jpg,ok
freihand_00030719,freihand,,datasets\training\rgb\00030719.jpg,error:No se detecto mano
freihand_00030720,freihand,5,datasets\training\rgb\00030720.jpg,ok
freihand_00030721,freihand,6,datasets\training\rgb\00030721.jpg,ok
freihand_00030722,freihand,6,datasets\training\rgb\00030722.jpg,ok
freihand_00030723,freihand,5,datasets\training\rgb\00030723.jpg,ok
freihand_00030724,freihand,6,datasets\training\rgb\00030724.jpg,ok
freihand_00030725,freihand,7,datasets\training\rgb\00030725.jpg,ok
freihand_00030726,freihand,5,datasets\training\rgb\00030726.jpg,ok
freihand_00030727,freihand,5,datasets\training\rgb\00030727.jpg,ok
freihand_00030728,freihand,,datasets\training\rgb\00030728.jpg,error:Fallo en segmentacion
freihand_00030729,freihand,5,datasets\training\rgb\00030729.jpg,ok
freihand_00030730,freihand,,datasets\training\rgb\00030730.jpg,error:No se detecto mano
freihand_00030731,freihand,9,datasets\training\rgb\00030731.jpg,ok
freihand_00030732,freihand,7,datasets\training\rgb\00030732.jpg,ok
freihand_00030733,freihand,7,datasets\training\rgb\00030733.jpg,ok
freihand_00030734,freihand,5,datasets\training\rgb\00030734.jpg,ok
freihand_00030735,freihand,6,datasets\training\rgb\00030735.jpg,ok
freihand_00030736,freihand,7,datasets\training\rgb\00030736.jpg,ok
freihand_00030737,freihand,9,datasets\training\rgb\00030737.jpg,ok
freihand_00030738,freihand,6,datasets\training\rgb\00030738.jpg,ok
freihand_00030739,freihand,7,datasets\training\rgb\00030739.jpg,ok
freihand_00030740,freihand,6,datasets\training\rgb\00030740.jpg,ok
freihand_00030741,freihand,5,datasets\training\rgb\00030741.jpg,ok
freihand_00030742,freihand,7,datasets\training\rgb\00030742.jpg,ok
freihand_00030743,freihand,8,datasets\training\rgb\00030743.jpg,ok
freihand_00030744,freihand,,datasets\training\rgb\00030744.jpg,error:Fallo en segmentacion
freihand_00030745,freihand,6,datasets\training\rgb\00030745.jpg,ok
freihand_00030746,freihand,6,datasets\training\rgb\00030746.jpg,ok
freihand_00030747,freihand,5,datasets\training\rgb\00030747.jpg,ok
freihand_00030748,freihand,7,datasets\training\rgb\00030748.jpg,ok
freihand_00030749,freihand,8,datasets\training\rgb\00030749.jpg,ok
freihand_00030750,freihand,6,datasets\training\rgb\00030750.jpg,ok
freihand_00030751,freihand,6,datasets\training\rgb\00030751.jpg,ok
freihand_00030752,freihand,,datasets\training\rgb\00030752.jpg,error:No se detecto mano
freihand_00030753,freihand,9,datasets\training\rgb\00030753.jpg,ok
freihand_00030754,freihand,6,datasets\training\rgb\00030754.jpg,ok
freihand_00030755,freihand,8,datasets\training\rgb\00030755.jpg,ok
freihand_00030756,freihand,6,datasets\training\rgb\00030756.jpg,ok
freihand_00030757,freihand,5,datasets\training\rgb\00030757.jpg,ok
freihand_00030758,freihand,,datasets\training\rgb\00030758.jpg,error:No se detecto mano
freihand_00030759,freihand,7,datasets\training\rgb\00030759.jpg,ok
freihand_00030760,freihand,8,datasets\training\rgb\00030760.jpg,ok
freihand_00030761,freihand,7,datasets\training\rgb\00030761.jpg,ok
freihand_00030762,freihand,5,datasets\training\rgb\00030762.jpg,ok
freihand_00030763,freihand,6,datasets\training\rgb\00030763.jpg,ok
freihand_00030764,freihand,7,datasets\training\rgb\00030764.jpg,ok
freihand_00030765,freihand,,datasets\training\rgb\00030765.jpg,error:No se detecto mano
freihand_00030766,freihand,6,datasets\training\rgb\00030766.jpg,ok
freihand_00030767,freihand,,datasets\training\rgb\00030767.jpg,error:No se detecto mano
freihand_00030768,freihand,8,datasets\training\rgb\00030768.jpg,ok
freihand_00030769,freihand,7,datasets\training\rgb\00030769.jpg,ok
freihand_00030770,freihand,5,datasets\training\rgb\00030770.jpg,ok
freihand_00030771,freihand,6,datasets\training\rgb\00030771.jpg,ok
freihand_00030772,freihand,5,datasets\training\rgb\00030772.jpg,ok
freihand_00030773,freihand,6,datasets\training\rgb\00030773.jpg,ok
freihand_00030774,freihand,8,datasets\training\rgb\00030774.jpg,ok
freihand_00030775,freihand,,datasets\training\rgb\00030775.jpg,error:No se detecto mano
freihand_00030776,freihand,5,datasets\training\rgb\00030776.jpg,ok
freihand_00030777,freihand,5,datasets\training\rgb\00030777.jpg,ok
freihand_00030778,freihand,6,datasets\training\rgb\00030778.jpg,ok
freihand_00030779,freihand,5,datasets\training\rgb\00030779.jpg,ok
freihand_00030780,freihand,6,datasets\training\rgb\00030780.jpg,ok
freihand_00030781,freihand,6,datasets\training\rgb\00030781.jpg,ok
freihand_00030782,freihand,7,datasets\training\rgb\00030782.jpg,ok
freihand_00030783,freihand,8,datasets\training\rgb\00030783.jpg,ok
freihand_00030784,freihand,8,datasets\training\rgb\00030784.jpg,ok
freihand_00030785,freihand,7,datasets\training\rgb\00030785.jpg,ok
freihand_00030786,freihand,7,datasets\training\rgb\00030786.jpg,ok
freihand_00030787,freihand,5,datasets\training\rgb\00030787.jpg,ok
freihand_00030788,freihand,7,datasets\training\rgb\00030788.jpg,ok
freihand_00030789,freihand,,datasets\training\rgb\00030789.jpg,error:No se detecto mano
freihand_00030790,freihand,6,datasets\training\rgb\00030790.jpg,ok
freihand_00030791,freihand,6,datasets\training\rgb\00030791.jpg,ok
freihand_00030792,freihand,5,datasets\training\rgb\00030792.jpg,ok
freihand_00030793,freihand,6,datasets\training\rgb\00030793.jpg,ok
freihand_00030794,freihand,5,datasets\training\rgb\00030794.jpg,ok
freihand_00030795,freihand,6,datasets\training\rgb\00030795.jpg,ok
freihand_00030796,freihand,6,datasets\training\rgb\00030796.jpg,ok
freihand_00030797,freihand,7,datasets\training\rgb\00030797.jpg,ok
freihand_00030798,freihand,5,datasets\training\rgb\00030798.jpg,ok
freihand_00030799,freihand,5,datasets\training\rgb\00030799.jpg,ok
freihand_00030800,freihand,7,datasets\training\rgb\00030800.jpg,ok
freihand_00030801,freihand,6,datasets\training\rgb\00030801.jpg,ok
freihand_00030802,freihand,6,datasets\training\rgb\00030802.jpg,ok
freihand_00030803,freihand,8,datasets\training\rgb\00030803.jpg,ok
freihand_00030804,freihand,4,datasets\training\rgb\00030804.jpg,ok
freihand_00030805,freihand,5,datasets\training\rgb\00030805.jpg,ok
freihand_00030806,freihand,8,datasets\training\rgb\00030806.jpg,ok
freihand_00030807,freihand,7,datasets\training\rgb\00030807.jpg,ok
freihand_00030808,freihand,8,datasets\training\rgb\00030808.jpg,ok
freihand_00030809,freihand,7,datasets\training\rgb\00030809.jpg,ok
freihand_00030810,freihand,8,datasets\training\rgb\00030810.jpg,ok
freihand_00030811,freihand,8,datasets\training\rgb\00030811.jpg,ok
freihand_00030812,freihand,6,datasets\training\rgb\00030812.jpg,ok
freihand_00030813,freihand,7,datasets\training\rgb\00030813.jpg,ok
freihand_00030814,freihand,5,datasets\training\rgb\00030814.jpg,ok
freihand_00030815,freihand,7,datasets\training\rgb\00030815.jpg,ok
freihand_00030816,freihand,5,datasets\training\rgb\00030816.jpg,ok
freihand_00030817,freihand,5,datasets\training\rgb\00030817.jpg,ok
freihand_00030818,freihand,6,datasets\training\rgb\00030818.jpg,ok
freihand_00030819,freihand,9,datasets\training\rgb\00030819.jpg,ok
freihand_00030820,freihand,7,datasets\training\rgb\00030820.jpg,ok
freihand_00030821,freihand,6,datasets\training\rgb\00030821.jpg,ok
freihand_00030822,freihand,8,datasets\training\rgb\00030822.jpg,ok
freihand_00030823,freihand,,datasets\training\rgb\00030823.jpg,error:No se detecto mano
freihand_00030824,freihand,6,datasets\training\rgb\00030824.jpg,ok
freihand_00030825,freihand,5,datasets\training\rgb\00030825.jpg,ok
freihand_00030826,freihand,7,datasets\training\rgb\00030826.jpg,ok
freihand_00030827,freihand,9,datasets\training\rgb\00030827.jpg,ok
freihand_00030828,freihand,7,datasets\training\rgb\00030828.jpg,ok
freihand_00030829,freihand,7,datasets\training\rgb\00030829.jpg,ok
freihand_00030830,freihand,5,datasets\training\rgb\00030830.jpg,ok
freihand_00030831,freihand,6,datasets\training\rgb\00030831.jpg,ok
freihand_00030832,freihand,,datasets\training\rgb\00030832.jpg,error:No se detecto mano
freihand_00030833,freihand,6,datasets\training\rgb\00030833.jpg,ok
freihand_00030834,freihand,6,datasets\training\rgb\00030834.jpg,ok
freihand_00030835,freihand,,datasets\training\rgb\00030835.jpg,error:No se detecto mano
freihand_00030836,freihand,7,datasets\training\rgb\00030836.jpg,ok
freihand_00030837,freihand,8,datasets\training\rgb\00030837.jpg,ok
freihand_00030838,freihand,8,datasets\training\rgb\00030838.jpg,ok
freihand_00030839,freihand,8,datasets\training\rgb\00030839.jpg,ok
freihand_00030840,freihand,,datasets\training\rgb\00030840.jpg,error:No se detecto mano
freihand_00030841,freihand,5,datasets\training\rgb\00030841.jpg,ok
freihand_00030842,freihand,7,datasets\training\rgb\00030842.jpg,ok
freihand_00030843,freihand,5,datasets\training\rgb\00030843.jpg,ok
freihand_00030844,freihand,7,datasets\training\rgb\00030844.jpg,ok
freihand_00030845,freihand,5,datasets\training\rgb\00030845.jpg,ok
freihand_00030846,freihand,8,datasets\training\rgb\00030846.jpg,ok
freihand_00030847,freihand,8,datasets\training\rgb\00030847.jpg,ok
freihand_00030848,freihand,6,datasets\training\rgb\00030848.jpg,ok
freihand_00030849,freihand,6,datasets\training\rgb\00030849.jpg,ok
freihand_00030850,freihand,7,datasets\training\rgb\00030850.jpg,ok
freihand_00030851,freihand,7,datasets\training\rgb\00030851.jpg,ok
freihand_00030852,freihand,5,datasets\training\rgb\00030852.jpg,ok
freihand_00030853,freihand,6,datasets\training\rgb\00030853.jpg,ok
freihand_00030854,freihand,6,datasets\training\rgb\00030854.jpg,ok
freihand_00030855,freihand,6,datasets\training\rgb\00030855.jpg,ok
freihand_00030856,freihand,,datasets\training\rgb\00030856.jpg,error:No se detecto mano
freihand_00030857,freihand,5,datasets\training\rgb\00030857.jpg,ok
freihand_00030858,freihand,6,datasets\training\rgb\00030858.jpg,ok
freihand_00030859,freihand,8,datasets\training\rgb\00030859.jpg,ok
freihand_00030860,freihand,5,datasets\training\rgb\00030860.jpg,ok
freihand_00030861,freihand,9,datasets\training\rgb\00030861.jpg,ok
freihand_00030862,freihand,6,datasets\training\rgb\00030862.jpg,ok
freihand_00030863,freihand,8,datasets\training\rgb\00030863.jpg,ok
freihand_00030864,freihand,8,datasets\training\rgb\00030864.jpg,ok
freihand_00030865,freihand,8,datasets\training\rgb\00030865.jpg,ok
freihand_00030866,freihand,7,datasets\training\rgb\00030866.jpg,ok
freihand_00030867,freihand,8,datasets\training\rgb\00030867.jpg,ok
freihand_00030868,freihand,7,datasets\training\rgb\00030868.jpg,ok
freihand_00030869,freihand,5,datasets\training\rgb\00030869.jpg,ok
freihand_00030870,freihand,,datasets\training\rgb\00030870.jpg,error:No se detecto mano
freihand_00030871,freihand,6,datasets\training\rgb\00030871.jpg,ok
freihand_00030872,freihand,6,datasets\training\rgb\00030872.jpg,ok
freihand_00030873,freihand,7,datasets\training\rgb\00030873.jpg,ok
freihand_00030874,freihand,,datasets\training\rgb\00030874.jpg,error:No se detecto mano
freihand_00030875,freihand,7,datasets\training\rgb\00030875.jpg,ok
freihand_00030876,freihand,,datasets\training\rgb\00030876.jpg,error:Fallo en segmentacion
freihand_00030877,freihand,6,datasets\training\rgb\00030877.jpg,ok
freihand_00030878,freihand,,datasets\training\rgb\00030878.jpg,error:No se detecto mano
freihand_00030879,freihand,7,datasets\training\rgb\00030879.jpg,ok
freihand_00030880,freihand,8,datasets\training\rgb\00030880.jpg,ok
freihand_00030881,freihand,5,datasets\training\rgb\00030881.jpg,ok
freihand_00030882,freihand,8,datasets\training\rgb\00030882.jpg,ok
freihand_00030883,freihand,9,datasets\training\rgb\00030883.jpg,ok
freihand_00030884,freihand,7,datasets\training\rgb\00030884.jpg,ok
freihand_00030885,freihand,8,datasets\training\rgb\00030885.jpg,ok
freihand_00030886,freihand,6,datasets\training\rgb\00030886.jpg,ok
freihand_00030887,freihand,6,datasets\training\rgb\00030887.jpg,ok
freihand_00030888,freihand,7,datasets\training\rgb\00030888.jpg,ok
freihand_00030889,freihand,6,datasets\training\rgb\00030889.jpg,ok
freihand_00030890,freihand,6,datasets\training\rgb\00030890.jpg,ok
freihand_00030891,freihand,7,datasets\training\rgb\00030891.jpg,ok
freihand_00030892,freihand,6,datasets\training\rgb\00030892.jpg,ok
freihand_00030893,freihand,6,datasets\training\rgb\00030893.jpg,ok
freihand_00030894,freihand,8,datasets\training\rgb\00030894.jpg,ok
freihand_00030895,freihand,8,datasets\training\rgb\00030895.jpg,ok
freihand_00030896,freihand,6,datasets\training\rgb\00030896.jpg,ok
freihand_00030897,freihand,6,datasets\training\rgb\00030897.jpg,ok
freihand_00030898,freihand,8,datasets\training\rgb\00030898.jpg,ok
freihand_00030899,freihand,8,datasets\training\rgb\00030899.jpg,ok
freihand_00030900,freihand,2,datasets\training\rgb\00030900.jpg,ok
freihand_00030901,freihand,7,datasets\training\rgb\00030901.jpg,ok
freihand_00030902,freihand,,datasets\training\rgb\00030902.jpg,error:No se detecto mano
freihand_00030903,freihand,6,datasets\training\rgb\00030903.jpg,ok
freihand_00030904,freihand,5,datasets\training\rgb\00030904.jpg,ok
freihand_00030905,freihand,7,datasets\training\rgb\00030905.jpg,ok
freihand_00030906,freihand,7,datasets\training\rgb\00030906.jpg,ok
freihand_00030907,freihand,8,datasets\training\rgb\00030907.jpg,ok
freihand_00030908,freihand,6,datasets\training\rgb\00030908.jpg,ok
freihand_00030909,freihand,7,datasets\training\rgb\00030909.jpg,ok
freihand_00030910,freihand,6,datasets\training\rgb\00030910.jpg,ok
freihand_00030911,freihand,7,datasets\training\rgb\00030911.jpg,ok
freihand_00030912,freihand,7,datasets\training\rgb\00030912.jpg,ok
freihand_00030913,freihand,8,datasets\training\rgb\00030913.jpg,ok
freihand_00030914,freihand,7,datasets\training\rgb\00030914.jpg,ok
freihand_00030915,freihand,8,datasets\training\rgb\00030915.jpg,ok
freihand_00030916,freihand,7,datasets\training\rgb\00030916.jpg,ok
freihand_00030917,freihand,7,datasets\training\rgb\00030917.jpg,ok
freihand_00030918,freihand,6,datasets\training\rgb\00030918.jpg,ok
freihand_00030919,freihand,8,datasets\training\rgb\00030919.jpg,ok
freihand_00030920,freihand,8,datasets\training\rgb\00030920.jpg,ok
freihand_00030921,freihand,,datasets\training\rgb\00030921.jpg,error:No se detecto mano
freihand_00030922,freihand,6,datasets\training\rgb\00030922.jpg,ok
freihand_00030923,freihand,7,datasets\training\rgb\00030923.jpg,ok
freihand_00030924,freihand,8,datasets\training\rgb\00030924.jpg,ok
freihand_00030925,freihand,6,datasets\training\rgb\00030925.jpg,ok
freihand_00030926,freihand,8,datasets\training\rgb\00030926.jpg,ok
freihand_00030927,freihand,5,datasets\training\rgb\00030927.jpg,ok
freihand_00030928,freihand,5,datasets\training\rgb\00030928.jpg,ok
freihand_00030929,freihand,,datasets\training\rgb\00030929.jpg,error:No se detecto mano
freihand_00030930,freihand,7,datasets\training\rgb\00030930.jpg,ok
freihand_00030931,freihand,4,datasets\training\rgb\00030931.jpg,ok
freihand_00030932,freihand,6,datasets\training\rgb\00030932.jpg,ok
freihand_00030933,freihand,5,datasets\training\rgb\00030933.jpg,ok
freihand_00030934,freihand,6,datasets\training\rgb\00030934.jpg,ok
freihand_00030935,freihand,5,datasets\training\rgb\00030935.jpg,ok
freihand_00030936,freihand,5,datasets\training\rgb\00030936.jpg,ok
freihand_00030937,freihand,6,datasets\training\rgb\00030937.jpg,ok
freihand_00030938,freihand,6,datasets\training\rgb\00030938.jpg,ok
freihand_00030939,freihand,,datasets\training\rgb\00030939.jpg,error:No se detecto mano
freihand_00030940,freihand,6,datasets\training\rgb\00030940.jpg,ok
freihand_00030941,freihand,6,datasets\training\rgb\00030941.jpg,ok
freihand_00030942,freihand,7,datasets\training\rgb\00030942.jpg,ok
freihand_00030943,freihand,8,datasets\training\rgb\00030943.jpg,ok
freihand_00030944,freihand,7,datasets\training\rgb\00030944.jpg,ok
freihand_00030945,freihand,8,datasets\training\rgb\00030945.jpg,ok
freihand_00030946,freihand,5,datasets\training\rgb\00030946.jpg,ok
freihand_00030947,freihand,9,datasets\training\rgb\00030947.jpg,ok
freihand_00030948,freihand,6,datasets\training\rgb\00030948.jpg,ok
freihand_00030949,freihand,8,datasets\training\rgb\00030949.jpg,ok
freihand_00030950,freihand,5,datasets\training\rgb\00030950.jpg,ok
freihand_00030951,freihand,8,datasets\training\rgb\00030951.jpg,ok
freihand_00030952,freihand,6,datasets\training\rgb\00030952.jpg,ok
freihand_00030953,freihand,6,datasets\training\rgb\00030953.jpg,ok
freihand_00030954,freihand,7,datasets\training\rgb\00030954.jpg,ok
freihand_00030955,freihand,9,datasets\training\rgb\00030955.jpg,ok
freihand_00030956,freihand,,datasets\training\rgb\00030956.jpg,error:No se detecto mano
freihand_00030957,freihand,5,datasets\training\rgb\00030957.jpg,ok
freihand_00030958,freihand,5,datasets\training\rgb\00030958.jpg,ok
freihand_00030959,freihand,4,datasets\training\rgb\00030959.jpg,ok
freihand_00030960,freihand,5,datasets\training\rgb\00030960.jpg,ok
freihand_00030961,freihand,5,datasets\training\rgb\00030961.jpg,ok
freihand_00030962,freihand,7,datasets\training\rgb\00030962.jpg,ok
freihand_00030963,freihand,6,datasets\training\rgb\00030963.jpg,ok
freihand_00030964,freihand,6,datasets\training\rgb\00030964.jpg,ok
freihand_00030965,freihand,8,datasets\training\rgb\00030965.jpg,ok
freihand_00030966,freihand,9,datasets\training\rgb\00030966.jpg,ok
freihand_00030967,freihand,7,datasets\training\rgb\00030967.jpg,ok
freihand_00030968,freihand,9,datasets\training\rgb\00030968.jpg,ok
freihand_00030969,freihand,7,datasets\training\rgb\00030969.jpg,ok
freihand_00030970,freihand,6,datasets\training\rgb\00030970.jpg,ok
freihand_00030971,freihand,8,datasets\training\rgb\00030971.jpg,ok
freihand_00030972,freihand,6,datasets\training\rgb\00030972.jpg,ok
freihand_00030973,freihand,6,datasets\training\rgb\00030973.jpg,ok
freihand_00030974,freihand,,datasets\training\rgb\00030974.jpg,error:No se detecto mano
freihand_00030975,freihand,6,datasets\training\rgb\00030975.jpg,ok
freihand_00030976,freihand,6,datasets\training\rgb\00030976.jpg,ok
freihand_00030977,freihand,5,datasets\training\rgb\00030977.jpg,ok
freihand_00030978,freihand,5,datasets\training\rgb\00030978.jpg,ok
freihand_00030979,freihand,,datasets\training\rgb\00030979.jpg,error:No se detecto mano
freihand_00030980,freihand,6,datasets\training\rgb\00030980.jpg,ok
freihand_00030981,freihand,8,datasets\training\rgb\00030981.jpg,ok
freihand_00030982,freihand,9,datasets\training\rgb\00030982.jpg,ok
freihand_00030983,freihand,8,datasets\training\rgb\00030983.jpg,ok
freihand_00030984,freihand,7,datasets\training\rgb\00030984.jpg,ok
freihand_00030985,freihand,6,datasets\training\rgb\00030985.jpg,ok
freihand_00030986,freihand,7,datasets\training\rgb\00030986.jpg,ok
freihand_00030987,freihand,6,datasets\training\rgb\00030987.jpg,ok
freihand_00030988,freihand,7,datasets\training\rgb\00030988.jpg,ok
freihand_00030989,freihand,6,datasets\training\rgb\00030989.jpg,ok
freihand_00030990,freihand,9,datasets\training\rgb\00030990.jpg,ok
freihand_00030991,freihand,7,datasets\training\rgb\00030991.jpg,ok
freihand_00030992,freihand,,datasets\training\rgb\00030992.jpg,error:No se detecto mano
freihand_00030993,freihand,7,datasets\training\rgb\00030993.jpg,ok
freihand_00030994,freihand,7,datasets\training\rgb\00030994.jpg,ok
freihand_00030995,freihand,5,datasets\training\rgb\00030995.jpg,ok
freihand_00030996,freihand,8,datasets\training\rgb\00030996.jpg,ok
