sample_id,path_landmarks,label,condition,dataset,mst,mst_origin,split
freihand_00015487,data/processed/landmarks/freihand_00015487.npy,unknown,claro,freihand,3,imputed,train
freihand_00030630,data/processed/landmarks/freihand_00030630.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00004193,data/processed/landmarks/freihand_00004193.npy,unknown,medio,freihand,7,imputed,train
freihand_00000573,data/processed/landmarks/freihand_00000573.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00024314,data/processed/landmarks/freihand_00024314.npy,unknown,medio,freihand,5,imputed,train
freihand_00006530,data/processed/landmarks/freihand_00006530.npy,unknown,medio,freihand,7,imputed,train
freihand_00020098,data/processed/landmarks/freihand_00020098.npy,unknown,claro,freihand,2,imputed,train
freihand_00029307,data/processed/landmarks/freihand_00029307.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00029416,data/processed/landmarks/freihand_00029416.npy,unknown,claro,freihand,2,imputed,train
freihand_00031808,data/processed/landmarks/freihand_00031808.npy,unknown,medio,freihand,7,imputed,train
freihand_00024768,data/processed/landmarks/freihand_00024768.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00012909,data/processed/landmarks/freihand_00012909.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00029962,data/processed/landmarks/freihand_00029962.npy,unknown,claro,freihand,1,imputed,train
freihand_00031664,data/processed/landmarks/freihand_00031664.npy,unknown,medio,freihand,6,imputed,train
freihand_00021168,data/processed/landmarks/freihand_00021168.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00017436,data/processed/landmarks/freihand_00017436.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00027971,data/processed/landmarks/freihand_00027971.npy,unknown,medio,freihand,6,imputed,train
freihand_00001125,data/processed/landmarks/freihand_00001125.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00010115,data/processed/landmarks/freihand_00010115.npy,unknown,medio,freihand,6,imputed,train
freihand_00006034,data/processed/landmarks/freihand_00006034.npy,unknown,claro,freihand,1,imputed,train
freihand_00011139,data/processed/landmarks/freihand_00011139.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00022779,data/processed/landmarks/freihand_00022779.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00007078,data/processed/landmarks/freihand_00007078.npy,unknown,claro,freihand,3,imputed,train
freihand_00005246,data/processed/landmarks/freihand_00005246.npy,unknown,medio,freihand,5,imputed,train
freihand_00024061,data/processed/landmarks/freihand_00024061.npy,unknown,claro,freihand,3,imputed,train
freihand_00009327,data/processed/landmarks/freihand_00009327.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00011346,data/processed/landmarks/freihand_00011346.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00008282,data/processed/landmarks/freihand_00008282.npy,unknown,medio,freihand,6,imputed,train
freihand_00032057,data/processed/landmarks/freihand_00032057.npy,unknown,medio,freihand,7,imputed,train
freihand_00002297,data/processed/landmarks/freihand_00002297.npy,unknown,medio,freihand,5,imputed,train
freihand_00028033,data/processed/landmarks/freihand_00028033.npy,unknown,claro,freihand,1,imputed,train
freihand_00012088,data/processed/landmarks/freihand_00012088.npy,unknown,claro,freihand,3,imputed,train
freihand_00030074,data/processed/landmarks/freihand_00030074.npy,unknown,medio,freihand,6,imputed,train
freihand_00018302,data/processed/landmarks/freihand_00018302.npy,unknown,medio,freihand,7,imputed,train
freihand_00003998,data/processed/landmarks/freihand_00003998.npy,unknown,medio,freihand,5,imputed,train
freihand_00024220,data/processed/landmarks/freihand_00024220.npy,unknown,claro,freihand,3,imputed,train
freihand_00016496,data/processed/landmarks/freihand_00016496.npy,unknown,medio,freihand,6,imputed,train
freihand_00012199,data/processed/landmarks/freihand_00012199.npy,unknown,claro,freihand,1,imputed,train
freihand_00006862,data/processed/landmarks/freihand_00006862.npy,unknown,claro,freihand,3,imputed,train
freihand_00016359,data/processed/landmarks/freihand_00016359.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00022146,data/processed/landmarks/freihand_00022146.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00007187,data/processed/landmarks/freihand_00007187.npy,unknown,medio,freihand,5,imputed,train
freihand_00013833,data/processed/landmarks/freihand_00013833.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00003492,data/processed/landmarks/freihand_00003492.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00005185,data/processed/landmarks/freihand_00005185.npy,unknown,claro,freihand,2,imputed,train
freihand_00031425,data/processed/landmarks/freihand_00031425.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00022951,data/processed/landmarks/freihand_00022951.npy,unknown,claro,freihand,2,imputed,train
freihand_00006813,data/processed/landmarks/freihand_00006813.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00020611,data/processed/landmarks/freihand_00020611.npy,unknown,claro,freihand,4,imputed,train
freihand_00022969,data/processed/landmarks/freihand_00022969.npy,unknown,claro,freihand,2,imputed,train
freihand_00019137,data/processed/landmarks/freihand_00019137.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00002777,data/processed/landmarks/freihand_00002777.npy,unknown,medio,freihand,5,imputed,train
freihand_00007361,data/processed/landmarks/freihand_00007361.npy,unknown,medio,freihand,5,imputed,train
freihand_00028494,data/processed/landmarks/freihand_00028494.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00011957,data/processed/landmarks/freihand_00011957.npy,unknown,medio,freihand,6,imputed,train
freihand_00020529,data/processed/landmarks/freihand_00020529.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00031358,data/processed/landmarks/freihand_00031358.npy,unknown,medio,freihand,5,imputed,train
freihand_00031773,data/processed/landmarks/freihand_00031773.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00020624,data/processed/landmarks/freihand_00020624.npy,unknown,medio,freihand,7,imputed,train
freihand_00027404,data/processed/landmarks/freihand_00027404.npy,unknown,medio,freihand,6,imputed,train
freihand_00008134,data/processed/landmarks/freihand_00008134.npy,unknown,claro,freihand,3,imputed,train
freihand_00023741,data/processed/landmarks/freihand_00023741.npy,unknown,medio,freihand,7,imputed,train
freihand_00013355,data/processed/landmarks/freihand_00013355.npy,unknown,medio,freihand,5,imputed,train
freihand_00012332,data/processed/landmarks/freihand_00012332.npy,unknown,medio,freihand,6,imputed,train
freihand_00004888,data/processed/landmarks/freihand_00004888.npy,unknown,claro,freihand,1,imputed,train
freihand_00005734,data/processed/landmarks/freihand_00005734.npy,unknown,claro,freihand,2,imputed,train
freihand_00013235,data/processed/landmarks/freihand_00013235.npy,unknown,medio,freihand,7,imputed,train
freihand_00020187,data/processed/landmarks/freihand_00020187.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00000308,data/processed/landmarks/freihand_00000308.npy,unknown,medio,freihand,7,imputed,train
freihand_00012360,data/processed/landmarks/freihand_00012360.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00021039,data/processed/landmarks/freihand_00021039.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00002695,data/processed/landmarks/freihand_00002695.npy,unknown,claro,freihand,1,imputed,train
freihand_00000075,data/processed/landmarks/freihand_00000075.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00006116,data/processed/landmarks/freihand_00006116.npy,unknown,medio,freihand,6,imputed,train
freihand_00010464,data/processed/landmarks/freihand_00010464.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00029912,data/processed/landmarks/freihand_00029912.npy,unknown,medio,freihand,6,imputed,train
freihand_00031998,data/processed/landmarks/freihand_00031998.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00015765,data/processed/landmarks/freihand_00015765.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00023921,data/processed/landmarks/freihand_00023921.npy,unknown,medio,freihand,5,imputed,train
freihand_00026479,data/processed/landmarks/freihand_00026479.npy,unknown,claro,freihand,3,imputed,train
freihand_00017198,data/processed/landmarks/freihand_00017198.npy,unknown,medio,freihand,6,imputed,train
freihand_00026404,data/processed/landmarks/freihand_00026404.npy,unknown,claro,freihand,1,imputed,train
freihand_00003449,data/processed/landmarks/freihand_00003449.npy,unknown,medio,freihand,6,imputed,train
freihand_00029170,data/processed/landmarks/freihand_00029170.npy,unknown,claro,freihand,3,imputed,train
freihand_00032204,data/processed/landmarks/freihand_00032204.npy,unknown,medio,freihand,5,imputed,train
freihand_00029869,data/processed/landmarks/freihand_00029869.npy,unknown,claro,freihand,1,imputed,train
freihand_00002594,data/processed/landmarks/freihand_00002594.npy,unknown,medio,freihand,7,imputed,train
freihand_00022686,data/processed/landmarks/freihand_00022686.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00023576,data/processed/landmarks/freihand_00023576.npy,unknown,medio,freihand,6,imputed,train
freihand_00021881,data/processed/landmarks/freihand_00021881.npy,unknown,medio,freihand,7,imputed,train
freihand_00029641,data/processed/landmarks/freihand_00029641.npy,unknown,claro,freihand,2,imputed,train
freihand_00025051,data/processed/landmarks/freihand_00025051.npy,unknown,claro,freihand,3,imputed,train
freihand_00020882,data/processed/landmarks/freihand_00020882.npy,unknown,medio,freihand,6,imputed,train
freihand_00027111,data/processed/landmarks/freihand_00027111.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00017857,data/processed/landmarks/freihand_00017857.npy,unknown,claro,freihand,3,imputed,train
freihand_00023754,data/processed/landmarks/freihand_00023754.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00025772,data/processed/landmarks/freihand_00025772.npy,unknown,medio,freihand,5,imputed,train
freihand_00028095,data/processed/landmarks/freihand_00028095.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00020983,data/processed/landmarks/freihand_00020983.npy,unknown,claro,freihand,1,imputed,train
freihand_00031728,data/processed/landmarks/freihand_00031728.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00028890,data/processed/landmarks/freihand_00028890.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00013432,data/processed/landmarks/freihand_00013432.npy,unknown,claro,freihand,1,imputed,train
freihand_00014218,data/processed/landmarks/freihand_00014218.npy,unknown,claro,freihand,1,imputed,train
freihand_00029424,data/processed/landmarks/freihand_00029424.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00000332,data/processed/landmarks/freihand_00000332.npy,unknown,medio,freihand,6,imputed,train
freihand_00018378,data/processed/landmarks/freihand_00018378.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00002379,data/processed/landmarks/freihand_00002379.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00024007,data/processed/landmarks/freihand_00024007.npy,unknown,claro,freihand,4,imputed,train
freihand_00002738,data/processed/landmarks/freihand_00002738.npy,unknown,medio,freihand,5,imputed,train
freihand_00006029,data/processed/landmarks/freihand_00006029.npy,unknown,medio,freihand,5,imputed,train
freihand_00005253,data/processed/landmarks/freihand_00005253.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00013527,data/processed/landmarks/freihand_00013527.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00022273,data/processed/landmarks/freihand_00022273.npy,unknown,claro,freihand,3,imputed,train
freihand_00004110,data/processed/landmarks/freihand_00004110.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00022028,data/processed/landmarks/freihand_00022028.npy,unknown,medio,freihand,5,imputed,train
freihand_00027710,data/processed/landmarks/freihand_00027710.npy,unknown,medio,freihand,6,imputed,train
freihand_00009817,data/processed/landmarks/freihand_00009817.npy,unknown,claro,freihand,4,imputed,train
freihand_00026462,data/processed/landmarks/freihand_00026462.npy,unknown,medio,freihand,5,imputed,train
freihand_00012322,data/processed/landmarks/freihand_00012322.npy,unknown,claro,freihand,4,imputed,train
freihand_00007520,data/processed/landmarks/freihand_00007520.npy,unknown,medio,freihand,6,imputed,train
freihand_00007916,data/processed/landmarks/freihand_00007916.npy,unknown,medio,freihand,7,imputed,train
freihand_00021007,data/processed/landmarks/freihand_00021007.npy,unknown,claro,freihand,4,imputed,train
freihand_00031593,data/processed/landmarks/freihand_00031593.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00011659,data/processed/landmarks/freihand_00011659.npy,unknown,claro,freihand,3,imputed,train
freihand_00009431,data/processed/landmarks/freihand_00009431.npy,unknown,medio,freihand,5,imputed,train
freihand_00020901,data/processed/landmarks/freihand_00020901.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00017295,data/processed/landmarks/freihand_00017295.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00024021,data/processed/landmarks/freihand_00024021.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00014613,data/processed/landmarks/freihand_00014613.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00028623,data/processed/landmarks/freihand_00028623.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00016688,data/processed/landmarks/freihand_00016688.npy,unknown,medio,freihand,5,imputed,train
freihand_00023485,data/processed/landmarks/freihand_00023485.npy,unknown,claro,freihand,3,imputed,train
freihand_00009680,data/processed/landmarks/freihand_00009680.npy,unknown,medio,freihand,5,imputed,train
freihand_00009977,data/processed/landmarks/freihand_00009977.npy,unknown,medio,freihand,5,imputed,train
freihand_00025184,data/processed/landmarks/freihand_00025184.npy,unknown,medio,freihand,6,imputed,train
freihand_00027434,data/processed/landmarks/freihand_00027434.npy,unknown,medio,freihand,6,imputed,train
freihand_00027171,data/processed/landmarks/freihand_00027171.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00017710,data/processed/landmarks/freihand_00017710.npy,unknown,claro,freihand,2,imputed,train
freihand_00006839,data/processed/landmarks/freihand_00006839.npy,unknown,medio,freihand,7,imputed,train
freihand_00001900,data/processed/landmarks/freihand_00001900.npy,unknown,claro,freihand,3,imputed,train
freihand_00021945,data/processed/landmarks/freihand_00021945.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00010961,data/processed/landmarks/freihand_00010961.npy,unknown,medio,freihand,5,imputed,train
freihand_00021138,data/processed/landmarks/freihand_00021138.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00014833,data/processed/landmarks/freihand_00014833.npy,unknown,claro,freihand,3,imputed,train
freihand_00017954,data/processed/landmarks/freihand_00017954.npy,unknown,medio,freihand,5,imputed,train
freihand_00009707,data/processed/landmarks/freihand_00009707.npy,unknown,medio,freihand,6,imputed,train
freihand_00012231,data/processed/landmarks/freihand_00012231.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00014513,data/processed/landmarks/freihand_00014513.npy,unknown,medio,freihand,7,imputed,train
freihand_00026124,data/processed/landmarks/freihand_00026124.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00001496,data/processed/landmarks/freihand_00001496.npy,unknown,medio,freihand,5,imputed,train
freihand_00011788,data/processed/landmarks/freihand_00011788.npy,unknown,claro,freihand,4,imputed,train
freihand_00000019,data/processed/landmarks/freihand_00000019.npy,unknown,claro,freihand,1,imputed,train
freihand_00009722,data/processed/landmarks/freihand_00009722.npy,unknown,medio,freihand,6,imputed,train
freihand_00009836,data/processed/landmarks/freihand_00009836.npy,unknown,medio,freihand,7,imputed,train
freihand_00020494,data/processed/landmarks/freihand_00020494.npy,unknown,claro,freihand,3,imputed,train
freihand_00014088,data/processed/landmarks/freihand_00014088.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00009187,data/processed/landmarks/freihand_00009187.npy,unknown,claro,freihand,1,imputed,train
freihand_00028685,data/processed/landmarks/freihand_00028685.npy,unknown,medio,freihand,5,imputed,train
freihand_00031068,data/processed/landmarks/freihand_00031068.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00014429,data/processed/landmarks/freihand_00014429.npy,unknown,medio,freihand,5,imputed,train
freihand_00024427,data/processed/landmarks/freihand_00024427.npy,unknown,claro,freihand,2,imputed,train
freihand_00016840,data/processed/landmarks/freihand_00016840.npy,unknown,claro,freihand,1,imputed,train
freihand_00016414,data/processed/landmarks/freihand_00016414.npy,unknown,claro,freihand,2,imputed,train
freihand_00019775,data/processed/landmarks/freihand_00019775.npy,unknown,medio,freihand,5,imputed,train
freihand_00020596,data/processed/landmarks/freihand_00020596.npy,unknown,claro,freihand,2,imputed,train
freihand_00030527,data/processed/landmarks/freihand_00030527.npy,unknown,medio,freihand,5,imputed,train
freihand_00002831,data/processed/landmarks/freihand_00002831.npy,unknown,medio,freihand,6,imputed,train
freihand_00011769,data/processed/landmarks/freihand_00011769.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00000993,data/processed/landmarks/freihand_00000993.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00019663,data/processed/landmarks/freihand_00019663.npy,unknown,claro,freihand,2,imputed,train
freihand_00025605,data/processed/landmarks/freihand_00025605.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00019111,data/processed/landmarks/freihand_00019111.npy,unknown,claro,freihand,2,imputed,train
freihand_00012245,data/processed/landmarks/freihand_00012245.npy,unknown,medio,freihand,5,imputed,train
freihand_00004921,data/processed/landmarks/freihand_00004921.npy,unknown,claro,freihand,4,imputed,train
freihand_00019483,data/processed/landmarks/freihand_00019483.npy,unknown,claro,freihand,1,imputed,train
freihand_00013981,data/processed/landmarks/freihand_00013981.npy,unknown,claro,freihand,1,imputed,train
freihand_00025837,data/processed/landmarks/freihand_00025837.npy,unknown,claro,freihand,2,imputed,train
freihand_00021454,data/processed/landmarks/freihand_00021454.npy,unknown,claro,freihand,4,imputed,train
freihand_00015990,data/processed/landmarks/freihand_00015990.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00021568,data/processed/landmarks/freihand_00021568.npy,unknown,claro,freihand,3,imputed,train
freihand_00002045,data/processed/landmarks/freihand_00002045.npy,unknown,medio,freihand,5,imputed,train
freihand_00006788,data/processed/landmarks/freihand_00006788.npy,unknown,medio,freihand,7,imputed,train
freihand_00009754,data/processed/landmarks/freihand_00009754.npy,unknown,claro,freihand,2,imputed,train
freihand_00029690,data/processed/landmarks/freihand_00029690.npy,unknown,medio,freihand,5,imputed,train
freihand_00015741,data/processed/landmarks/freihand_00015741.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00021689,data/processed/landmarks/freihand_00021689.npy,unknown,medio,freihand,7,imputed,train
freihand_00008804,data/processed/landmarks/freihand_00008804.npy,unknown,medio,freihand,6,imputed,train
freihand_00007598,data/processed/landmarks/freihand_00007598.npy,unknown,medio,freihand,6,imputed,train
freihand_00004608,data/processed/landmarks/freihand_00004608.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00026764,data/processed/landmarks/freihand_00026764.npy,unknown,claro,freihand,2,imputed,train
freihand_00026628,data/processed/landmarks/freihand_00026628.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00013260,data/processed/landmarks/freihand_00013260.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00007750,data/processed/landmarks/freihand_00007750.npy,unknown,claro,freihand,3,imputed,train
freihand_00007688,data/processed/landmarks/freihand_00007688.npy,unknown,medio,freihand,5,imputed,train
freihand_00017151,data/processed/landmarks/freihand_00017151.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00030146,data/processed/landmarks/freihand_00030146.npy,unknown,medio,freihand,6,imputed,train
freihand_00017668,data/processed/landmarks/freihand_00017668.npy,unknown,claro,freihand,1,imputed,train
freihand_00020042,data/processed/landmarks/freihand_00020042.npy,unknown,medio,freihand,6,imputed,train
freihand_00008698,data/processed/landmarks/freihand_00008698.npy,unknown,claro,freihand,4,imputed,train
freihand_00009640,data/processed/landmarks/freihand_00009640.npy,unknown,claro,freihand,2,imputed,train
freihand_00017524,data/processed/landmarks/freihand_00017524.npy,unknown,claro,freihand,2,imputed,train
freihand_00015869,data/processed/landmarks/freihand_00015869.npy,unknown,medio,freihand,7,imputed,train
freihand_00003430,data/processed/landmarks/freihand_00003430.npy,unknown,claro,freihand,2,imputed,train
freihand_00007941,data/processed/landmarks/freihand_00007941.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00004121,data/processed/landmarks/freihand_00004121.npy,unknown,medio,freihand,6,imputed,train
freihand_00001321,data/processed/landmarks/freihand_00001321.npy,unknown,claro,freihand,1,imputed,train
freihand_00007280,data/processed/landmarks/freihand_00007280.npy,unknown,medio,freihand,7,imputed,train
freihand_00024896,data/processed/landmarks/freihand_00024896.npy,unknown,medio,freihand,7,imputed,train
freihand_00008163,data/processed/landmarks/freihand_00008163.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00011861,data/processed/landmarks/freihand_00011861.npy,unknown,medio,freihand,6,imputed,train
freihand_00010086,data/processed/landmarks/freihand_00010086.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00021293,data/processed/landmarks/freihand_00021293.npy,unknown,medio,freihand,6,imputed,train
freihand_00022484,data/processed/landmarks/freihand_00022484.npy,unknown,medio,freihand,5,imputed,train
freihand_00012210,data/processed/landmarks/freihand_00012210.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00031748,data/processed/landmarks/freihand_00031748.npy,unknown,medio,freihand,6,imputed,train
freihand_00030174,data/processed/landmarks/freihand_00030174.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00025660,data/processed/landmarks/freihand_00025660.npy,unknown,claro,freihand,4,imputed,train
freihand_00027032,data/processed/landmarks/freihand_00027032.npy,unknown,medio,freihand,7,imputed,train
freihand_00022827,data/processed/landmarks/freihand_00022827.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00024406,data/processed/landmarks/freihand_00024406.npy,unknown,claro,freihand,2,imputed,train
freihand_00010869,data/processed/landmarks/freihand_00010869.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00031226,data/processed/landmarks/freihand_00031226.npy,unknown,medio,freihand,7,imputed,train
freihand_00027740,data/processed/landmarks/freihand_00027740.npy,unknown,medio,freihand,5,imputed,train
freihand_00005693,data/processed/landmarks/freihand_00005693.npy,unknown,medio,freihand,7,imputed,train
freihand_00012955,data/processed/landmarks/freihand_00012955.npy,unknown,claro,freihand,4,imputed,train
freihand_00014077,data/processed/landmarks/freihand_00014077.npy,unknown,claro,freihand,3,imputed,train
freihand_00016112,data/processed/landmarks/freihand_00016112.npy,unknown,medio,freihand,7,imputed,train
freihand_00030070,data/processed/landmarks/freihand_00030070.npy,unknown,claro,freihand,1,imputed,train
freihand_00025757,data/processed/landmarks/freihand_00025757.npy,unknown,medio,freihand,5,imputed,train
freihand_00004916,data/processed/landmarks/freihand_00004916.npy,unknown,medio,freihand,6,imputed,train
freihand_00017031,data/processed/landmarks/freihand_00017031.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00014445,data/processed/landmarks/freihand_00014445.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00012414,data/processed/landmarks/freihand_00012414.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00023484,data/processed/landmarks/freihand_00023484.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00017809,data/processed/landmarks/freihand_00017809.npy,unknown,claro,freihand,3,imputed,train
freihand_00014951,data/processed/landmarks/freihand_00014951.npy,unknown,medio,freihand,5,imputed,train
freihand_00030470,data/processed/landmarks/freihand_00030470.npy,unknown,medio,freihand,7,imputed,train
freihand_00013131,data/processed/landmarks/freihand_00013131.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00007767,data/processed/landmarks/freihand_00007767.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00027993,data/processed/landmarks/freihand_00027993.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00015274,data/processed/landmarks/freihand_00015274.npy,unknown,claro,freihand,4,imputed,train
freihand_00029971,data/processed/landmarks/freihand_00029971.npy,unknown,claro,freihand,1,imputed,train
freihand_00026440,data/processed/landmarks/freihand_00026440.npy,unknown,claro,freihand,1,imputed,train
freihand_00015051,data/processed/landmarks/freihand_00015051.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00022765,data/processed/landmarks/freihand_00022765.npy,unknown,claro,freihand,3,imputed,train
freihand_00001457,data/processed/landmarks/freihand_00001457.npy,unknown,medio,freihand,6,imputed,train
freihand_00025424,data/processed/landmarks/freihand_00025424.npy,unknown,medio,freihand,5,imputed,train
freihand_00005668,data/processed/landmarks/freihand_00005668.npy,unknown,claro,freihand,4,imputed,train
freihand_00018431,data/processed/landmarks/freihand_00018431.npy,unknown,medio,freihand,5,imputed,train
freihand_00007937,data/processed/landmarks/freihand_00007937.npy,unknown,medio,freihand,5,imputed,train
freihand_00032294,data/processed/landmarks/freihand_00032294.npy,unknown,medio,freihand,7,imputed,train
freihand_00004962,data/processed/landmarks/freihand_00004962.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00024288,data/processed/landmarks/freihand_00024288.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00027140,data/processed/landmarks/freihand_00027140.npy,unknown,medio,freihand,7,imputed,train
freihand_00032276,data/processed/landmarks/freihand_00032276.npy,unknown,medio,freihand,6,imputed,train
freihand_00022478,data/processed/landmarks/freihand_00022478.npy,unknown,medio,freihand,5,imputed,train
freihand_00005945,data/processed/landmarks/freihand_00005945.npy,unknown,medio,freihand,6,imputed,train
freihand_00008897,data/processed/landmarks/freihand_00008897.npy,unknown,medio,freihand,7,imputed,train
freihand_00025776,data/processed/landmarks/freihand_00025776.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00015360,data/processed/landmarks/freihand_00015360.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00017104,data/processed/landmarks/freihand_00017104.npy,unknown,claro,freihand,4,imputed,train
freihand_00012742,data/processed/landmarks/freihand_00012742.npy,unknown,claro,freihand,2,imputed,train
freihand_00025648,data/processed/landmarks/freihand_00025648.npy,unknown,claro,freihand,3,imputed,train
freihand_00015714,data/processed/landmarks/freihand_00015714.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00014004,data/processed/landmarks/freihand_00014004.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00024011,data/processed/landmarks/freihand_00024011.npy,unknown,medio,freihand,7,imputed,train
freihand_00030372,data/processed/landmarks/freihand_00030372.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00013588,data/processed/landmarks/freihand_00013588.npy,unknown,claro,freihand,2,imputed,train
freihand_00017367,data/processed/landmarks/freihand_00017367.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00021032,data/processed/landmarks/freihand_00021032.npy,unknown,medio,freihand,5,imputed,train
freihand_00003544,data/processed/landmarks/freihand_00003544.npy,unknown,claro,freihand,3,imputed,train
freihand_00021032,data/processed/landmarks/freihand_00021032.npy,unknown,medio,freihand,5,imputed,train
freihand_00019954,data/processed/landmarks/freihand_00019954.npy,unknown,claro,freihand,2,imputed,train
freihand_00020692,data/processed/landmarks/freihand_00020692.npy,unknown,claro,freihand,1,imputed,train
freihand_00011298,data/processed/landmarks/freihand_00011298.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00005476,data/processed/landmarks/freihand_00005476.npy,unknown,claro,freihand,3,imputed,train
freihand_00014485,data/processed/landmarks/freihand_00014485.npy,unknown,claro,freihand,3,imputed,train
freihand_00012324,data/processed/landmarks/freihand_00012324.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00013040,data/processed/landmarks/freihand_00013040.npy,unknown,medio,freihand,5,imputed,train
freihand_00014676,data/processed/landmarks/freihand_00014676.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00014096,data/processed/landmarks/freihand_00014096.npy,unknown,medio,freihand,7,imputed,train
freihand_00012155,data/processed/landmarks/freihand_00012155.npy,unknown,medio,freihand,5,imputed,train
freihand_00004253,data/processed/landmarks/freihand_00004253.npy,unknown,medio,freihand,7,imputed,train
freihand_00002615,data/processed/landmarks/freihand_00002615.npy,unknown,medio,freihand,5,imputed,train
freihand_00021067,data/processed/landmarks/freihand_00021067.npy,unknown,claro,freihand,2,imputed,train
freihand_00022029,data/processed/landmarks/freihand_00022029.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00016806,data/processed/landmarks/freihand_00016806.npy,unknown,oscuro,freihand,9,imputed,train
