sample_id,path_secuencia,path_landmarks,label,condition,dataset,mst,mst_origin,split
freihand_00016018,secuencias_stgcn/synthetic/freihand_00016018.npy,data/processed/landmarks/freihand_00016018.npy,unknown,claro,freihand,1,imputed,train
freihand_00029357,secuencias_stgcn/synthetic/freihand_00029357.npy,data/processed/landmarks/freihand_00029357.npy,unknown,medio,freihand,5,imputed,train
b23014a8-0cfd-4a78-8854-fd43f7007fe6,secuencias_stgcn/synthetic/b23014a8-0cfd-4a78-8854-fd43f7007fe6.npy,data/processed/landmarks/b23014a8-0cfd-4a78-8854-fd43f7007fe6.npy,palm,medio,hagrid,6,imputed,train
008b0512-4c9b-4b58-9bf1-690d1fec0d0d,secuencias_stgcn/synthetic/008b0512-4c9b-4b58-9bf1-690d1fec0d0d.npy,data/processed/landmarks/008b0512-4c9b-4b58-9bf1-690d1fec0d0d.npy,fist,claro,hagrid,1,imputed,train
3c156975-e1aa-43aa-99c4-6df3cc35bee0,secuencias_stgcn/synthetic/3c156975-e1aa-43aa-99c4-6df3cc35bee0.npy,data/processed/landmarks/3c156975-e1aa-43aa-99c4-6df3cc35bee0.npy,stop_inverted,medio,hagrid,5,imputed,train
d5f204d6-6753-48a6-bd57-ed59f57f1c62,secuencias_stgcn/synthetic/d5f204d6-6753-48a6-bd57-ed59f57f1c62.npy,data/processed/landmarks/d5f204d6-6753-48a6-bd57-ed59f57f1c62.npy,dislike,oscuro,hagrid,9,imputed,train
239b8030-fa2f-42e6-9ae4-eb674201d1a3,secuencias_stgcn/synthetic/239b8030-fa2f-42e6-9ae4-eb674201d1a3.npy,data/processed/landmarks/239b8030-fa2f-42e6-9ae4-eb674201d1a3.npy,stop_inverted,oscuro,hagrid,8,imputed,train
freihand_00007899,secuencias_stgcn/synthetic/freihand_00007899.npy,data/processed/landmarks/freihand_00007899.npy,unknown,oscuro,freihand,10,imputed,train
f9fcb1c6-47e8-4672-96ff-b7a9dbf1bd27,secuencias_stgcn/synthetic/f9fcb1c6-47e8-4672-96ff-b7a9dbf1bd27.npy,data/processed/landmarks/f9fcb1c6-47e8-4672-96ff-b7a9dbf1bd27.npy,peace,oscuro,hagrid,10,imputed,train
7142a453-f33f-4d19-94b7-7dcf08fdb01f,secuencias_stgcn/synthetic/7142a453-f33f-4d19-94b7-7dcf08fdb01f.npy,data/processed/landmarks/7142a453-f33f-4d19-94b7-7dcf08fdb01f.npy,stop,oscuro,hagrid,10,imputed,train
freihand_00012883,secuencias_stgcn/synthetic/freihand_00012883.npy,data/processed/landmarks/freihand_00012883.npy,unknown,claro,freihand,3,imputed,train
faf98b1b-b105-4f9a-a410-f4bec5fb2c05,secuencias_stgcn/synthetic/faf98b1b-b105-4f9a-a410-f4bec5fb2c05.npy,data/processed/landmarks/faf98b1b-b105-4f9a-a410-f4bec5fb2c05.npy,fist,claro,hagrid,3,imputed,train
freihand_00021908,secuencias_stgcn/synthetic/freihand_00021908.npy,data/processed/landmarks/freihand_00021908.npy,unknown,medio,freihand,5,imputed,train
36652fe8-6280-4920-ba47-49899a145124,secuencias_stgcn/synthetic/36652fe8-6280-4920-ba47-49899a145124.npy,data/processed/landmarks/36652fe8-6280-4920-ba47-49899a145124.npy,peace,medio,hagrid,6,imputed,train
freihand_00020294,secuencias_stgcn/synthetic/freihand_00020294.npy,data/processed/landmarks/freihand_00020294.npy,unknown,medio,freihand,6,imputed,train
freihand_00024878,secuencias_stgcn/synthetic/freihand_00024878.npy,data/processed/landmarks/freihand_00024878.npy,unknown,medio,freihand,5,imputed,train
70d755a7-6df6-4509-ba4d-39c964f28db7,secuencias_stgcn/synthetic/70d755a7-6df6-4509-ba4d-39c964f28db7.npy,data/processed/landmarks/70d755a7-6df6-4509-ba4d-39c964f28db7.npy,two_up_inverted,medio,hagrid,5,imputed,train
5a60cb13-871d-44d2-a3df-389458807319,secuencias_stgcn/synthetic/5a60cb13-871d-44d2-a3df-389458807319.npy,data/processed/landmarks/5a60cb13-871d-44d2-a3df-389458807319.npy,two_up,medio,hagrid,5,imputed,train
62aa71fa-bc79-4d99-9e69-ebc07996aa55,secuencias_stgcn/synthetic/62aa71fa-bc79-4d99-9e69-ebc07996aa55.npy,data/processed/landmarks/62aa71fa-bc79-4d99-9e69-ebc07996aa55.npy,stop_inverted,medio,hagrid,5,imputed,train
freihand_00025046,secuencias_stgcn/synthetic/freihand_00025046.npy,data/processed/landmarks/freihand_00025046.npy,unknown,medio,freihand,5,imputed,train
d06f2efa-5dcf-473c-aea1-bf20dca888a4,secuencias_stgcn/synthetic/d06f2efa-5dcf-473c-aea1-bf20dca888a4.npy,data/processed/landmarks/d06f2efa-5dcf-473c-aea1-bf20dca888a4.npy,one,claro,hagrid,1,imputed,train
freihand_00005307,secuencias_stgcn/synthetic/freihand_00005307.npy,data/processed/landmarks/freihand_00005307.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00032423,secuencias_stgcn/synthetic/freihand_00032423.npy,data/processed/landmarks/freihand_00032423.npy,unknown,medio,freihand,5,imputed,train
45f28b27-3939-43b4-9055-7c89fbbe62cd,secuencias_stgcn/synthetic/45f28b27-3939-43b4-9055-7c89fbbe62cd.npy,data/processed/landmarks/45f28b27-3939-43b4-9055-7c89fbbe62cd.npy,four,claro,hagrid,3,imputed,train
freihand_00008655,secuencias_stgcn/synthetic/freihand_00008655.npy,data/processed/landmarks/freihand_00008655.npy,unknown,oscuro,freihand,10,imputed,train
5aee5ea5-3ea4-450e-b70d-f99c0071eaaf,secuencias_stgcn/synthetic/5aee5ea5-3ea4-450e-b70d-f99c0071eaaf.npy,data/processed/landmarks/5aee5ea5-3ea4-450e-b70d-f99c0071eaaf.npy,one,medio,hagrid,5,imputed,train
bd73b42f-2ce5-4364-a3b3-cc21d3d47968,secuencias_stgcn/synthetic/bd73b42f-2ce5-4364-a3b3-cc21d3d47968.npy,data/processed/landmarks/bd73b42f-2ce5-4364-a3b3-cc21d3d47968.npy,mute,claro,hagrid,4,imputed,train
d9aecb30-58c5-449b-b9ba-97d6a6182d87,secuencias_stgcn/synthetic/d9aecb30-58c5-449b-b9ba-97d6a6182d87.npy,data/processed/landmarks/d9aecb30-58c5-449b-b9ba-97d6a6182d87.npy,call,claro,hagrid,3,imputed,train
0bc8d714-be15-4364-be5c-6e15f8c45f4b,secuencias_stgcn/synthetic/0bc8d714-be15-4364-be5c-6e15f8c45f4b.npy,data/processed/landmarks/0bc8d714-be15-4364-be5c-6e15f8c45f4b.npy,rock,claro,hagrid,3,imputed,train
freihand_00025038,secuencias_stgcn/synthetic/freihand_00025038.npy,data/processed/landmarks/freihand_00025038.npy,unknown,oscuro,freihand,10,imputed,train
4a53af19-96fd-4c93-8282-1c2d2fc75ebe,secuencias_stgcn/synthetic/4a53af19-96fd-4c93-8282-1c2d2fc75ebe.npy,data/processed/landmarks/4a53af19-96fd-4c93-8282-1c2d2fc75ebe.npy,dislike,oscuro,hagrid,10,imputed,train
freihand_00020515,secuencias_stgcn/synthetic/freihand_00020515.npy,data/processed/landmarks/freihand_00020515.npy,unknown,claro,freihand,1,imputed,train
99609677-87a2-4e9f-b693-b1f4ba94114d,secuencias_stgcn/synthetic/99609677-87a2-4e9f-b693-b1f4ba94114d.npy,data/processed/landmarks/99609677-87a2-4e9f-b693-b1f4ba94114d.npy,three,medio,hagrid,7,imputed,train
freihand_00006483,secuencias_stgcn/synthetic/freihand_00006483.npy,data/processed/landmarks/freihand_00006483.npy,unknown,oscuro,freihand,10,imputed,train
10a71968-3b9b-4c7e-a8cb-2261f5c6806b,secuencias_stgcn/synthetic/10a71968-3b9b-4c7e-a8cb-2261f5c6806b.npy,data/processed/landmarks/10a71968-3b9b-4c7e-a8cb-2261f5c6806b.npy,rock,oscuro,hagrid,10,imputed,train
freihand_00021275,secuencias_stgcn/synthetic/freihand_00021275.npy,data/processed/landmarks/freihand_00021275.npy,unknown,medio,freihand,6,imputed,train
freihand_00017943,secuencias_stgcn/synthetic/freihand_00017943.npy,data/processed/landmarks/freihand_00017943.npy,unknown,oscuro,freihand,9,imputed,train
ae760954-ac3e-43eb-b1f0-51d389fd7d69,secuencias_stgcn/synthetic/ae760954-ac3e-43eb-b1f0-51d389fd7d69.npy,data/processed/landmarks/ae760954-ac3e-43eb-b1f0-51d389fd7d69.npy,two_up_inverted,claro,hagrid,3,imputed,train
d719b7c1-d3dc-41d2-b7b5-6a035dc0fd83,secuencias_stgcn/synthetic/d719b7c1-d3dc-41d2-b7b5-6a035dc0fd83.npy,data/processed/landmarks/d719b7c1-d3dc-41d2-b7b5-6a035dc0fd83.npy,three2,oscuro,hagrid,8,imputed,train
fe7db098-9307-427e-a527-53b58e7b4544,secuencias_stgcn/synthetic/fe7db098-9307-427e-a527-53b58e7b4544.npy,data/processed/landmarks/fe7db098-9307-427e-a527-53b58e7b4544.npy,rock,oscuro,hagrid,9,imputed,train
cff23900-6015-4aaf-8c9a-cb87e8d66821,secuencias_stgcn/synthetic/cff23900-6015-4aaf-8c9a-cb87e8d66821.npy,data/processed/landmarks/cff23900-6015-4aaf-8c9a-cb87e8d66821.npy,three2,claro,hagrid,2,imputed,train
freihand_00020068,secuencias_stgcn/synthetic/freihand_00020068.npy,data/processed/landmarks/freihand_00020068.npy,unknown,claro,freihand,2,imputed,train
freihand_00017228,secuencias_stgcn/synthetic/freihand_00017228.npy,data/processed/landmarks/freihand_00017228.npy,unknown,medio,freihand,7,imputed,train
freihand_00031660,secuencias_stgcn/synthetic/freihand_00031660.npy,data/processed/landmarks/freihand_00031660.npy,unknown,claro,freihand,4,imputed,train
freihand_00019496,secuencias_stgcn/synthetic/freihand_00019496.npy,data/processed/landmarks/freihand_00019496.npy,unknown,medio,freihand,6,imputed,train
cb982351-985b-40c1-8181-939ba58134f9,secuencias_stgcn/synthetic/cb982351-985b-40c1-8181-939ba58134f9.npy,data/processed/landmarks/cb982351-985b-40c1-8181-939ba58134f9.npy,stop_inverted,oscuro,hagrid,10,imputed,train
freihand_00003817,secuencias_stgcn/synthetic/freihand_00003817.npy,data/processed/landmarks/freihand_00003817.npy,unknown,claro,freihand,1,imputed,train
2530ae08-af9c-4c1f-8252-99b17588016d,secuencias_stgcn/synthetic/2530ae08-af9c-4c1f-8252-99b17588016d.npy,data/processed/landmarks/2530ae08-af9c-4c1f-8252-99b17588016d.npy,three2,oscuro,hagrid,10,imputed,train
freihand_00022373,secuencias_stgcn/synthetic/freihand_00022373.npy,data/processed/landmarks/freihand_00022373.npy,unknown,medio,freihand,5,imputed,train
cb503359-81cc-493c-bb80-7f6536c1a732,secuencias_stgcn/synthetic/cb503359-81cc-493c-bb80-7f6536c1a732.npy,data/processed/landmarks/cb503359-81cc-493c-bb80-7f6536c1a732.npy,dislike,claro,hagrid,3,imputed,train
890f96dc-4fc0-4e65-84e7-59f94dc84014,secuencias_stgcn/synthetic/890f96dc-4fc0-4e65-84e7-59f94dc84014.npy,data/processed/landmarks/890f96dc-4fc0-4e65-84e7-59f94dc84014.npy,peace_inverted,claro,hagrid,4,imputed,train
d221e923-debd-4287-8332-1bcf5c13b764,secuencias_stgcn/synthetic/d221e923-debd-4287-8332-1bcf5c13b764.npy,data/processed/landmarks/d221e923-debd-4287-8332-1bcf5c13b764.npy,two_up_inverted,oscuro,hagrid,8,imputed,train
freihand_00014101,secuencias_stgcn/synthetic/freihand_00014101.npy,data/processed/landmarks/freihand_00014101.npy,unknown,claro,freihand,1,imputed,train
freihand_00030647,secuencias_stgcn/synthetic/freihand_00030647.npy,data/processed/landmarks/freihand_00030647.npy,unknown,medio,freihand,7,imputed,train
freihand_00024279,secuencias_stgcn/synthetic/freihand_00024279.npy,data/processed/landmarks/freihand_00024279.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00028401,secuencias_stgcn/synthetic/freihand_00028401.npy,data/processed/landmarks/freihand_00028401.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00023963,secuencias_stgcn/synthetic/freihand_00023963.npy,data/processed/landmarks/freihand_00023963.npy,unknown,medio,freihand,5,imputed,train
29b692c4-fe21-42b3-8779-6d34237f49d9,secuencias_stgcn/synthetic/29b692c4-fe21-42b3-8779-6d34237f49d9.npy,data/processed/landmarks/29b692c4-fe21-42b3-8779-6d34237f49d9.npy,two_up,oscuro,hagrid,10,imputed,train
5b6e361c-c178-40fb-94b2-f1f3964c07c1,secuencias_stgcn/synthetic/5b6e361c-c178-40fb-94b2-f1f3964c07c1.npy,data/processed/landmarks/5b6e361c-c178-40fb-94b2-f1f3964c07c1.npy,stop,claro,hagrid,2,imputed,train
e122a646-4b64-4edb-af9f-adcfdff009d6,secuencias_stgcn/synthetic/e122a646-4b64-4edb-af9f-adcfdff009d6.npy,data/processed/landmarks/e122a646-4b64-4edb-af9f-adcfdff009d6.npy,three2,medio,hagrid,5,imputed,train
freihand_00027014,secuencias_stgcn/synthetic/freihand_00027014.npy,data/processed/landmarks/freihand_00027014.npy,unknown,medio,freihand,7,imputed,train
freihand_00032355,secuencias_stgcn/synthetic/freihand_00032355.npy,data/processed/landmarks/freihand_00032355.npy,unknown,oscuro,freihand,9,imputed,train
73e5ca34-3ee1-46b4-8047-7e1b7f3d2919,secuencias_stgcn/synthetic/73e5ca34-3ee1-46b4-8047-7e1b7f3d2919.npy,data/processed/landmarks/73e5ca34-3ee1-46b4-8047-7e1b7f3d2919.npy,palm,oscuro,hagrid,10,imputed,train
8f3b42f4-4b79-49c1-847b-7caf7f278fd4,secuencias_stgcn/synthetic/8f3b42f4-4b79-49c1-847b-7caf7f278fd4.npy,data/processed/landmarks/8f3b42f4-4b79-49c1-847b-7caf7f278fd4.npy,two_up_inverted,oscuro,hagrid,10,imputed,train
freihand_00009683,secuencias_stgcn/synthetic/freihand_00009683.npy,data/processed/landmarks/freihand_00009683.npy,unknown,medio,freihand,6,imputed,train
freihand_00016666,secuencias_stgcn/synthetic/freihand_00016666.npy,data/processed/landmarks/freihand_00016666.npy,unknown,claro,freihand,1,imputed,train
freihand_00021539,secuencias_stgcn/synthetic/freihand_00021539.npy,data/processed/landmarks/freihand_00021539.npy,unknown,medio,freihand,5,imputed,train
f19074cb-edac-4590-81f5-894ff7b4e8ed,secuencias_stgcn/synthetic/f19074cb-edac-4590-81f5-894ff7b4e8ed.npy,data/processed/landmarks/f19074cb-edac-4590-81f5-894ff7b4e8ed.npy,peace_inverted,claro,hagrid,1,imputed,train
33d82eba-9c82-4f52-aebe-7ec02dce95b9,secuencias_stgcn/synthetic/33d82eba-9c82-4f52-aebe-7ec02dce95b9.npy,data/processed/landmarks/33d82eba-9c82-4f52-aebe-7ec02dce95b9.npy,call,claro,hagrid,3,imputed,train
freihand_00024098,secuencias_stgcn/synthetic/freihand_00024098.npy,data/processed/landmarks/freihand_00024098.npy,unknown,medio,freihand,6,imputed,train
freihand_00002693,secuencias_stgcn/synthetic/freihand_00002693.npy,data/processed/landmarks/freihand_00002693.npy,unknown,medio,freihand,7,imputed,train
b35406ef-1f84-4cfe-ada4-773f551131df,secuencias_stgcn/synthetic/b35406ef-1f84-4cfe-ada4-773f551131df.npy,data/processed/landmarks/b35406ef-1f84-4cfe-ada4-773f551131df.npy,peace,oscuro,hagrid,10,imputed,train
cb29f1e8-0022-425a-9858-286d64fa204d,secuencias_stgcn/synthetic/cb29f1e8-0022-425a-9858-286d64fa204d.npy,data/processed/landmarks/cb29f1e8-0022-425a-9858-286d64fa204d.npy,one,medio,hagrid,5,imputed,train
freihand_00010997,secuencias_stgcn/synthetic/freihand_00010997.npy,data/processed/landmarks/freihand_00010997.npy,unknown,medio,freihand,5,imputed,train
a751a8c5-d42e-477b-90f2-c0b487be5078,secuencias_stgcn/synthetic/a751a8c5-d42e-477b-90f2-c0b487be5078.npy,data/processed/landmarks/a751a8c5-d42e-477b-90f2-c0b487be5078.npy,like,claro,hagrid,2,imputed,train
5dc30aed-c8ad-43f6-89c9-32a888c70f73,secuencias_stgcn/synthetic/5dc30aed-c8ad-43f6-89c9-32a888c70f73.npy,data/processed/landmarks/5dc30aed-c8ad-43f6-89c9-32a888c70f73.npy,dislike,claro,hagrid,4,imputed,train
e78af2aa-0411-40a5-a5ae-c39d7a1973fa,secuencias_stgcn/synthetic/e78af2aa-0411-40a5-a5ae-c39d7a1973fa.npy,data/processed/landmarks/e78af2aa-0411-40a5-a5ae-c39d7a1973fa.npy,mute,medio,hagrid,7,imputed,train
3346ec86-328a-4004-8eb7-2c69c3e052f5,secuencias_stgcn/synthetic/3346ec86-328a-4004-8eb7-2c69c3e052f5.npy,data/processed/landmarks/3346ec86-328a-4004-8eb7-2c69c3e052f5.npy,like,medio,hagrid,6,imputed,train
cf5cc081-3915-4391-9aab-d2249f518910,secuencias_stgcn/synthetic/cf5cc081-3915-4391-9aab-d2249f518910.npy,data/processed/landmarks/cf5cc081-3915-4391-9aab-d2249f518910.npy,three,claro,hagrid,1,imputed,train
freihand_00001362,secuencias_stgcn/synthetic/freihand_00001362.npy,data/processed/landmarks/freihand_00001362.npy,unknown,oscuro,freihand,10,imputed,train
0a708f21-0fba-48e4-9833-701ae9a458a6,secuencias_stgcn/synthetic/0a708f21-0fba-48e4-9833-701ae9a458a6.npy,data/processed/landmarks/0a708f21-0fba-48e4-9833-701ae9a458a6.npy,mute,claro,hagrid,2,imputed,train
freihand_00005283,secuencias_stgcn/synthetic/freihand_00005283.npy,data/processed/landmarks/freihand_00005283.npy,unknown,oscuro,freihand,9,imputed,train
38d9c9dd-66f4-47fd-a32b-05c4540d58e2,secuencias_stgcn/synthetic/38d9c9dd-66f4-47fd-a32b-05c4540d58e2.npy,data/processed/landmarks/38d9c9dd-66f4-47fd-a32b-05c4540d58e2.npy,dislike,claro,hagrid,3,imputed,train
freihand_00005216,secuencias_stgcn/synthetic/freihand_00005216.npy,data/processed/landmarks/freihand_00005216.npy,unknown,medio,freihand,5,imputed,train
freihand_00016090,secuencias_stgcn/synthetic/freihand_00016090.npy,data/processed/landmarks/freihand_00016090.npy,unknown,claro,freihand,3,imputed,train
8538a100-cef7-4793-ba7c-ac82cbd654e9,secuencias_stgcn/synthetic/8538a100-cef7-4793-ba7c-ac82cbd654e9.npy,data/processed/landmarks/8538a100-cef7-4793-ba7c-ac82cbd654e9.npy,fist,medio,hagrid,5,imputed,train
freihand_00003996,secuencias_stgcn/synthetic/freihand_00003996.npy,data/processed/landmarks/freihand_00003996.npy,unknown,oscuro,freihand,9,imputed,train
b61ac7e0-7199-4729-9474-55383ffee626,secuencias_stgcn/synthetic/b61ac7e0-7199-4729-9474-55383ffee626.npy,data/processed/landmarks/b61ac7e0-7199-4729-9474-55383ffee626.npy,call,claro,hagrid,4,imputed,train
freihand_00010390,secuencias_stgcn/synthetic/freihand_00010390.npy,data/processed/landmarks/freihand_00010390.npy,unknown,claro,freihand,1,imputed,train
c58a4063-4d49-470a-93ec-5da3249cf056,secuencias_stgcn/synthetic/c58a4063-4d49-470a-93ec-5da3249cf056.npy,data/processed/landmarks/c58a4063-4d49-470a-93ec-5da3249cf056.npy,two_up,medio,hagrid,7,imputed,train
c3af58f1-afa1-48e7-bedd-3386a7f90596,secuencias_stgcn/synthetic/c3af58f1-afa1-48e7-bedd-3386a7f90596.npy,data/processed/landmarks/c3af58f1-afa1-48e7-bedd-3386a7f90596.npy,peace,oscuro,hagrid,10,imputed,train
freihand_00030326,secuencias_stgcn/synthetic/freihand_00030326.npy,data/processed/landmarks/freihand_00030326.npy,unknown,medio,freihand,5,imputed,train
freihand_00026156,secuencias_stgcn/synthetic/freihand_00026156.npy,data/processed/landmarks/freihand_00026156.npy,unknown,medio,freihand,7,imputed,train
fbd7ee55-4487-47e4-a810-94dada1d4d6e,secuencias_stgcn/synthetic/fbd7ee55-4487-47e4-a810-94dada1d4d6e.npy,data/processed/landmarks/fbd7ee55-4487-47e4-a810-94dada1d4d6e.npy,three2,oscuro,hagrid,9,imputed,train
freihand_00024021,secuencias_stgcn/synthetic/freihand_00024021.npy,data/processed/landmarks/freihand_00024021.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00024796,secuencias_stgcn/synthetic/freihand_00024796.npy,data/processed/landmarks/freihand_00024796.npy,unknown,claro,freihand,3,imputed,train
freihand_00020884,secuencias_stgcn/synthetic/freihand_00020884.npy,data/processed/landmarks/freihand_00020884.npy,unknown,claro,freihand,1,imputed,train
freihand_00002964,secuencias_stgcn/synthetic/freihand_00002964.npy,data/processed/landmarks/freihand_00002964.npy,unknown,oscuro,freihand,8,imputed,train
b0f8909f-264f-4a1b-8f6c-e9e4b41eb0c7,secuencias_stgcn/synthetic/b0f8909f-264f-4a1b-8f6c-e9e4b41eb0c7.npy,data/processed/landmarks/b0f8909f-264f-4a1b-8f6c-e9e4b41eb0c7.npy,dislike,oscuro,hagrid,10,imputed,train
freihand_00028487,secuencias_stgcn/synthetic/freihand_00028487.npy,data/processed/landmarks/freihand_00028487.npy,unknown,medio,freihand,7,imputed,train
freihand_00028754,secuencias_stgcn/synthetic/freihand_00028754.npy,data/processed/landmarks/freihand_00028754.npy,unknown,medio,freihand,6,imputed,train
freihand_00025767,secuencias_stgcn/synthetic/freihand_00025767.npy,data/processed/landmarks/freihand_00025767.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00004822,secuencias_stgcn/synthetic/freihand_00004822.npy,data/processed/landmarks/freihand_00004822.npy,unknown,claro,freihand,1,imputed,train
freihand_00000405,secuencias_stgcn/synthetic/freihand_00000405.npy,data/processed/landmarks/freihand_00000405.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00002448,secuencias_stgcn/synthetic/freihand_00002448.npy,data/processed/landmarks/freihand_00002448.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00017084,secuencias_stgcn/synthetic/freihand_00017084.npy,data/processed/landmarks/freihand_00017084.npy,unknown,medio,freihand,5,imputed,train
freihand_00011339,secuencias_stgcn/synthetic/freihand_00011339.npy,data/processed/landmarks/freihand_00011339.npy,unknown,medio,freihand,5,imputed,train
freihand_00000466,secuencias_stgcn/synthetic/freihand_00000466.npy,data/processed/landmarks/freihand_00000466.npy,unknown,claro,freihand,3,imputed,train
freihand_00002502,secuencias_stgcn/synthetic/freihand_00002502.npy,data/processed/landmarks/freihand_00002502.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00023934,secuencias_stgcn/synthetic/freihand_00023934.npy,data/processed/landmarks/freihand_00023934.npy,unknown,oscuro,freihand,8,imputed,train
7a181fbc-c1e1-44ee-88ad-e3da6da1f757,secuencias_stgcn/synthetic/7a181fbc-c1e1-44ee-88ad-e3da6da1f757.npy,data/processed/landmarks/7a181fbc-c1e1-44ee-88ad-e3da6da1f757.npy,stop,medio,hagrid,6,imputed,train
d25ab48a-9fe8-412b-9a4b-93b9ab4e647b,secuencias_stgcn/synthetic/d25ab48a-9fe8-412b-9a4b-93b9ab4e647b.npy,data/processed/landmarks/d25ab48a-9fe8-412b-9a4b-93b9ab4e647b.npy,four,oscuro,hagrid,10,imputed,train
freihand_00016205,secuencias_stgcn/synthetic/freihand_00016205.npy,data/processed/landmarks/freihand_00016205.npy,unknown,medio,freihand,7,imputed,train
0d17fafd-0d0d-43b0-9226-ddad28dd136e,secuencias_stgcn/synthetic/0d17fafd-0d0d-43b0-9226-ddad28dd136e.npy,data/processed/landmarks/0d17fafd-0d0d-43b0-9226-ddad28dd136e.npy,two_up,claro,hagrid,3,imputed,train
6d272cf4-6b5b-4e89-806a-705f9977a858,secuencias_stgcn/synthetic/6d272cf4-6b5b-4e89-806a-705f9977a858.npy,data/processed/landmarks/6d272cf4-6b5b-4e89-806a-705f9977a858.npy,call,medio,hagrid,7,imputed,train
9e273adf-306e-4ea6-b1aa-f0d94b90c278,secuencias_stgcn/synthetic/9e273adf-306e-4ea6-b1aa-f0d94b90c278.npy,data/processed/landmarks/9e273adf-306e-4ea6-b1aa-f0d94b90c278.npy,dislike,oscuro,hagrid,10,imputed,train
freihand_00010752,secuencias_stgcn/synthetic/freihand_00010752.npy,data/processed/landmarks/freihand_00010752.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00014940,secuencias_stgcn/synthetic/freihand_00014940.npy,data/processed/landmarks/freihand_00014940.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00020070,secuencias_stgcn/synthetic/freihand_00020070.npy,data/processed/landmarks/freihand_00020070.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00021040,secuencias_stgcn/synthetic/freihand_00021040.npy,data/processed/landmarks/freihand_00021040.npy,unknown,claro,freihand,3,imputed,train
freihand_00006886,secuencias_stgcn/synthetic/freihand_00006886.npy,data/processed/landmarks/freihand_00006886.npy,unknown,claro,freihand,3,imputed,train
freihand_00031428,secuencias_stgcn/synthetic/freihand_00031428.npy,data/processed/landmarks/freihand_00031428.npy,unknown,oscuro,freihand,9,imputed,train
8bbdb2d6-921f-4884-979d-870084276611,secuencias_stgcn/synthetic/8bbdb2d6-921f-4884-979d-870084276611.npy,data/processed/landmarks/8bbdb2d6-921f-4884-979d-870084276611.npy,peace,claro,hagrid,4,imputed,train
freihand_00016939,secuencias_stgcn/synthetic/freihand_00016939.npy,data/processed/landmarks/freihand_00016939.npy,unknown,claro,freihand,1,imputed,train
freihand_00022737,secuencias_stgcn/synthetic/freihand_00022737.npy,data/processed/landmarks/freihand_00022737.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00032079,secuencias_stgcn/synthetic/freihand_00032079.npy,data/processed/landmarks/freihand_00032079.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00004440,secuencias_stgcn/synthetic/freihand_00004440.npy,data/processed/landmarks/freihand_00004440.npy,unknown,oscuro,freihand,10,imputed,train
bad9e9d2-1d4c-42b4-b2a7-93840fa0e551,secuencias_stgcn/synthetic/bad9e9d2-1d4c-42b4-b2a7-93840fa0e551.npy,data/processed/landmarks/bad9e9d2-1d4c-42b4-b2a7-93840fa0e551.npy,call,claro,hagrid,1,imputed,train
freihand_00008040,secuencias_stgcn/synthetic/freihand_00008040.npy,data/processed/landmarks/freihand_00008040.npy,unknown,oscuro,freihand,9,imputed,train
b485a0a6-fb67-4b01-8357-72ac5d1d025f,secuencias_stgcn/synthetic/b485a0a6-fb67-4b01-8357-72ac5d1d025f.npy,data/processed/landmarks/b485a0a6-fb67-4b01-8357-72ac5d1d025f.npy,stop,medio,hagrid,7,imputed,train
freihand_00006178,secuencias_stgcn/synthetic/freihand_00006178.npy,data/processed/landmarks/freihand_00006178.npy,unknown,claro,freihand,2,imputed,train
2696ed0d-f6c4-49c7-8831-bb70a7ea35f1,secuencias_stgcn/synthetic/2696ed0d-f6c4-49c7-8831-bb70a7ea35f1.npy,data/processed/landmarks/2696ed0d-f6c4-49c7-8831-bb70a7ea35f1.npy,fist,claro,hagrid,3,imputed,train
bfe3d082-867c-4e13-ac96-48ea0a1ce4ce,secuencias_stgcn/synthetic/bfe3d082-867c-4e13-ac96-48ea0a1ce4ce.npy,data/processed/landmarks/bfe3d082-867c-4e13-ac96-48ea0a1ce4ce.npy,one,claro,hagrid,1,imputed,train
freihand_00031466,secuencias_stgcn/synthetic/freihand_00031466.npy,data/processed/landmarks/freihand_00031466.npy,unknown,medio,freihand,6,imputed,train
6ff5f1bb-5db7-4fc6-9ebb-118e14b7e8b3,secuencias_stgcn/synthetic/6ff5f1bb-5db7-4fc6-9ebb-118e14b7e8b3.npy,data/processed/landmarks/6ff5f1bb-5db7-4fc6-9ebb-118e14b7e8b3.npy,one,medio,hagrid,6,imputed,train
22034e20-2df2-4a34-82eb-3c48038dc619,secuencias_stgcn/synthetic/22034e20-2df2-4a34-82eb-3c48038dc619.npy,data/processed/landmarks/22034e20-2df2-4a34-82eb-3c48038dc619.npy,peace_inverted,medio,hagrid,5,imputed,train
