sample_id,path_secuencia,path_landmarks,label,condition,dataset,mst,mst_origin,split
freihand_00023136,secuencias_stgcn/freihand/freihand_00023136.npy,data/processed/landmarks/freihand_00023136.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00027743,secuencias_stgcn/freihand/freihand_00027743.npy,data/processed/landmarks/freihand_00027743.npy,unknown,medio,freihand,6,imputed,train
freihand_00018079,secuencias_stgcn/freihand/freihand_00018079.npy,data/processed/landmarks/freihand_00018079.npy,unknown,claro,freihand,4,imputed,train
freihand_00027369,secuencias_stgcn/freihand/freihand_00027369.npy,data/processed/landmarks/freihand_00027369.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00025797,secuencias_stgcn/freihand/freihand_00025797.npy,data/processed/landmarks/freihand_00025797.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00027491,secuencias_stgcn/freihand/freihand_00027491.npy,data/processed/landmarks/freihand_00027491.npy,unknown,medio,freihand,7,imputed,train
freihand_00022250,secuencias_stgcn/freihand/freihand_00022250.npy,data/processed/landmarks/freihand_00022250.npy,unknown,medio,freihand,5,imputed,train
freihand_00023295,secuencias_stgcn/freihand/freihand_00023295.npy,data/processed/landmarks/freihand_00023295.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00000390,secuencias_stgcn/freihand/freihand_00000390.npy,data/processed/landmarks/freihand_00000390.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00019866,secuencias_stgcn/freihand/freihand_00019866.npy,data/processed/landmarks/freihand_00019866.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00000074,secuencias_stgcn/freihand/freihand_00000074.npy,data/processed/landmarks/freihand_00000074.npy,unknown,medio,freihand,7,imputed,train
freihand_00028183,secuencias_stgcn/freihand/freihand_00028183.npy,data/processed/landmarks/freihand_00028183.npy,unknown,claro,freihand,3,imputed,train
freihand_00000513,secuencias_stgcn/freihand/freihand_00000513.npy,data/processed/landmarks/freihand_00000513.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00017556,secuencias_stgcn/freihand/freihand_00017556.npy,data/processed/landmarks/freihand_00017556.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00002365,secuencias_stgcn/freihand/freihand_00002365.npy,data/processed/landmarks/freihand_00002365.npy,unknown,claro,freihand,1,imputed,train
freihand_00031805,secuencias_stgcn/freihand/freihand_00031805.npy,data/processed/landmarks/freihand_00031805.npy,unknown,medio,freihand,6,imputed,train
freihand_00012623,secuencias_stgcn/freihand/freihand_00012623.npy,data/processed/landmarks/freihand_00012623.npy,unknown,medio,freihand,6,imputed,train
freihand_00001082,secuencias_stgcn/freihand/freihand_00001082.npy,data/processed/landmarks/freihand_00001082.npy,unknown,medio,freihand,6,imputed,train
freihand_00025210,secuencias_stgcn/freihand/freihand_00025210.npy,data/processed/landmarks/freihand_00025210.npy,unknown,claro,freihand,3,imputed,train
freihand_00027260,secuencias_stgcn/freihand/freihand_00027260.npy,data/processed/landmarks/freihand_00027260.npy,unknown,medio,freihand,6,imputed,train
freihand_00016443,secuencias_stgcn/freihand/freihand_00016443.npy,data/processed/landmarks/freihand_00016443.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00008478,secuencias_stgcn/freihand/freihand_00008478.npy,data/processed/landmarks/freihand_00008478.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00032037,secuencias_stgcn/freihand/freihand_00032037.npy,data/processed/landmarks/freihand_00032037.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00015057,secuencias_stgcn/freihand/freihand_00015057.npy,data/processed/landmarks/freihand_00015057.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00014454,secuencias_stgcn/freihand/freihand_00014454.npy,data/processed/landmarks/freihand_00014454.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00028887,secuencias_stgcn/freihand/freihand_00028887.npy,data/processed/landmarks/freihand_00028887.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00000600,secuencias_stgcn/freihand/freihand_00000600.npy,data/processed/landmarks/freihand_00000600.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00004456,secuencias_stgcn/freihand/freihand_00004456.npy,data/processed/landmarks/freihand_00004456.npy,unknown,claro,freihand,1,imputed,train
freihand_00008739,secuencias_stgcn/freihand/freihand_00008739.npy,data/processed/landmarks/freihand_00008739.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00021673,secuencias_stgcn/freihand/freihand_00021673.npy,data/processed/landmarks/freihand_00021673.npy,unknown,claro,freihand,2,imputed,train
freihand_00002498,secuencias_stgcn/freihand/freihand_00002498.npy,data/processed/landmarks/freihand_00002498.npy,unknown,medio,freihand,6,imputed,train
freihand_00028736,secuencias_stgcn/freihand/freihand_00028736.npy,data/processed/landmarks/freihand_00028736.npy,unknown,medio,freihand,5,imputed,train
freihand_00015012,secuencias_stgcn/freihand/freihand_00015012.npy,data/processed/landmarks/freihand_00015012.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00019620,secuencias_stgcn/freihand/freihand_00019620.npy,data/processed/landmarks/freihand_00019620.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00028372,secuencias_stgcn/freihand/freihand_00028372.npy,data/processed/landmarks/freihand_00028372.npy,unknown,claro,freihand,3,imputed,train
freihand_00023630,secuencias_stgcn/freihand/freihand_00023630.npy,data/processed/landmarks/freihand_00023630.npy,unknown,medio,freihand,7,imputed,train
freihand_00009828,secuencias_stgcn/freihand/freihand_00009828.npy,data/processed/landmarks/freihand_00009828.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00013867,secuencias_stgcn/freihand/freihand_00013867.npy,data/processed/landmarks/freihand_00013867.npy,unknown,claro,freihand,4,imputed,train
freihand_00005694,secuencias_stgcn/freihand/freihand_00005694.npy,data/processed/landmarks/freihand_00005694.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00004160,secuencias_stgcn/freihand/freihand_00004160.npy,data/processed/landmarks/freihand_00004160.npy,unknown,medio,freihand,6,imputed,train
freihand_00018200,secuencias_stgcn/freihand/freihand_00018200.npy,data/processed/landmarks/freihand_00018200.npy,unknown,medio,freihand,6,imputed,train
freihand_00019464,secuencias_stgcn/freihand/freihand_00019464.npy,data/processed/landmarks/freihand_00019464.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00016918,secuencias_stgcn/freihand/freihand_00016918.npy,data/processed/landmarks/freihand_00016918.npy,unknown,claro,freihand,1,imputed,train
freihand_00022259,secuencias_stgcn/freihand/freihand_00022259.npy,data/processed/landmarks/freihand_00022259.npy,unknown,medio,freihand,6,imputed,train
freihand_00026371,secuencias_stgcn/freihand/freihand_00026371.npy,data/processed/landmarks/freihand_00026371.npy,unknown,claro,freihand,3,imputed,train
freihand_00002133,secuencias_stgcn/freihand/freihand_00002133.npy,data/processed/landmarks/freihand_00002133.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00013075,secuencias_stgcn/freihand/freihand_00013075.npy,data/processed/landmarks/freihand_00013075.npy,unknown,claro,freihand,2,imputed,train
freihand_00023484,secuencias_stgcn/freihand/freihand_00023484.npy,data/processed/landmarks/freihand_00023484.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00013230,secuencias_stgcn/freihand/freihand_00013230.npy,data/processed/landmarks/freihand_00013230.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00009531,secuencias_stgcn/freihand/freihand_00009531.npy,data/processed/landmarks/freihand_00009531.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00021294,secuencias_stgcn/freihand/freihand_00021294.npy,data/processed/landmarks/freihand_00021294.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00007094,secuencias_stgcn/freihand/freihand_00007094.npy,data/processed/landmarks/freihand_00007094.npy,unknown,medio,freihand,7,imputed,train
freihand_00027221,secuencias_stgcn/freihand/freihand_00027221.npy,data/processed/landmarks/freihand_00027221.npy,unknown,medio,freihand,6,imputed,train
freihand_00023402,secuencias_stgcn/freihand/freihand_00023402.npy,data/processed/landmarks/freihand_00023402.npy,unknown,medio,freihand,7,imputed,train
freihand_00019256,secuencias_stgcn/freihand/freihand_00019256.npy,data/processed/landmarks/freihand_00019256.npy,unknown,medio,freihand,6,imputed,train
freihand_00025965,secuencias_stgcn/freihand/freihand_00025965.npy,data/processed/landmarks/freihand_00025965.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00013901,secuencias_stgcn/freihand/freihand_00013901.npy,data/processed/landmarks/freihand_00013901.npy,unknown,medio,freihand,7,imputed,train
freihand_00018409,secuencias_stgcn/freihand/freihand_00018409.npy,data/processed/landmarks/freihand_00018409.npy,unknown,claro,freihand,3,imputed,train
freihand_00012096,secuencias_stgcn/freihand/freihand_00012096.npy,data/processed/landmarks/freihand_00012096.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00003830,secuencias_stgcn/freihand/freihand_00003830.npy,data/processed/landmarks/freihand_00003830.npy,unknown,medio,freihand,6,imputed,train
freihand_00020182,secuencias_stgcn/freihand/freihand_00020182.npy,data/processed/landmarks/freihand_00020182.npy,unknown,claro,freihand,3,imputed,train
freihand_00012855,secuencias_stgcn/freihand/freihand_00012855.npy,data/processed/landmarks/freihand_00012855.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00031342,secuencias_stgcn/freihand/freihand_00031342.npy,data/processed/landmarks/freihand_00031342.npy,unknown,claro,freihand,4,imputed,train
freihand_00026957,secuencias_stgcn/freihand/freihand_00026957.npy,data/processed/landmarks/freihand_00026957.npy,unknown,medio,freihand,6,imputed,train
freihand_00029679,secuencias_stgcn/freihand/freihand_00029679.npy,data/processed/landmarks/freihand_00029679.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00010589,secuencias_stgcn/freihand/freihand_00010589.npy,data/processed/landmarks/freihand_00010589.npy,unknown,medio,freihand,6,imputed,train
freihand_00026495,secuencias_stgcn/freihand/freihand_00026495.npy,data/processed/landmarks/freihand_00026495.npy,unknown,medio,freihand,7,imputed,train
freihand_00029318,secuencias_stgcn/freihand/freihand_00029318.npy,data/processed/landmarks/freihand_00029318.npy,unknown,medio,freihand,5,imputed,train
freihand_00014696,secuencias_stgcn/freihand/freihand_00014696.npy,data/processed/landmarks/freihand_00014696.npy,unknown,medio,freihand,5,imputed,train
freihand_00026490,secuencias_stgcn/freihand/freihand_00026490.npy,data/processed/landmarks/freihand_00026490.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00028717,secuencias_stgcn/freihand/freihand_00028717.npy,data/processed/landmarks/freihand_00028717.npy,unknown,claro,freihand,1,imputed,train
freihand_00010338,secuencias_stgcn/freihand/freihand_00010338.npy,data/processed/landmarks/freihand_00010338.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00030462,secuencias_stgcn/freihand/freihand_00030462.npy,data/processed/landmarks/freihand_00030462.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00019626,secuencias_stgcn/freihand/freihand_00019626.npy,data/processed/landmarks/freihand_00019626.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00001054,secuencias_stgcn/freihand/freihand_00001054.npy,data/processed/landmarks/freihand_00001054.npy,unknown,claro,freihand,2,imputed,train
freihand_00016521,secuencias_stgcn/freihand/freihand_00016521.npy,data/processed/landmarks/freihand_00016521.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00032024,secuencias_stgcn/freihand/freihand_00032024.npy,data/processed/landmarks/freihand_00032024.npy,unknown,medio,freihand,6,imputed,train
freihand_00006364,secuencias_stgcn/freihand/freihand_00006364.npy,data/processed/landmarks/freihand_00006364.npy,unknown,claro,freihand,1,imputed,train
freihand_00008085,secuencias_stgcn/freihand/freihand_00008085.npy,data/processed/landmarks/freihand_00008085.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00012222,secuencias_stgcn/freihand/freihand_00012222.npy,data/processed/landmarks/freihand_00012222.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00012355,secuencias_stgcn/freihand/freihand_00012355.npy,data/processed/landmarks/freihand_00012355.npy,unknown,claro,freihand,3,imputed,train
freihand_00030188,secuencias_stgcn/freihand/freihand_00030188.npy,data/processed/landmarks/freihand_00030188.npy,unknown,medio,freihand,6,imputed,train
freihand_00028201,secuencias_stgcn/freihand/freihand_00028201.npy,data/processed/landmarks/freihand_00028201.npy,unknown,claro,freihand,2,imputed,train
freihand_00012549,secuencias_stgcn/freihand/freihand_00012549.npy,data/processed/landmarks/freihand_00012549.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00010871,secuencias_stgcn/freihand/freihand_00010871.npy,data/processed/landmarks/freihand_00010871.npy,unknown,medio,freihand,5,imputed,train
freihand_00022723,secuencias_stgcn/freihand/freihand_00022723.npy,data/processed/landmarks/freihand_00022723.npy,unknown,claro,freihand,4,imputed,train
freihand_00007737,secuencias_stgcn/freihand/freihand_00007737.npy,data/processed/landmarks/freihand_00007737.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00028807,secuencias_stgcn/freihand/freihand_00028807.npy,data/processed/landmarks/freihand_00028807.npy,unknown,claro,freihand,1,imputed,train
freihand_00022235,secuencias_stgcn/freihand/freihand_00022235.npy,data/processed/landmarks/freihand_00022235.npy,unknown,medio,freihand,7,imputed,train
freihand_00003926,secuencias_stgcn/freihand/freihand_00003926.npy,data/processed/landmarks/freihand_00003926.npy,unknown,medio,freihand,5,imputed,train
freihand_00025306,secuencias_stgcn/freihand/freihand_00025306.npy,data/processed/landmarks/freihand_00025306.npy,unknown,claro,freihand,3,imputed,train
freihand_00022605,secuencias_stgcn/freihand/freihand_00022605.npy,data/processed/landmarks/freihand_00022605.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00027858,secuencias_stgcn/freihand/freihand_00027858.npy,data/processed/landmarks/freihand_00027858.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00031715,secuencias_stgcn/freihand/freihand_00031715.npy,data/processed/landmarks/freihand_00031715.npy,unknown,medio,freihand,7,imputed,train
freihand_00000987,secuencias_stgcn/freihand/freihand_00000987.npy,data/processed/landmarks/freihand_00000987.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00006826,secuencias_stgcn/freihand/freihand_00006826.npy,data/processed/landmarks/freihand_00006826.npy,unknown,claro,freihand,1,imputed,train
freihand_00017336,secuencias_stgcn/freihand/freihand_00017336.npy,data/processed/landmarks/freihand_00017336.npy,unknown,medio,freihand,7,imputed,train
freihand_00004362,secuencias_stgcn/freihand/freihand_00004362.npy,data/processed/landmarks/freihand_00004362.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00003325,secuencias_stgcn/freihand/freihand_00003325.npy,data/processed/landmarks/freihand_00003325.npy,unknown,claro,freihand,2,imputed,train
freihand_00023787,secuencias_stgcn/freihand/freihand_00023787.npy,data/processed/landmarks/freihand_00023787.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00022501,secuencias_stgcn/freihand/freihand_00022501.npy,data/processed/landmarks/freihand_00022501.npy,unknown,claro,freihand,2,imputed,train
freihand_00003316,secuencias_stgcn/freihand/freihand_00003316.npy,data/processed/landmarks/freihand_00003316.npy,unknown,claro,freihand,1,imputed,train
freihand_00022337,secuencias_stgcn/freihand/freihand_00022337.npy,data/processed/landmarks/freihand_00022337.npy,unknown,medio,freihand,7,imputed,train
freihand_00015384,secuencias_stgcn/freihand/freihand_00015384.npy,data/processed/landmarks/freihand_00015384.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00025084,secuencias_stgcn/freihand/freihand_00025084.npy,data/processed/landmarks/freihand_00025084.npy,unknown,claro,freihand,3,imputed,train
freihand_00021870,secuencias_stgcn/freihand/freihand_00021870.npy,data/processed/landmarks/freihand_00021870.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00027884,secuencias_stgcn/freihand/freihand_00027884.npy,data/processed/landmarks/freihand_00027884.npy,unknown,medio,freihand,5,imputed,train
freihand_00000066,secuencias_stgcn/freihand/freihand_00000066.npy,data/processed/landmarks/freihand_00000066.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00024836,secuencias_stgcn/freihand/freihand_00024836.npy,data/processed/landmarks/freihand_00024836.npy,unknown,medio,freihand,7,imputed,train
freihand_00006120,secuencias_stgcn/freihand/freihand_00006120.npy,data/processed/landmarks/freihand_00006120.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00026506,secuencias_stgcn/freihand/freihand_00026506.npy,data/processed/landmarks/freihand_00026506.npy,unknown,claro,freihand,2,imputed,train
freihand_00019646,secuencias_stgcn/freihand/freihand_00019646.npy,data/processed/landmarks/freihand_00019646.npy,unknown,medio,freihand,7,imputed,train
freihand_00026486,secuencias_stgcn/freihand/freihand_00026486.npy,data/processed/landmarks/freihand_00026486.npy,unknown,medio,freihand,5,imputed,train
freihand_00005601,secuencias_stgcn/freihand/freihand_00005601.npy,data/processed/landmarks/freihand_00005601.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00016438,secuencias_stgcn/freihand/freihand_00016438.npy,data/processed/landmarks/freihand_00016438.npy,unknown,claro,freihand,1,imputed,train
freihand_00032162,secuencias_stgcn/freihand/freihand_00032162.npy,data/processed/landmarks/freihand_00032162.npy,unknown,medio,freihand,7,imputed,train
freihand_00027966,secuencias_stgcn/freihand/freihand_00027966.npy,data/processed/landmarks/freihand_00027966.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00029462,secuencias_stgcn/freihand/freihand_00029462.npy,data/processed/landmarks/freihand_00029462.npy,unknown,medio,freihand,7,imputed,train
freihand_00024897,secuencias_stgcn/freihand/freihand_00024897.npy,data/processed/landmarks/freihand_00024897.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00002236,secuencias_stgcn/freihand/freihand_00002236.npy,data/processed/landmarks/freihand_00002236.npy,unknown,claro,freihand,2,imputed,train
freihand_00031274,secuencias_stgcn/freihand/freihand_00031274.npy,data/processed/landmarks/freihand_00031274.npy,unknown,medio,freihand,5,imputed,train
freihand_00012552,secuencias_stgcn/freihand/freihand_00012552.npy,data/processed/landmarks/freihand_00012552.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00003212,secuencias_stgcn/freihand/freihand_00003212.npy,data/processed/landmarks/freihand_00003212.npy,unknown,medio,freihand,6,imputed,train
freihand_00024812,secuencias_stgcn/freihand/freihand_00024812.npy,data/processed/landmarks/freihand_00024812.npy,unknown,medio,freihand,5,imputed,train
freihand_00002223,secuencias_stgcn/freihand/freihand_00002223.npy,data/processed/landmarks/freihand_00002223.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00023086,secuencias_stgcn/freihand/freihand_00023086.npy,data/processed/landmarks/freihand_00023086.npy,unknown,claro,freihand,3,imputed,train
freihand_00023405,secuencias_stgcn/freihand/freihand_00023405.npy,data/processed/landmarks/freihand_00023405.npy,unknown,medio,freihand,5,imputed,train
freihand_00030774,secuencias_stgcn/freihand/freihand_00030774.npy,data/processed/landmarks/freihand_00030774.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00021507,secuencias_stgcn/freihand/freihand_00021507.npy,data/processed/landmarks/freihand_00021507.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00001480,secuencias_stgcn/freihand/freihand_00001480.npy,data/processed/landmarks/freihand_00001480.npy,unknown,claro,freihand,3,imputed,train
freihand_00005904,secuencias_stgcn/freihand/freihand_00005904.npy,data/processed/landmarks/freihand_00005904.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00008049,secuencias_stgcn/freihand/freihand_00008049.npy,data/processed/landmarks/freihand_00008049.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00020654,secuencias_stgcn/freihand/freihand_00020654.npy,data/processed/landmarks/freihand_00020654.npy,unknown,medio,freihand,6,imputed,train
freihand_00004295,secuencias_stgcn/freihand/freihand_00004295.npy,data/processed/landmarks/freihand_00004295.npy,unknown,medio,freihand,7,imputed,train
freihand_00018990,secuencias_stgcn/freihand/freihand_00018990.npy,data/processed/landmarks/freihand_00018990.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00024754,secuencias_stgcn/freihand/freihand_00024754.npy,data/processed/landmarks/freihand_00024754.npy,unknown,claro,freihand,3,imputed,train
freihand_00025069,secuencias_stgcn/freihand/freihand_00025069.npy,data/processed/landmarks/freihand_00025069.npy,unknown,claro,freihand,2,imputed,train
freihand_00029254,secuencias_stgcn/freihand/freihand_00029254.npy,data/processed/landmarks/freihand_00029254.npy,unknown,claro,freihand,3,imputed,train
freihand_00000375,secuencias_stgcn/freihand/freihand_00000375.npy,data/processed/landmarks/freihand_00000375.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00023625,secuencias_stgcn/freihand/freihand_00023625.npy,data/processed/landmarks/freihand_00023625.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00018456,secuencias_stgcn/freihand/freihand_00018456.npy,data/processed/landmarks/freihand_00018456.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00022869,secuencias_stgcn/freihand/freihand_00022869.npy,data/processed/landmarks/freihand_00022869.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00031047,secuencias_stgcn/freihand/freihand_00031047.npy,data/processed/landmarks/freihand_00031047.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00011865,secuencias_stgcn/freihand/freihand_00011865.npy,data/processed/landmarks/freihand_00011865.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00012364,secuencias_stgcn/freihand/freihand_00012364.npy,data/processed/landmarks/freihand_00012364.npy,unknown,claro,freihand,2,imputed,train
freihand_00028681,secuencias_stgcn/freihand/freihand_00028681.npy,data/processed/landmarks/freihand_00028681.npy,unknown,claro,freihand,4,imputed,train
freihand_00006317,secuencias_stgcn/freihand/freihand_00006317.npy,data/processed/landmarks/freihand_00006317.npy,unknown,medio,freihand,6,imputed,train
freihand_00008333,secuencias_stgcn/freihand/freihand_00008333.npy,data/processed/landmarks/freihand_00008333.npy,unknown,medio,freihand,5,imputed,train
freihand_00008474,secuencias_stgcn/freihand/freihand_00008474.npy,data/processed/landmarks/freihand_00008474.npy,unknown,medio,freihand,6,imputed,train
freihand_00030381,secuencias_stgcn/freihand/freihand_00030381.npy,data/processed/landmarks/freihand_00030381.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00006053,secuencias_stgcn/freihand/freihand_00006053.npy,data/processed/landmarks/freihand_00006053.npy,unknown,medio,freihand,7,imputed,train
freihand_00001441,secuencias_stgcn/freihand/freihand_00001441.npy,data/processed/landmarks/freihand_00001441.npy,unknown,claro,freihand,2,imputed,train
freihand_00017533,secuencias_stgcn/freihand/freihand_00017533.npy,data/processed/landmarks/freihand_00017533.npy,unknown,claro,freihand,4,imputed,train
freihand_00009998,secuencias_stgcn/freihand/freihand_00009998.npy,data/processed/landmarks/freihand_00009998.npy,unknown,medio,freihand,6,imputed,train
freihand_00020911,secuencias_stgcn/freihand/freihand_00020911.npy,data/processed/landmarks/freihand_00020911.npy,unknown,claro,freihand,1,imputed,train
freihand_00009222,secuencias_stgcn/freihand/freihand_00009222.npy,data/processed/landmarks/freihand_00009222.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00009165,secuencias_stgcn/freihand/freihand_00009165.npy,data/processed/landmarks/freihand_00009165.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00006986,secuencias_stgcn/freihand/freihand_00006986.npy,data/processed/landmarks/freihand_00006986.npy,unknown,medio,freihand,5,imputed,train
freihand_00003566,secuencias_stgcn/freihand/freihand_00003566.npy,data/processed/landmarks/freihand_00003566.npy,unknown,medio,freihand,6,imputed,train
freihand_00015668,secuencias_stgcn/freihand/freihand_00015668.npy,data/processed/landmarks/freihand_00015668.npy,unknown,medio,freihand,7,imputed,train
freihand_00005297,secuencias_stgcn/freihand/freihand_00005297.npy,data/processed/landmarks/freihand_00005297.npy,unknown,medio,freihand,6,imputed,train
freihand_00021715,secuencias_stgcn/freihand/freihand_00021715.npy,data/processed/landmarks/freihand_00021715.npy,unknown,claro,freihand,2,imputed,train
freihand_00019604,secuencias_stgcn/freihand/freihand_00019604.npy,data/processed/landmarks/freihand_00019604.npy,unknown,medio,freihand,6,imputed,train
freihand_00026525,secuencias_stgcn/freihand/freihand_00026525.npy,data/processed/landmarks/freihand_00026525.npy,unknown,medio,freihand,6,imputed,train
freihand_00018372,secuencias_stgcn/freihand/freihand_00018372.npy,data/processed/landmarks/freihand_00018372.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00017129,secuencias_stgcn/freihand/freihand_00017129.npy,data/processed/landmarks/freihand_00017129.npy,unknown,medio,freihand,5,imputed,train
freihand_00032469,secuencias_stgcn/freihand/freihand_00032469.npy,data/processed/landmarks/freihand_00032469.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00012092,secuencias_stgcn/freihand/freihand_00012092.npy,data/processed/landmarks/freihand_00012092.npy,unknown,medio,freihand,7,imputed,train
freihand_00000824,secuencias_stgcn/freihand/freihand_00000824.npy,data/processed/landmarks/freihand_00000824.npy,unknown,medio,freihand,7,imputed,train
freihand_00010186,secuencias_stgcn/freihand/freihand_00010186.npy,data/processed/landmarks/freihand_00010186.npy,unknown,claro,freihand,1,imputed,train
freihand_00005992,secuencias_stgcn/freihand/freihand_00005992.npy,data/processed/landmarks/freihand_00005992.npy,unknown,claro,freihand,2,imputed,train
freihand_00004725,secuencias_stgcn/freihand/freihand_00004725.npy,data/processed/landmarks/freihand_00004725.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00017370,secuencias_stgcn/freihand/freihand_00017370.npy,data/processed/landmarks/freihand_00017370.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00027234,secuencias_stgcn/freihand/freihand_00027234.npy,data/processed/landmarks/freihand_00027234.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00000983,secuencias_stgcn/freihand/freihand_00000983.npy,data/processed/landmarks/freihand_00000983.npy,unknown,medio,freihand,6,imputed,train
freihand_00027518,secuencias_stgcn/freihand/freihand_00027518.npy,data/processed/landmarks/freihand_00027518.npy,unknown,medio,freihand,5,imputed,train
freihand_00030816,secuencias_stgcn/freihand/freihand_00030816.npy,data/processed/landmarks/freihand_00030816.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00029722,secuencias_stgcn/freihand/freihand_00029722.npy,data/processed/landmarks/freihand_00029722.npy,unknown,claro,freihand,3,imputed,train
freihand_00021870,secuencias_stgcn/freihand/freihand_00021870.npy,data/processed/landmarks/freihand_00021870.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00000701,secuencias_stgcn/freihand/freihand_00000701.npy,data/processed/landmarks/freihand_00000701.npy,unknown,medio,freihand,6,imputed,train
freihand_00014148,secuencias_stgcn/freihand/freihand_00014148.npy,data/processed/landmarks/freihand_00014148.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00030171,secuencias_stgcn/freihand/freihand_00030171.npy,data/processed/landmarks/freihand_00030171.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00020857,secuencias_stgcn/freihand/freihand_00020857.npy,data/processed/landmarks/freihand_00020857.npy,unknown,claro,freihand,3,imputed,train
freihand_00021762,secuencias_stgcn/freihand/freihand_00021762.npy,data/processed/landmarks/freihand_00021762.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00021173,secuencias_stgcn/freihand/freihand_00021173.npy,data/processed/landmarks/freihand_00021173.npy,unknown,medio,freihand,7,imputed,train
freihand_00028560,secuencias_stgcn/freihand/freihand_00028560.npy,data/processed/landmarks/freihand_00028560.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00031991,secuencias_stgcn/freihand/freihand_00031991.npy,data/processed/landmarks/freihand_00031991.npy,unknown,medio,freihand,7,imputed,train
freihand_00003655,secuencias_stgcn/freihand/freihand_00003655.npy,data/processed/landmarks/freihand_00003655.npy,unknown,claro,freihand,2,imputed,train
freihand_00012900,secuencias_stgcn/freihand/freihand_00012900.npy,data/processed/landmarks/freihand_00012900.npy,unknown,oscuro,freihand,8,imputed,train
